raceid,year,round,circuitid,name,date,time,url
33,2008,16,16,Japanese Grand Prix,2008-10-12,04:30:00,http://en.wikipedia.org/wiki/2008_Japanese_Grand_Prix
50,2007,15,16,Japanese Grand Prix,2007-09-30,04:30:00,http://en.wikipedia.org/wiki/2007_Japanese_Grand_Prix
119,2003,12,10,German Grand Prix,2003-08-03,,http://en.wikipedia.org/wiki/2003_German_Grand_Prix
131,2002,8,7,Canadian Grand Prix,2002-06-09,,http://en.wikipedia.org/wiki/2002_Canadian_Grand_Prix
156,2001,16,19,United States Grand Prix,2001-09-30,,http://en.wikipedia.org/wiki/2001_United_States_Grand_Prix
172,2000,15,19,United States Grand Prix,2000-09-24,,http://en.wikipedia.org/wiki/2000_United_States_Grand_Prix
199,1998,9,9,British Grand Prix,1998-07-12,,http://en.wikipedia.org/wiki/1998_British_Grand_Prix
225,1996,2,18,Brazilian Grand Prix,1996-03-31,,http://en.wikipedia.org/wiki/1996_Brazilian_Grand_Prix
233,1996,10,9,British Grand Prix,1996-07-14,,http://en.wikipedia.org/wiki/1996_British_Grand_Prix
236,1996,13,13,Belgian Grand Prix,1996-08-25,,http://en.wikipedia.org/wiki/1996_Belgian_Grand_Prix
238,1996,15,27,Portuguese Grand Prix,1996-09-22,,http://en.wikipedia.org/wiki/1996_Portuguese_Grand_Prix
250,1995,11,13,Belgian Grand Prix,1995-08-27,,http://en.wikipedia.org/wiki/1995_Belgian_Grand_Prix
270,1994,14,26,European Grand Prix,1994-10-16,,http://en.wikipedia.org/wiki/1994_European_Grand_Prix
297,1992,9,9,British Grand Prix,1992-07-12,,http://en.wikipedia.org/wiki/1992_British_Grand_Prix
314,1991,10,11,Hungarian Grand Prix,1991-08-11,,http://en.wikipedia.org/wiki/1991_Hungarian_Grand_Prix
338,2010,2,1,Australian Grand Prix,2010-03-28,06:00:00,http://en.wikipedia.org/wiki/2010_Australian_Grand_Prix
352,2010,16,22,Japanese Grand Prix,2010-10-10,06:00:00,http://en.wikipedia.org/wiki/2010_Japanese_Grand_Prix
360,1989,5,33,United States Grand Prix,1989-06-04,,http://en.wikipedia.org/wiki/1989_United_States_Grand_Prix
366,1989,11,13,Belgian Grand Prix,1989-08-27,,http://en.wikipedia.org/wiki/1989_Belgian_Grand_Prix
398,1987,11,14,Italian Grand Prix,1987-09-06,,http://en.wikipedia.org/wiki/1987_Italian_Grand_Prix
408,1986,5,13,Belgian Grand Prix,1986-05-25,,http://en.wikipedia.org/wiki/1986_Belgian_Grand_Prix
421,1985,2,27,Portuguese Grand Prix,1985-04-21,,http://en.wikipedia.org/wiki/1985_Portuguese_Grand_Prix
430,1985,11,39,Dutch Grand Prix,1985-08-25,,http://en.wikipedia.org/wiki/1985_Dutch_Grand_Prix
440,1984,5,41,French Grand Prix,1984-05-20,,http://en.wikipedia.org/wiki/1984_French_Grand_Prix
446,1984,11,10,German Grand Prix,1984-08-05,,http://en.wikipedia.org/wiki/1984_German_Grand_Prix
454,1983,3,34,French Grand Prix,1983-04-17,,http://en.wikipedia.org/wiki/1983_French_Grand_Prix
468,1982,2,36,Brazilian Grand Prix,1982-03-21,,http://en.wikipedia.org/wiki/1982_Brazilian_Grand_Prix
475,1982,9,39,Dutch Grand Prix,1982-07-03,,http://en.wikipedia.org/wiki/1982_Dutch_Grand_Prix
490,1981,8,41,French Grand Prix,1981-07-05,,http://en.wikipedia.org/wiki/1981_French_Grand_Prix
503,1980,6,6,Monaco Grand Prix,1980-05-18,,http://en.wikipedia.org/wiki/1980_Monaco_Grand_Prix
522,1979,11,23,Austrian Grand Prix,1979-08-12,,http://en.wikipedia.org/wiki/1979_Austrian_Grand_Prix
528,1978,2,36,Brazilian Grand Prix,1978-01-29,,http://en.wikipedia.org/wiki/1978_Brazilian_Grand_Prix
547,1977,5,45,Spanish Grand Prix,1977-05-08,,http://en.wikipedia.org/wiki/1977_Spanish_Grand_Prix
550,1977,8,47,Swedish Grand Prix,1977-06-19,,http://en.wikipedia.org/wiki/1977_Swedish_Grand_Prix
586,1975,11,20,German Grand Prix,1975-08-03,,http://en.wikipedia.org/wiki/1975_German_Grand_Prix
588,1975,13,14,Italian Grand Prix,1975-09-07,,http://en.wikipedia.org/wiki/1975_Italian_Grand_Prix
592,1974,3,30,South African Grand Prix,1974-03-30,,http://en.wikipedia.org/wiki/1974_South_African_Grand_Prix
601,1974,12,23,Austrian Grand Prix,1974-08-18,,http://en.wikipedia.org/wiki/1974_Austrian_Grand_Prix
625,1972,6,51,French Grand Prix,1972-07-02,,http://en.wikipedia.org/wiki/1972_French_Grand_Prix
648,1970,6,51,French Grand Prix,1970-07-05,,http://en.wikipedia.org/wiki/1970_French_Grand_Prix
653,1970,11,52,Canadian Grand Prix,1970-09-20,,http://en.wikipedia.org/wiki/1970_Canadian_Grand_Prix
664,1969,9,48,Canadian Grand Prix,1969-09-20,,http://en.wikipedia.org/wiki/1969_Canadian_Grand_Prix
677,1968,11,46,United States Grand Prix,1968-10-06,,http://en.wikipedia.org/wiki/1968_United_States_Grand_Prix
678,1968,12,32,Mexican Grand Prix,1968-11-03,,http://en.wikipedia.org/wiki/1968_Mexican_Grand_Prix
689,1967,11,32,Mexican Grand Prix,1967-10-22,,http://en.wikipedia.org/wiki/1967_Mexican_Grand_Prix
697,1966,8,46,United States Grand Prix,1966-10-02,,http://en.wikipedia.org/wiki/1966_United_States_Grand_Prix
701,1965,3,13,Belgian Grand Prix,1965-06-13,,http://en.wikipedia.org/wiki/1965_Belgian_Grand_Prix
702,1965,4,51,French Grand Prix,1965-06-27,,http://en.wikipedia.org/wiki/1965_French_Grand_Prix
710,1964,2,39,Dutch Grand Prix,1964-05-24,,http://en.wikipedia.org/wiki/1964_Dutch_Grand_Prix
715,1964,7,57,Austrian Grand Prix,1964-08-23,,http://en.wikipedia.org/wiki/1964_Austrian_Grand_Prix
726,1963,8,46,United States Grand Prix,1963-10-06,,http://en.wikipedia.org/wiki/1963_United_States_Grand_Prix
731,1962,3,13,Belgian Grand Prix,1962-06-17,,http://en.wikipedia.org/wiki/1962_Belgian_Grand_Prix
732,1962,4,53,French Grand Prix,1962-07-08,,http://en.wikipedia.org/wiki/1962_French_Grand_Prix
733,1962,5,58,British Grand Prix,1962-07-21,,http://en.wikipedia.org/wiki/1962_British_Grand_Prix
734,1962,6,20,German Grand Prix,1962-08-05,,http://en.wikipedia.org/wiki/1962_German_Grand_Prix
737,1962,9,56,South African Grand Prix,1962-12-29,,http://en.wikipedia.org/wiki/1962_South_African_Grand_Prix
754,1960,9,14,Italian Grand Prix,1960-09-04,,http://en.wikipedia.org/wiki/1960_Italian_Grand_Prix
755,1960,10,60,United States Grand Prix,1960-11-20,,http://en.wikipedia.org/wiki/1960_United_States_Grand_Prix
758,1959,3,39,Dutch Grand Prix,1959-05-31,,http://en.wikipedia.org/wiki/1959_Dutch_Grand_Prix
760,1959,5,58,British Grand Prix,1959-07-18,,http://en.wikipedia.org/wiki/1959_British_Grand_Prix
764,1959,9,63,United States Grand Prix,1959-12-12,,http://en.wikipedia.org/wiki/1959_United_States_Grand_Prix
767,1958,3,39,Dutch Grand Prix,1958-05-26,,http://en.wikipedia.org/wiki/1958_Dutch_Grand_Prix
771,1958,7,9,British Grand Prix,1958-07-19,,http://en.wikipedia.org/wiki/1958_British_Grand_Prix
772,1958,8,20,German Grand Prix,1958-08-03,,http://en.wikipedia.org/wiki/1958_German_Grand_Prix
782,1957,7,65,Pescara Grand Prix,1957-08-18,,http://en.wikipedia.org/wiki/1957_Pescara_Grand_Prix
786,1956,3,19,Indianapolis 500,1956-05-30,,http://en.wikipedia.org/wiki/1956_Indianapolis_500
788,1956,5,55,French Grand Prix,1956-07-01,,http://en.wikipedia.org/wiki/1956_French_Grand_Prix
790,1956,7,20,German Grand Prix,1956-08-05,,http://en.wikipedia.org/wiki/1956_German_Grand_Prix
791,1956,8,14,Italian Grand Prix,1956-09-02,,http://en.wikipedia.org/wiki/1956_Italian_Grand_Prix
803,1954,5,9,British Grand Prix,1954-07-17,,http://en.wikipedia.org/wiki/1954_British_Grand_Prix
812,1953,5,55,French Grand Prix,1953-07-05,,http://en.wikipedia.org/wiki/1953_French_Grand_Prix
813,1953,6,9,British Grand Prix,1953-07-18,,http://en.wikipedia.org/wiki/1953_British_Grand_Prix
815,1953,8,66,Swiss Grand Prix,1953-08-23,,http://en.wikipedia.org/wiki/1953_Swiss_Grand_Prix
816,1953,9,14,Italian Grand Prix,1953-09-13,,http://en.wikipedia.org/wiki/1953_Italian_Grand_Prix
823,1952,7,39,Dutch Grand Prix,1952-08-17,,http://en.wikipedia.org/wiki/1952_Dutch_Grand_Prix
829,1951,5,9,British Grand Prix,1951-07-14,,http://en.wikipedia.org/wiki/1951_British_Grand_Prix
857,2011,17,68,Indian Grand Prix,2011-10-30,09:30:00,http://en.wikipedia.org/wiki/2011_Indian_Grand_Prix
860,2012,1,1,Australian Grand Prix,2012-03-18,06:00:00,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix
869,2012,10,10,German Grand Prix,2012-07-22,12:00:00,http://en.wikipedia.org/wiki/2012_German_Grand_Prix
875,2012,16,35,Korean Grand Prix,2012-10-14,06:00:00,http://en.wikipedia.org/wiki/2012_Korean_Grand_Prix
883,2013,4,3,Bahrain Grand Prix,2013-04-21,12:00:00,http://en.wikipedia.org/wiki/2013_Bahrain_Grand_Prix
911,2014,12,13,Belgian Grand Prix,2014-08-24,12:00:00,http://en.wikipedia.org/wiki/2014_Belgian_Grand_Prix
913,2014,14,15,Singapore Grand Prix,2014-09-21,12:00:00,http://en.wikipedia.org/wiki/2014_Singapore_Grand_Prix
