raceid,driverid,stop,lap,time,duration,milliseconds
853,1,1,18,14:32:41,22.083,22083
859,811,2,18,14:27:37,14.029,14029
901,824,1,1,16:07:01,52.836,52836
969,1,1,17,16:31:40,21.709,21709
862,154,1,11,15:23:04,21.184,21184
856,813,2,22,15:45:44,13.984,13984
911,822,1,12,14:27:28,22.769,22769
858,808,1,18,17:36:34,20.738,20738
945,817,2,26,17:51:05,22.118,22118
854,1,2,13,20:29:39,33.456,33456
881,8,3,34,17:05:22,21.903,21903
930,8,1,17,14:30:09,22.623,22623
932,807,1,28,14:40:35,23.507,23507
843,814,1,11,15:22:57,21.989,21989
934,815,1,20,13:38:41,28.860,28860
846,39,1,25,14:38:46,28.325,28325
891,817,1,16,14:35:26,23.144,23144
939,817,2,37,21:17:32,29.419,29419
887,815,1,13,13:25:16,24.596,24596
931,815,2,64,15:29:57,25.119,25119
864,8,3,48,15:16:02,20.073,20073
861,10,3,39,18:20:20,25.390,25390
885,807,1,27,14:40:28,24.974,24974
904,820,2,31,14:53:03,23.232,23232
879,1,1,10,14:17:17,24.410,24410
860,5,1,14,17:26:12,24.397,24397
898,823,1,21,13:44:15,25.268,25268
980,815,3,29,14:59:10,26.574,26574
953,821,1,16,14:31:01,26.044,26044
938,817,1,30,14:48:35,24.259,24259
909,826,1,9,14:17:06,20.313,20313
852,17,1,3,14:09:42,21.015,21015
849,2,1,10,13:22:37,24.716,24716
930,4,1,21,14:37:01,23.728,23728
907,3,2,40,14:52:50,21.664,21664
907,817,2,43,14:57:02,21.398,21398
894,1,2,29,15:55:45,22.251,22251
956,822,3,29,14:40:27,17.800,17800
929,1,1,15,18:28:52,25.791,25791
967,817,3,28,15:37:33,24:44.725,1484725
894,823,1,10,15:22:24,17.513,17513
884,20,4,51,15:21:09,18.694,18694
977,839,1,42,14:52:17,22.176,22176
912,155,1,22,14:37:42,25.277,25277
931,831,1,18,14:27:40,25.732,25732
850,153,1,23,14:42:02,21.062,21062
927,4,1,4,15:11:32,25.222,25222
899,3,2,44,15:01:40,22.753,22753
910,16,2,39,15:10:43,22.500,22500
883,817,3,41,16:14:49,22.623,22623
868,39,2,35,14:03:37,27.944,27944
845,20,3,34,14:54:42,20.426,20426
934,828,1,23,13:43:56,29.598,29598
976,838,4,33,18:36:35,20.446,20446
890,815,2,38,15:00:37,22.722,22722
927,815,1,17,15:36:31,25.268,25268
956,831,1,28,14:38:23,20.929,20929
969,838,1,9,16:20:40,39.562,39562
976,815,4,33,18:38:09,14.951,14951
891,4,1,13,14:29:10,22.631,22631
910,20,2,33,15:01:35,21.608,21608
894,820,1,12,15:26:16,23.761,23761
879,818,2,20,14:33:06,21.302,21302
942,828,1,16,14:36:37,29.728,29728
864,819,1,15,14:27:06,20.936,20936
960,826,1,9,14:24:38,16:40.466,1000466
978,836,2,3,13:12:33,29.941,29941
854,815,2,29,21:01:17,33.344,33344
942,154,2,9,14:23:43,27.730,27730
873,819,1,16,20:36:09,30.647,30647
