orderid,customerid,employeeid,orderdate,requireddate,shippeddate,shipvia,freight,shipname,shipaddress,shipcity,shipregion,shippostalcode,shipcountry
10248,VINET,5,1996-07-04T00:00:00,1996-08-01T00:00:00,1996-07-16T00:00:00,3,32.38,Vins et alcools Chevalier,59 rue de l-Abbaye,Reims,,51100,France
10252,SUPRD,4,1996-07-09T00:00:00,1996-08-06T00:00:00,1996-07-11T00:00:00,2,51.3,Suprmes dlices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium
10263,ERNSH,9,1996-07-23T00:00:00,1996-08-20T00:00:00,1996-07-31T00:00:00,3,146.06,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10283,LILAS,3,1996-08-16T00:00:00,1996-09-13T00:00:00,1996-08-23T00:00:00,3,84.81,LILA-Supermercado,Carrera 52 con Ave. Bolvar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
10287,RICAR,8,1996-08-22T00:00:00,1996-09-19T00:00:00,1996-08-28T00:00:00,3,12.76,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil
10298,HUNGO,6,1996-09-05T00:00:00,1996-10-03T00:00:00,1996-09-11T00:00:00,2,168.22,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
10300,MAGAA,2,1996-09-09T00:00:00,1996-10-07T00:00:00,1996-09-18T00:00:00,2,17.68,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy
10304,TORTU,1,1996-09-12T00:00:00,1996-10-10T00:00:00,1996-09-17T00:00:00,2,63.79,Tortuga Restaurante,Avda. Azteca 123,Mxico D.F.,,5033,Mexico
10306,ROMEY,1,1996-09-16T00:00:00,1996-10-14T00:00:00,1996-09-23T00:00:00,3,7.56,Romero y tomillo,"Gran Va, 1",Madrid,,28001,Spain
10319,TORTU,7,1996-10-02T00:00:00,1996-10-30T00:00:00,1996-10-11T00:00:00,3,64.5,Tortuga Restaurante,Avda. Azteca 123,Mxico D.F.,,5033,Mexico
10323,KOENE,4,1996-10-07T00:00:00,1996-11-04T00:00:00,1996-10-14T00:00:00,1,4.88,Kniglich Essen,Maubelstr. 90,Brandenburg,,14776,Germany
10342,FRANK,4,1996-10-30T00:00:00,1996-11-13T00:00:00,1996-11-04T00:00:00,2,54.83,Frankenversand,Berliner Platz 43,Mnchen,,80805,Germany
10351,ERNSH,1,1996-11-11T00:00:00,1996-12-09T00:00:00,1996-11-20T00:00:00,1,162.33,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
