corp_no,corp_name,street,city,state_prov,country,mail_code,phone_no,expr_dt,region_no,corp_code
53,Corp. Famous MachineryInc., , ,,,,,2004-10-12T10:41:26,4,
103,Corp. Apex MachineryCo., , ,,,,,2004-10-12T10:41:26,8,
237,Corp. Driven QuestsCorp., , ,,,,,2004-10-12T10:41:26,8,
246,Corp. Expert PetroleumCorp., , ,,,,,2004-10-12T10:41:26,4,
264,Corp. Giant NeedleworkCorp., , ,,,,,2004-10-12T10:41:26,7,
280,Corp. Humble TransitCorp., , ,,,,,2004-10-12T10:41:26,5,
298,Corp. Just RestaurantsCorp., , ,,,,,2004-10-12T10:41:26,2,
315,Corp. Boston OperaLtd., , ,,,,,2004-10-12T10:41:26,5,
334,Corp. Driven NeedleworkLtd., , ,,,,,2004-10-12T10:41:26,5,
346,Corp. Expert PetroleumLtd., , ,,,,,2004-10-12T10:41:26,5,
352,Corp. Famous LightingLtd., , ,,,,,2004-10-12T10:41:26,1,
354,Corp. Famous NeedleworkLtd., , ,,,,,2004-10-12T10:41:26,5,
361,Corp. Giant Key StonesLtd., , ,,,,,2004-10-12T10:41:26,2,
364,Corp. Giant NeedleworkLtd., , ,,,,,2004-10-12T10:41:26,5,
371,Corp. Humble Key StonesLtd., , ,,,,,2004-10-12T10:41:26,3,
376,Corp. Humble PetroleumLtd., , ,,,,,2004-10-12T10:41:26,2,
382,Corp. Imperial LightingLtd., , ,,,,,2004-10-12T10:41:26,3,
405,Corp. Apex OperaAg., , ,,,,,2004-10-12T10:41:26,7,
420,Corp. Boston TransitAg., , ,,,,,2004-10-12T10:41:26,7,
426,Corp. Computer PetroleumAg., , ,,,,,2004-10-12T10:41:26,3,
430,Corp. Computer TransitAg., , ,,,,,2004-10-12T10:41:26,1,
480,Corp. Humble TransitAg., , ,,,,,2004-10-12T10:41:26,1,
484,Corp. Imperial NeedleworkAg., , ,,,,,2004-10-12T10:41:26,2,
106,Corp. Apex PetroleumCo., , ,,,,,2004-10-12T10:41:26,2,
194,Corp. Just NeedleworkCo., , ,,,,,2004-10-12T10:41:26,4,
205,Corp. Apex OperaCorp., , ,,,,,2004-10-12T10:41:26,1,
268,Corp. Giant RestaurantsCorp., , ,,,,,2004-10-12T10:41:26,7,
295,Corp. Just OperaCorp., , ,,,,,2004-10-12T10:41:26,6,
344,Corp. Expert NeedleworkLtd., , ,,,,,2004-10-12T10:41:26,4,
385,Corp. Imperial OperaLtd., , ,,,,,2004-10-12T10:41:26,7,
154,Corp. Famous NeedleworkCo., , ,,,,,2004-10-12T10:41:26,5,
195,Corp. Just OperaCo., , ,,,,,2004-10-12T10:41:26,3,
266,Corp. Giant PetroleumCorp., , ,,,,,2004-10-12T10:41:26,4,
293,Corp. Just MachineryCorp., , ,,,,,2004-10-12T10:41:26,8,
305,Corp. Apex OperaLtd., , ,,,,,2004-10-12T10:41:26,6,
324,Corp. Computer NeedleworkLtd., , ,,,,,2004-10-12T10:41:26,8,
327,Corp. Computer QuestsLtd., , ,,,,,2004-10-12T10:41:26,7,
330,Corp. Computer TransitLtd., , ,,,,,2004-10-12T10:41:26,3,
358,Corp. Famous RestaurantsLtd., , ,,,,,2004-10-12T10:41:26,1,
369,Corp. Giant Sail MakersLtd., , ,,,,,2004-10-12T10:41:26,6,
378,Corp. Humble RestaurantsLtd., , ,,,,,2004-10-12T10:41:26,2,
381,Corp. Imperial Key StonesLtd., , ,,,,,2004-10-12T10:41:26,4,
406,Corp. Apex PetroleumAg., , ,,,,,2004-10-12T10:41:26,8,
408,Corp. Apex RestaurantsAg., , ,,,,,2004-10-12T10:41:26,8,
414,Corp. Boston NeedleworkAg., , ,,,,,2004-10-12T10:41:26,6,
455,Corp. Famous OperaAg., , ,,,,,2004-10-12T10:41:26,3,
458,Corp. Famous RestaurantsAg., , ,,,,,2004-10-12T10:41:26,4,
490,Corp. Imperial TransitAg., , ,,,,,2004-10-12T10:41:26,2,
491,Corp. Just Key StonesAg., , ,,,,,2004-10-12T10:41:26,8,
497,Corp. Just QuestsAg., , ,,,,,2004-10-12T10:41:26,4,
446,Corp. Expert PetroleumAg., , ,,,,,2004-10-12T10:41:26,6,
425,Corp. Computer OperaAg., , ,,,,,2004-10-12T10:41:26,1,
326,Corp. Computer PetroleumLtd., , ,,,,,2004-10-12T10:41:26,7,
463,Corp. Giant MachineryAg., , ,,,,,2004-10-12T10:41:26,1,
57,Corp. Famous QuestsInc., , ,,,,,2004-10-12T10:41:26,7,
433,Corp. Driven MachineryAg., , ,,,,,2004-10-12T10:41:26,4,
65,Corp. Giant OperaInc., , ,,,,,2004-10-12T10:41:26,8,
75,Corp. Humble OperaInc., , ,,,,,2004-10-12T10:41:26,1,
174,Corp. Humble NeedleworkCo., , ,,,,,2004-10-12T10:41:26,4,
