payment_no,member_no,payment_dt,payment_amt,statement_no,payment_code
15500,9946,1999-10-03T00:00:00,48771.0,0,
2047,3618,1999-09-02T00:00:00,6714.0,0,
14010,8453,1999-10-03T00:00:00,26866.0,0,
10337,4455,1999-10-03T00:00:00,6159.0,0,
12354,6757,1999-10-03T00:00:00,3801.0,0,
122,750,1999-09-02T00:00:00,596.0,0,
9335,3035,1999-10-03T00:00:00,7228.0,0,
14514,8959,1999-10-03T00:00:00,14667.0,0,
3051,4690,1999-09-02T00:00:00,5786.0,0,
7203,8884,1999-09-02T00:00:00,32143.0,0,
4514,6189,1999-09-02T00:00:00,8600.0,0,
4012,5680,1999-09-02T00:00:00,9243.0,0,
7820,9501,1999-09-02T00:00:00,41691.0,0,
10645,4842,1999-10-03T00:00:00,10040.0,0,
9133,2708,1999-10-03T00:00:00,2269.0,0,
8433,967,1999-10-03T00:00:00,1768.0,0,
11838,6203,1999-10-03T00:00:00,11868.0,0,
5273,6951,1999-09-02T00:00:00,7677.0,0,
15125,9571,1999-10-03T00:00:00,18101.0,0,
4434,6108,1999-09-02T00:00:00,4952.0,0,
2451,4054,1999-09-02T00:00:00,3248.0,0,
14128,8571,1999-10-03T00:00:00,4145.0,0,
9997,4001,1999-10-03T00:00:00,3538.0,0,
8028,9709,1999-09-02T00:00:00,44694.0,0,
10174,4233,1999-10-03T00:00:00,8925.0,0,
3403,5055,1999-09-02T00:00:00,10244.0,0,
10042,4058,1999-10-03T00:00:00,2092.0,0,
14836,9282,1999-10-03T00:00:00,12338.0,0,
8618,1591,1999-10-03T00:00:00,7188.0,0,
12811,7234,1999-10-03T00:00:00,5330.0,0,
11180,5463,1999-10-03T00:00:00,1681.0,0,
4744,6421,1999-09-02T00:00:00,3809.0,0,
9445,3205,1999-10-03T00:00:00,709.0,0,
9557,3372,1999-10-03T00:00:00,2846.0,0,
294,1178,1999-09-02T00:00:00,4578.0,0,
11316,5624,1999-10-03T00:00:00,986.0,0,
9682,3558,1999-10-03T00:00:00,3751.0,0,
9111,2666,1999-10-03T00:00:00,1017.0,0,
11694,6048,1999-10-03T00:00:00,5476.0,0,
5407,7086,1999-09-02T00:00:00,17458.0,0,
9740,3639,1999-10-03T00:00:00,3886.0,0,
13052,7482,1999-10-03T00:00:00,18367.0,0,
3610,5268,1999-09-02T00:00:00,5438.0,0,
4010,5678,1999-09-02T00:00:00,11620.0,0,
15407,9853,1999-10-03T00:00:00,31498.0,0,
12279,6679,1999-10-03T00:00:00,13038.0,0,
5509,7188,1999-09-02T00:00:00,14742.0,0,
12339,6742,1999-10-03T00:00:00,2106.0,0,
12436,6843,1999-10-03T00:00:00,13945.0,0,
1969,3530,1999-09-02T00:00:00,4517.0,0,
10196,4268,1999-10-03T00:00:00,2246.0,0,
775,2023,1999-09-02T00:00:00,1221.0,0,
6530,8211,1999-09-02T00:00:00,34310.0,0,
5890,7570,1999-09-02T00:00:00,11256.0,0,
3301,4946,1999-09-02T00:00:00,1714.0,0,
5992,7673,1999-09-02T00:00:00,25141.0,0,
4044,5712,1999-09-02T00:00:00,8248.0,0,
7551,9232,1999-09-02T00:00:00,33345.0,0,
15367,9813,1999-10-03T00:00:00,31582.0,0,
6280,7961,1999-09-02T00:00:00,23829.0,0,
1097,2469,1999-09-02T00:00:00,2724.0,0,
8818,2092,1999-10-03T00:00:00,3530.0,0,
10265,4363,1999-10-03T00:00:00,3273.0,0,
676,1869,1999-09-02T00:00:00,2275.0,0,
8258,9939,1999-09-02T00:00:00,61550.0,0,
12032,6411,1999-10-03T00:00:00,14051.0,0,
9625,3466,1999-10-03T00:00:00,2007.0,0,
7895,9576,1999-09-02T00:00:00,42289.0,0,
3919,5585,1999-09-02T00:00:00,7533.0,0,
14503,8948,1999-10-03T00:00:00,19341.0,0,
2713,4336,1999-09-02T00:00:00,7431.0,0,
10772,4983,1999-10-03T00:00:00,14671.0,0,
12924,7351,1999-10-03T00:00:00,11388.0,0,
4101,5769,1999-09-02T00:00:00,16034.0,0,
8923,2299,1999-10-03T00:00:00,4901.0,0,
10201,4273,1999-10-03T00:00:00,1511.0,0,
10358,4481,1999-10-03T00:00:00,4467.0,0,
11113,5388,1999-10-03T00:00:00,723.0,0,
8534,1346,1999-10-03T00:00:00,981.0,0,
8802,2059,1999-10-03T00:00:00,3278.0,0,
6266,7947,1999-09-02T00:00:00,12680.0,0,
9772,3684,1999-10-03T00:00:00,1411.0,0,
8175,9856,1999-09-02T00:00:00,72036.0,0,
12033,6412,1999-10-03T00:00:00,9659.0,0,
9381,3113,1999-10-03T00:00:00,9453.0,0,
6109,7790,1999-09-02T00:00:00,26042.0,0,
6182,7863,1999-09-02T00:00:00,7775.0,0,
4746,6423,1999-09-02T00:00:00,9783.0,0,
4087,5755,1999-09-02T00:00:00,5620.0,0,
14400,8844,1999-10-03T00:00:00,9309.0,0,
9618,3458,1999-10-03T00:00:00,4393.0,0,
6106,7787,1999-09-02T00:00:00,20972.0,0,
3816,5479,1999-09-02T00:00:00,5943.0,0,
4326,5999,1999-09-02T00:00:00,13535.0,0,
14851,9297,1999-10-03T00:00:00,30264.0,0,
1761,3294,1999-09-02T00:00:00,4375.0,0,
9828,3765,1999-10-03T00:00:00,7704.0,0,
11585,5932,1999-10-03T00:00:00,8290.0,0,
7599,9280,1999-09-02T00:00:00,20707.0,0,
718,1931,1999-09-02T00:00:00,4058.0,0,
12314,6716,1999-10-03T00:00:00,7546.0,0,
5823,7503,1999-09-02T00:00:00,23349.0,0,
4121,5789,1999-09-02T00:00:00,13510.0,0,
1748,3278,1999-09-02T00:00:00,2036.0,0,
5417,7096,1999-09-02T00:00:00,17778.0,0,
15431,9877,1999-10-03T00:00:00,31091.0,0,
