statement_no,member_no,statement_dt,due_dt,statement_amt,statement_code
2231,2231,1999-08-13T00:00:00,1999-09-02T00:00:00,955.0,
2379,2379,1999-08-13T00:00:00,1999-09-02T00:00:00,8706.0,
3006,3006,1999-08-13T00:00:00,1999-09-02T00:00:00,2843.0,
4106,4106,1999-08-13T00:00:00,1999-09-02T00:00:00,7224.0,
4609,4609,1999-08-13T00:00:00,1999-09-02T00:00:00,3955.0,
4627,4627,1999-08-13T00:00:00,1999-09-02T00:00:00,5116.0,
5047,5047,1999-08-13T00:00:00,1999-09-02T00:00:00,12256.0,
5353,5353,1999-08-13T00:00:00,1999-09-02T00:00:00,1672.0,
5528,5528,1999-08-13T00:00:00,1999-09-02T00:00:00,25939.0,
5716,5716,1999-08-13T00:00:00,1999-09-02T00:00:00,7606.0,
5776,5776,1999-08-13T00:00:00,1999-09-02T00:00:00,5562.0,
6049,6049,1999-08-13T00:00:00,1999-09-02T00:00:00,10853.0,
6065,6065,1999-08-13T00:00:00,1999-09-02T00:00:00,11360.0,
6094,6094,1999-08-13T00:00:00,1999-09-02T00:00:00,4610.0,
6202,6202,1999-08-13T00:00:00,1999-09-02T00:00:00,7419.0,
7088,7088,1999-08-13T00:00:00,1999-09-02T00:00:00,22102.0,
7109,7109,1999-08-13T00:00:00,1999-09-02T00:00:00,11840.0,
7279,7279,1999-08-13T00:00:00,1999-09-02T00:00:00,15659.0,
7439,7439,1999-08-13T00:00:00,1999-09-02T00:00:00,11622.0,
7454,7454,1999-08-13T00:00:00,1999-09-02T00:00:00,11641.0,
7576,7576,1999-08-13T00:00:00,1999-09-02T00:00:00,22532.0,
8150,8150,1999-08-13T00:00:00,1999-09-02T00:00:00,29895.0,
8181,8181,1999-08-13T00:00:00,1999-09-02T00:00:00,39199.0,
8183,8183,1999-08-13T00:00:00,1999-09-02T00:00:00,13596.0,
8270,8270,1999-08-13T00:00:00,1999-09-02T00:00:00,27689.0,
8330,8330,1999-08-13T00:00:00,1999-09-02T00:00:00,15460.0,
8382,8382,1999-08-13T00:00:00,1999-09-02T00:00:00,33429.0,
8435,8435,1999-08-13T00:00:00,1999-09-02T00:00:00,16262.0,
8588,8588,1999-08-13T00:00:00,1999-09-02T00:00:00,30934.0,
8659,8659,1999-08-13T00:00:00,1999-09-02T00:00:00,15796.0,
8761,8761,1999-08-13T00:00:00,1999-09-02T00:00:00,27971.0,
8824,8824,1999-08-13T00:00:00,1999-09-02T00:00:00,24584.0,
8904,8904,1999-08-13T00:00:00,1999-09-02T00:00:00,19876.0,
8980,8980,1999-08-13T00:00:00,1999-09-02T00:00:00,26176.0,
9045,9045,1999-08-13T00:00:00,1999-09-02T00:00:00,34008.0,
9136,9136,1999-08-13T00:00:00,1999-09-02T00:00:00,7848.0,
9289,9289,1999-08-13T00:00:00,1999-09-02T00:00:00,29854.0,
9355,9355,1999-08-13T00:00:00,1999-09-02T00:00:00,23826.0,
9474,9474,1999-08-13T00:00:00,1999-09-02T00:00:00,69247.0,
9481,9481,1999-08-13T00:00:00,1999-09-02T00:00:00,50377.0,
9656,9656,1999-08-13T00:00:00,1999-09-02T00:00:00,43670.0,
9674,9674,1999-08-13T00:00:00,1999-09-02T00:00:00,45310.0,
9687,9687,1999-08-13T00:00:00,1999-09-02T00:00:00,32443.0,
9727,9727,1999-08-13T00:00:00,1999-09-02T00:00:00,60528.0,
9801,9801,1999-08-13T00:00:00,1999-09-02T00:00:00,68671.0,
12863,2863,1999-09-13T00:00:00,1999-10-03T00:00:00,13009.0,
13683,3683,1999-09-13T00:00:00,1999-10-03T00:00:00,2971.0,
13925,3925,1999-09-13T00:00:00,1999-10-03T00:00:00,3336.0,
15268,5268,1999-09-13T00:00:00,1999-10-03T00:00:00,7538.0,
15755,5755,1999-09-13T00:00:00,1999-10-03T00:00:00,9794.0,
15813,5813,1999-09-13T00:00:00,1999-10-03T00:00:00,3820.0,
16077,6077,1999-09-13T00:00:00,1999-10-03T00:00:00,7250.0,
16194,6194,1999-09-13T00:00:00,1999-10-03T00:00:00,3030.0,
17005,7005,1999-09-13T00:00:00,1999-10-03T00:00:00,11194.0,
17153,7153,1999-09-13T00:00:00,1999-10-03T00:00:00,8244.0,
17197,7197,1999-09-13T00:00:00,1999-10-03T00:00:00,21094.0,
17374,7374,1999-09-13T00:00:00,1999-10-03T00:00:00,21581.0,
17379,7379,1999-09-13T00:00:00,1999-10-03T00:00:00,2300.0,
17553,7553,1999-09-13T00:00:00,1999-10-03T00:00:00,13616.0,
17734,7734,1999-09-13T00:00:00,1999-10-03T00:00:00,9083.0,
17778,7778,1999-09-13T00:00:00,1999-10-03T00:00:00,23703.0,
