orderid,customerid,employeeid,orderdate,requireddate,shippeddate,shipvia,freight,shipname,shipaddress,shipcity,shipregion,shippostalcode,shipcountry
10250,HANAR,4,1996-07-08T00:00:00,1996-08-05T00:00:00,1996-07-12T00:00:00,2,65.83,Hanari Carnes,"Rua do Pao, 67",Rio de Janeiro,RJ,05454-876,Brazil
10256,WELLI,3,1996-07-15T00:00:00,1996-08-12T00:00:00,1996-07-17T00:00:00,2,13.97,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil
10263,ERNSH,9,1996-07-23T00:00:00,1996-08-20T00:00:00,1996-07-31T00:00:00,3,146.06,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10277,MORGK,2,1996-08-09T00:00:00,1996-09-06T00:00:00,1996-08-13T00:00:00,3,125.77,Morgenstern Gesundkost,Heerstr. 22,Leipzig,,4179,Germany
10282,ROMEY,4,1996-08-15T00:00:00,1996-09-12T00:00:00,1996-08-21T00:00:00,1,12.69,Romero y tomillo,"Gran Va, 1",Madrid,,28001,Spain
10311,DUMON,1,1996-09-20T00:00:00,1996-10-04T00:00:00,1996-09-26T00:00:00,3,24.69,Du monde entier,"67, rue des Cinquante Otages",Nantes,,44000,France
10321,ISLAT,3,1996-10-03T00:00:00,1996-10-31T00:00:00,1996-10-11T00:00:00,2,3.43,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK
10323,KOENE,4,1996-10-07T00:00:00,1996-11-04T00:00:00,1996-10-14T00:00:00,1,4.88,Kniglich Essen,Maubelstr. 90,Brandenburg,,14776,Germany
10324,SAVEA,9,1996-10-08T00:00:00,1996-11-05T00:00:00,1996-10-10T00:00:00,1,214.27,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10325,KOENE,1,1996-10-09T00:00:00,1996-10-23T00:00:00,1996-10-14T00:00:00,3,64.86,Kniglich Essen,Maubelstr. 90,Brandenburg,,14776,Germany
10326,BOLID,4,1996-10-10T00:00:00,1996-11-07T00:00:00,1996-10-14T00:00:00,2,77.92,Blido Comidas preparadas,"C/ Araquil, 67",Madrid,,28023,Spain
10330,LILAS,3,1996-10-16T00:00:00,1996-11-13T00:00:00,1996-10-28T00:00:00,1,12.75,LILA-Supermercado,Carrera 52 con Ave. Bolvar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
10332,MEREP,3,1996-10-17T00:00:00,1996-11-28T00:00:00,1996-10-21T00:00:00,2,52.84,Mre Paillarde,43 rue St. Laurent,Montral,Qubec,H1J 1C3,Canada
10334,VICTE,8,1996-10-21T00:00:00,1996-11-18T00:00:00,1996-10-28T00:00:00,2,8.56,Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France
10338,OLDWO,4,1996-10-25T00:00:00,1996-11-22T00:00:00,1996-10-29T00:00:00,3,84.21,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA
10340,BONAP,1,1996-10-29T00:00:00,1996-11-26T00:00:00,1996-11-08T00:00:00,3,166.31,Bon app-,"12, rue des Bouchers",Marseille,,13008,France
10350,LAMAI,6,1996-11-11T00:00:00,1996-12-09T00:00:00,1996-12-03T00:00:00,2,64.19,La maison d-Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France
10360,BLONP,4,1996-11-22T00:00:00,1996-12-20T00:00:00,1996-12-02T00:00:00,3,131.7,Blondel pre et fils,"24, place Klber",Strasbourg,,67000,France
10361,QUICK,1,1996-11-22T00:00:00,1996-12-20T00:00:00,1996-12-03T00:00:00,2,183.17,QUICK-Stop,Taucherstrae 10,Cunewalde,,1307,Germany
10369,SPLIR,8,1996-12-02T00:00:00,1996-12-30T00:00:00,1996-12-09T00:00:00,2,195.68,Split Rail Beer & Ale,P.O. Box 555,Lander,WY,82520,USA
10372,QUEEN,5,1996-12-04T00:00:00,1997-01-01T00:00:00,1996-12-09T00:00:00,2,890.78,Queen Cozinha,"Alameda dos Canrios, 891",Sao Paulo,SP,05487-020,Brazil
10384,BERGS,3,1996-12-16T00:00:00,1997-01-13T00:00:00,1996-12-20T00:00:00,3,168.64,Berglunds snabbkp,Berguvsvgen 8,Lule,,S-958 22,Sweden
10393,SAVEA,1,1996-12-25T00:00:00,1997-01-22T00:00:00,1997-01-03T00:00:00,3,126.56,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10395,HILAA,6,1996-12-26T00:00:00,1997-01-23T00:00:00,1997-01-03T00:00:00,1,184.41,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristbal,Tchira,5022,Venezuela
10400,EASTC,1,1997-01-01T00:00:00,1997-01-29T00:00:00,1997-01-16T00:00:00,3,83.93,Eastern Connection,35 King George,London,,WX3 6FW,UK
10425,LAMAI,6,1997-01-24T00:00:00,1997-02-21T00:00:00,1997-02-14T00:00:00,2,7.93,La maison d-Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France
10436,BLONP,3,1997-02-05T00:00:00,1997-03-05T00:00:00,1997-02-11T00:00:00,2,156.66,Blondel pre et fils,"24, place Klber",Strasbourg,,67000,France
10444,BERGS,3,1997-02-12T00:00:00,1997-03-12T00:00:00,1997-02-21T00:00:00,3,3.5,Berglunds snabbkp,Berguvsvgen 8,Lule,,S-958 22,Sweden
10459,VICTE,4,1997-02-27T00:00:00,1997-03-27T00:00:00,1997-02-28T00:00:00,2,25.09,Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France
10463,SUPRD,5,1997-03-04T00:00:00,1997-04-01T00:00:00,1997-03-06T00:00:00,3,14.78,Suprmes dlices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium
10468,KOENE,3,1997-03-07T00:00:00,1997-04-04T00:00:00,1997-03-12T00:00:00,3,44.12,Kniglich Essen,Maubelstr. 90,Brandenburg,,14776,Germany
10474,PERIC,5,1997-03-13T00:00:00,1997-04-10T00:00:00,1997-03-21T00:00:00,2,83.49,Pericles Comidas clsicas,Calle Dr. Jorge Cash 321,Mxico D.F.,,5033,Mexico
10495,LAUGB,3,1997-04-03T00:00:00,1997-05-01T00:00:00,1997-04-11T00:00:00,3,4.65,Laughing Bacchus Wine Cellars,2319 Elm St.,Vancouver,BC,V3F 2K1,Canada
10496,TRADH,7,1997-04-04T00:00:00,1997-05-02T00:00:00,1997-04-07T00:00:00,2,46.77,Tradiao Hipermercados,"Av. Ins de Castro, 414",Sao Paulo,SP,05634-030,Brazil
10499,LILAS,4,1997-04-08T00:00:00,1997-05-06T00:00:00,1997-04-16T00:00:00,2,102.02,LILA-Supermercado,Carrera 52 con Ave. Bolvar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
10535,ANTON,4,1997-05-13T00:00:00,1997-06-10T00:00:00,1997-05-21T00:00:00,1,15.64,Antonio Moreno Taquera,Mataderos 2312,Mxico D.F.,,5023,Mexico
10539,BSBEV,6,1997-05-16T00:00:00,1997-06-13T00:00:00,1997-05-23T00:00:00,3,12.36,B-s Beverages,Fauntleroy Circus,London,,EC2 5NT,UK
10551,FURIB,4,1997-05-28T00:00:00,1997-07-09T00:00:00,1997-06-06T00:00:00,3,72.95,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,,1675,Portugal
10553,WARTH,2,1997-05-30T00:00:00,1997-06-27T00:00:00,1997-06-03T00:00:00,2,149.49,Wartian Herkku,Torikatu 38,Oulu,,90110,Finland
10566,BLONP,9,1997-06-12T00:00:00,1997-07-10T00:00:00,1997-06-18T00:00:00,1,88.4,Blondel pre et fils,"24, place Klber",Strasbourg,,67000,France
10567,HUNGO,1,1997-06-12T00:00:00,1997-07-10T00:00:00,1997-06-17T00:00:00,1,33.97,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
10569,RATTC,5,1997-06-16T00:00:00,1997-07-14T00:00:00,1997-07-11T00:00:00,1,58.98,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
10571,ERNSH,8,1997-06-17T00:00:00,1997-07-29T00:00:00,1997-07-04T00:00:00,3,26.06,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10573,ANTON,7,1997-06-19T00:00:00,1997-07-17T00:00:00,1997-06-20T00:00:00,3,84.84,Antonio Moreno Taquera,Mataderos 2312,Mxico D.F.,,5023,Mexico
10574,TRAIH,4,1997-06-19T00:00:00,1997-07-17T00:00:00,1997-06-30T00:00:00,2,37.6,Trail-s Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,WA,98034,USA
10591,VAFFE,1,1997-07-07T00:00:00,1997-07-21T00:00:00,1997-07-16T00:00:00,1,55.92,Vaffeljernet,Smagsloget 45,rhus,,8200,Denmark
10597,PICCO,7,1997-07-11T00:00:00,1997-08-08T00:00:00,1997-07-18T00:00:00,3,35.12,Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria
10600,HUNGC,4,1997-07-16T00:00:00,1997-08-13T00:00:00,1997-07-21T00:00:00,1,45.13,Hungry Coyote Import Store,City Center Plaza 516 Main St.,Elgin,OR,97827,USA
10601,HILAA,7,1997-07-16T00:00:00,1997-08-27T00:00:00,1997-07-22T00:00:00,1,58.3,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristbal,Tchira,5022,Venezuela
10608,TOMSP,4,1997-07-23T00:00:00,1997-08-20T00:00:00,1997-08-01T00:00:00,2,27.79,Toms Spezialitten,Luisenstr. 48,Mnster,,44087,Germany
10612,SAVEA,1,1997-07-28T00:00:00,1997-08-25T00:00:00,1997-08-01T00:00:00,2,544.08,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10616,GREAL,1,1997-07-31T00:00:00,1997-08-28T00:00:00,1997-08-05T00:00:00,2,116.53,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
10641,HILAA,4,1997-08-22T00:00:00,1997-09-19T00:00:00,1997-08-26T00:00:00,2,179.61,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristbal,Tchira,5022,Venezuela
10647,QUEDE,4,1997-08-27T00:00:00,1997-09-10T00:00:00,1997-09-03T00:00:00,2,45.54,Que Delcia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil
10653,FRANK,1,1997-09-02T00:00:00,1997-09-30T00:00:00,1997-09-19T00:00:00,1,93.25,Frankenversand,Berliner Platz 43,Mnchen,,80805,Germany
10677,ANTON,1,1997-09-22T00:00:00,1997-10-20T00:00:00,1997-09-26T00:00:00,3,4.03,Antonio Moreno Taquera,Mataderos 2312,Mxico D.F.,,5023,Mexico
10685,GOURL,4,1997-09-29T00:00:00,1997-10-13T00:00:00,1997-10-03T00:00:00,2,33.75,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil
10691,QUICK,2,1997-10-03T00:00:00,1997-11-14T00:00:00,1997-10-22T00:00:00,2,810.05,QUICK-Stop,Taucherstrae 10,Cunewalde,,1307,Germany
10698,ERNSH,4,1997-10-09T00:00:00,1997-11-06T00:00:00,1997-10-17T00:00:00,1,272.47,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10712,HUNGO,3,1997-10-21T00:00:00,1997-11-18T00:00:00,1997-10-31T00:00:00,1,89.93,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
10713,SAVEA,1,1997-10-22T00:00:00,1997-11-19T00:00:00,1997-10-24T00:00:00,1,167.05,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10719,LETSS,8,1997-10-27T00:00:00,1997-11-24T00:00:00,1997-11-05T00:00:00,2,51.44,Let-s Stop N Shop,87 Polk St. Suite 5,San Francisco,CA,94117,USA
10734,GOURL,2,1997-11-07T00:00:00,1997-12-05T00:00:00,1997-11-12T00:00:00,3,1.63,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil
10750,WARTH,9,1997-11-21T00:00:00,1997-12-19T00:00:00,1997-11-24T00:00:00,1,79.3,Wartian Herkku,Torikatu 38,Oulu,,90110,Finland
10762,FOLKO,3,1997-12-02T00:00:00,1997-12-30T00:00:00,1997-12-09T00:00:00,1,328.74,Folk och f HB,kergatan 24,Brcke,,S-844 67,Sweden
10773,ERNSH,1,1997-12-11T00:00:00,1998-01-08T00:00:00,1997-12-16T00:00:00,3,96.43,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10802,SIMOB,4,1997-12-29T00:00:00,1998-01-26T00:00:00,1998-01-02T00:00:00,2,257.26,Simons bistro,Vinbltet 34,Kobenhavn,,1734,Denmark
10803,WELLI,4,1997-12-30T00:00:00,1998-01-27T00:00:00,1998-01-06T00:00:00,1,55.23,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil
10806,VICTE,3,1997-12-31T00:00:00,1998-01-28T00:00:00,1998-01-05T00:00:00,2,22.11,Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France
10811,LINOD,8,1998-01-02T00:00:00,1998-01-30T00:00:00,1998-01-08T00:00:00,1,31.22,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
10812,REGGC,5,1998-01-02T00:00:00,1998-01-30T00:00:00,1998-01-12T00:00:00,1,59.78,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy
10817,KOENE,3,1998-01-06T00:00:00,1998-01-20T00:00:00,1998-01-13T00:00:00,2,306.07,Kniglich Essen,Maubelstr. 90,Brandenburg,,14776,Germany
10835,ALFKI,1,1998-01-15T00:00:00,1998-02-12T00:00:00,1998-01-21T00:00:00,3,69.53,Alfred-s Futterkiste,Obere Str. 57,Berlin,,12209,Germany
10849,KOENE,9,1998-01-23T00:00:00,1998-02-20T00:00:00,1998-01-30T00:00:00,2,0.56,Kniglich Essen,Maubelstr. 90,Brandenburg,,14776,Germany
10852,RATTC,8,1998-01-26T00:00:00,1998-02-09T00:00:00,1998-01-30T00:00:00,1,174.05,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
10859,FRANK,1,1998-01-29T00:00:00,1998-02-26T00:00:00,1998-02-02T00:00:00,2,76.1,Frankenversand,Berliner Platz 43,Mnchen,,80805,Germany
10860,FRANR,3,1998-01-29T00:00:00,1998-02-26T00:00:00,1998-02-04T00:00:00,3,19.26,France restauration,"54, rue Royale",Nantes,,44000,France
10872,GODOS,5,1998-02-05T00:00:00,1998-03-05T00:00:00,1998-02-09T00:00:00,2,175.32,Godos Cocina Tpica,"C/ Romero, 33",Sevilla,,41101,Spain
10877,RICAR,1,1998-02-09T00:00:00,1998-03-09T00:00:00,1998-02-19T00:00:00,1,38.06,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil
10880,FOLKO,7,1998-02-10T00:00:00,1998-03-24T00:00:00,1998-02-18T00:00:00,1,88.01,Folk och f HB,kergatan 24,Brcke,,S-844 67,Sweden
10889,RATTC,9,1998-02-16T00:00:00,1998-03-16T00:00:00,1998-02-23T00:00:00,3,280.61,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
10907,SPECD,6,1998-02-25T00:00:00,1998-03-25T00:00:00,1998-02-27T00:00:00,3,9.19,Spcialits du monde,"25, rue Lauriston",Paris,,75016,France
10926,ANATR,4,1998-03-04T00:00:00,1998-04-01T00:00:00,1998-03-11T00:00:00,3,39.92,Ana Trujillo Emparedados y helados,Avda. de la Constitucin 2222,Mxico D.F.,,5021,Mexico
10932,BONAP,8,1998-03-06T00:00:00,1998-04-03T00:00:00,1998-03-24T00:00:00,1,134.64,Bon app-,"12, rue des Bouchers",Marseille,,13008,France
10939,MAGAA,2,1998-03-10T00:00:00,1998-04-07T00:00:00,1998-03-13T00:00:00,2,76.33,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy
10943,BSBEV,4,1998-03-11T00:00:00,1998-04-08T00:00:00,1998-03-19T00:00:00,2,2.17,B-s Beverages,Fauntleroy Circus,London,,EC2 5NT,UK
10945,MORGK,4,1998-03-12T00:00:00,1998-04-09T00:00:00,1998-03-18T00:00:00,1,10.22,Morgenstern Gesundkost,Heerstr. 22,Leipzig,,4179,Germany
10956,BLAUS,6,1998-03-17T00:00:00,1998-04-28T00:00:00,1998-03-20T00:00:00,2,44.65,Blauer See Delikatessen,Forsterstr. 57,Mannheim,,68306,Germany
10962,QUICK,8,1998-03-19T00:00:00,1998-04-16T00:00:00,1998-03-23T00:00:00,2,275.79,QUICK-Stop,Taucherstrae 10,Cunewalde,,1307,Germany
10966,CHOPS,4,1998-03-20T00:00:00,1998-04-17T00:00:00,1998-04-08T00:00:00,1,27.19,Chop-suey Chinese,Hauptstr. 31,Bern,,3012,Switzerland
10973,LACOR,6,1998-03-24T00:00:00,1998-04-21T00:00:00,1998-03-27T00:00:00,2,15.17,La corne d-abondance,"67, avenue de l-Europe",Versailles,,78000,France
10993,FOLKO,7,1998-04-01T00:00:00,1998-04-29T00:00:00,1998-04-10T00:00:00,3,8.81,Folk och f HB,kergatan 24,Brcke,,S-844 67,Sweden
10999,OTTIK,6,1998-04-03T00:00:00,1998-05-01T00:00:00,1998-04-10T00:00:00,2,96.35,Ottilies Kseladen,Mehrheimerstr. 369,Kln,,50739,Germany
11001,FOLKO,2,1998-04-06T00:00:00,1998-05-04T00:00:00,1998-04-14T00:00:00,2,197.3,Folk och f HB,kergatan 24,Brcke,,S-844 67,Sweden
11003,THECR,3,1998-04-06T00:00:00,1998-05-04T00:00:00,1998-04-08T00:00:00,3,14.91,The Cracker Box,55 Grizzly Peak Rd.,Butte,MT,59801,USA
11007,PRINI,8,1998-04-08T00:00:00,1998-05-06T00:00:00,1998-04-13T00:00:00,2,202.24,Princesa Isabel Vinhos,Estrada da sade n. 58,Lisboa,,1756,Portugal
11030,SAVEA,7,1998-04-17T00:00:00,1998-05-15T00:00:00,1998-04-27T00:00:00,2,830.75,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
11049,GOURL,3,1998-04-24T00:00:00,1998-05-22T00:00:00,1998-05-04T00:00:00,1,8.34,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil
11055,HILAA,7,1998-04-28T00:00:00,1998-05-26T00:00:00,1998-05-05T00:00:00,2,120.92,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristbal,Tchira,5022,Venezuela
11056,EASTC,8,1998-04-28T00:00:00,1998-05-12T00:00:00,1998-05-01T00:00:00,2,278.96,Eastern Connection,35 King George,London,,WX3 6FW,UK
11062,REGGC,4,1998-04-30T00:00:00,1998-05-28T00:00:00,,2,29.93,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy
11070,LEHMS,2,1998-05-05T00:00:00,1998-06-02T00:00:00,,1,136.0,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany
10445,BERGS,3,1997-02-13T00:00:00,1997-03-13T00:00:00,1997-02-20T00:00:00,1,9.3,Berglunds snabbkp,Berguvsvgen 8,Lule,,S-958 22,Sweden
10658,QUICK,4,1997-09-05T00:00:00,1997-10-03T00:00:00,1997-09-08T00:00:00,1,364.15,QUICK-Stop,Taucherstrae 10,Cunewalde,,1307,Germany
10540,QUICK,3,1997-05-19T00:00:00,1997-06-16T00:00:00,1997-06-13T00:00:00,3,1007.64,QUICK-Stop,Taucherstrae 10,Cunewalde,,1307,Germany
10424,MEREP,7,1997-01-23T00:00:00,1997-02-20T00:00:00,1997-01-27T00:00:00,2,370.61,Mre Paillarde,43 rue St. Laurent,Montral,Qubec,H1J 1C3,Canada
10417,SIMOB,4,1997-01-16T00:00:00,1997-02-13T00:00:00,1997-01-28T00:00:00,3,70.29,Simons bistro,Vinbltet 34,Kobenhavn,,1734,Denmark
10337,FRANK,4,1996-10-24T00:00:00,1996-11-21T00:00:00,1996-10-29T00:00:00,3,108.26,Frankenversand,Berliner Platz 43,Mnchen,,80805,Germany
10818,MAGAA,7,1998-01-07T00:00:00,1998-02-04T00:00:00,1998-01-12T00:00:00,3,65.48,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy
10742,BOTTM,3,1997-11-14T00:00:00,1997-12-12T00:00:00,1997-11-18T00:00:00,3,243.73,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
10947,BSBEV,3,1998-03-13T00:00:00,1998-04-10T00:00:00,1998-03-16T00:00:00,2,3.26,B-s Beverages,Fauntleroy Circus,London,,EC2 5NT,UK
10388,SEVES,2,1996-12-19T00:00:00,1997-01-16T00:00:00,1996-12-20T00:00:00,1,34.86,Seven Seas Imports,90 Wadhurst Rd.,London,,OX15 4NB,UK
10897,HUNGO,3,1998-02-19T00:00:00,1998-03-19T00:00:00,1998-02-25T00:00:00,2,603.54,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
