orderid,customerid,employeeid,orderdate,requireddate,shippeddate,shipvia,freight,shipname,shipaddress,shipcity,shipregion,shippostalcode,shipcountry
10249,TOMSP,6,1996-07-05T00:00:00,1996-08-16T00:00:00,1996-07-10T00:00:00,1,11.61,Toms Spezialitten,Luisenstr. 48,Mnster,,44087,Germany
10267,FRANK,4,1996-07-29T00:00:00,1996-08-26T00:00:00,1996-08-06T00:00:00,1,208.58,Frankenversand,Berliner Platz 43,Mnchen,,80805,Germany
10290,COMMI,8,1996-08-27T00:00:00,1996-09-24T00:00:00,1996-09-03T00:00:00,1,79.7,Comrcio Mineiro,"Av. dos Lusadas, 23",Sao Paulo,SP,05432-043,Brazil
10299,RICAR,4,1996-09-06T00:00:00,1996-10-04T00:00:00,1996-09-13T00:00:00,2,29.76,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil
10301,WANDK,8,1996-09-09T00:00:00,1996-10-07T00:00:00,1996-09-17T00:00:00,2,45.08,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany
10303,GODOS,7,1996-09-11T00:00:00,1996-10-09T00:00:00,1996-09-18T00:00:00,2,107.83,Godos Cocina Tpica,"C/ Romero, 33",Sevilla,,41101,Spain
10305,OLDWO,8,1996-09-13T00:00:00,1996-10-11T00:00:00,1996-10-09T00:00:00,3,257.62,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA
10311,DUMON,1,1996-09-20T00:00:00,1996-10-04T00:00:00,1996-09-26T00:00:00,3,24.69,Du monde entier,"67, rue des Cinquante Otages",Nantes,,44000,France
10329,SPLIR,4,1996-10-15T00:00:00,1996-11-26T00:00:00,1996-10-23T00:00:00,2,191.67,Split Rail Beer & Ale,P.O. Box 555,Lander,WY,82520,USA
10333,WARTH,5,1996-10-18T00:00:00,1996-11-15T00:00:00,1996-10-25T00:00:00,3,0.59,Wartian Herkku,Torikatu 38,Oulu,,90110,Finland
10340,BONAP,1,1996-10-29T00:00:00,1996-11-26T00:00:00,1996-11-08T00:00:00,3,166.31,Bon app-,"12, rue des Bouchers",Marseille,,13008,France
10355,AROUT,6,1996-11-15T00:00:00,1996-12-13T00:00:00,1996-11-20T00:00:00,1,41.95,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
10368,ERNSH,2,1996-11-29T00:00:00,1996-12-27T00:00:00,1996-12-02T00:00:00,2,101.95,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10379,QUEDE,2,1996-12-11T00:00:00,1997-01-08T00:00:00,1996-12-13T00:00:00,1,45.03,Que Delcia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil
10382,ERNSH,4,1996-12-13T00:00:00,1997-01-10T00:00:00,1996-12-16T00:00:00,1,94.77,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10386,FAMIA,9,1996-12-18T00:00:00,1997-01-01T00:00:00,1996-12-25T00:00:00,3,13.99,Familia Arquibaldo,"Rua Ors, 92",Sao Paulo,SP,05442-030,Brazil
10390,ERNSH,6,1996-12-23T00:00:00,1997-01-20T00:00:00,1996-12-26T00:00:00,1,126.38,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10399,VAFFE,8,1996-12-31T00:00:00,1997-01-14T00:00:00,1997-01-08T00:00:00,3,27.36,Vaffeljernet,Smagsloget 45,rhus,,8200,Denmark
