provider_no,provider_name,street,city,state_prov,mail_code,country,phone_no,issue_dt,expr_dt,region_no,provider_code
135,Prov. Driven Op, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,9,
184,Prov. Imperial, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,8,
241,Prov. Expert Ke, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,7,
247,Prov. Expert Qu, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,7,
258,Prov. Famous Re, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,8,
290,Prov. Imperial, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,9,
298,Prov. Just Rest, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,9,
311,Prov. Boston Ke, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,5,
313,Prov. Boston Ma, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,8,
324,Prov. Computer, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,7,
327,Prov. Computer, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
328,Prov. Computer, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
332,Prov. Driven Li, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,5,
337,Prov. Driven Qu, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,8,
341,Prov. Expert Ke, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
365,Prov. Giant Ope, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,8,
374,Prov. Humble Ne, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,6,
375,Prov. Humble Op, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
381,Prov. Imperial, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,7,
382,Prov. Imperial, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
387,Prov. Imperial, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,8,
391,Prov. Just Key, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,4,
403,Prov. Apex Mach, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,6,
412,Prov. Boston Li, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,8,
415,Prov. Boston Op, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
427,Prov. Computer, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
428,Prov. Computer, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
431,Prov. Driven Ke, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,8,
432,Prov. Driven Li, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,3,
436,Prov. Driven Pe, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
437,Prov. Driven Qu, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,6,
444,Prov. Expert Ne, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
445,Prov. Expert Op, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,8,
447,Prov. Expert Qu, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,8,
450,Prov. Expert Tr, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
451,Prov. Famous Ke, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
453,Prov. Famous Ma, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
456,Prov. Famous Pe, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
459,Prov. Famous Sa, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
461,Prov. Giant Key, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,6,
463,Prov. Giant Mac, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
464,Prov. Giant Nee, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
