charge_no,member_no,provider_no,category_no,charge_dt,charge_amt,statement_no,charge_code
687807,7681,497,6,1999-06-23T10:50:23,3152.0,7681,
1777773,8893,453,6,1999-09-24T10:49:36,3204.0,28893,
1258931,9551,447,2,1999-07-20T10:48:08,56.0,9551,
1167370,5141,488,2,1999-08-02T10:48:48,857.0,5141,
1849867,9247,184,7,1999-07-15T10:47:27,97.0,9247,
1959853,8605,488,2,1999-07-18T10:48:12,688.0,8605,
993324,5365,469,6,1999-06-17T10:50:49,2931.0,5365,
1008400,9606,480,6,1999-06-28T10:44:15,4145.0,9606,
70243,8050,481,10,1999-06-23T10:49:01,3434.0,8050,
1420890,8761,494,3,1999-07-02T10:45:12,673.0,8761,
1735066,3253,482,2,1999-07-17T10:46:19,1242.0,3253,
1450475,7728,481,9,1999-09-13T10:47:30,2079.0,27728,
1541071,9626,497,6,1999-07-01T10:46:47,3455.0,9626,
1784976,2980,497,5,1999-08-23T10:50:10,971.0,12980,
1683654,9112,490,4,1999-07-06T10:50:04,1323.0,9112,
588298,8921,481,7,1999-09-14T10:50:26,3952.0,28921,
1506538,9352,445,5,1999-07-19T10:44:06,1711.0,9352,
1146288,9520,492,10,1999-08-13T10:47:11,2129.0,19520,
16688,8377,427,2,1999-10-10T10:44:52,1730.0,28377,
1535861,6074,290,7,1999-07-15T10:46:22,3204.0,6074,
571118,9594,447,3,1999-07-12T10:49:05,1696.0,9594,
773249,7713,497,3,1999-07-14T10:49:15,2624.0,7713,
1688548,6132,328,3,1999-07-27T10:50:27,3070.0,6132,
1606540,9245,427,3,1999-08-20T10:44:06,2591.0,19245,
1410487,8288,391,10,1999-09-17T10:44:24,3042.0,28288,
1657454,9563,374,10,1999-06-18T10:48:02,1673.0,9563,
1114075,6806,495,10,1999-09-07T10:44:40,3831.0,16806,
1410128,5198,365,9,1999-09-11T10:44:22,4455.0,15198,
1682714,9538,468,7,1999-08-21T10:49:59,900.0,19538,
1263818,9958,337,5,1999-07-31T10:48:31,899.0,9958,
994538,9376,498,3,1999-06-26T10:50:55,3591.0,9376,
1181587,7513,412,8,1999-08-12T10:49:54,2116.0,7513,
1013926,8565,403,5,1999-08-15T10:44:39,3746.0,18565,
1144566,4241,258,10,1999-08-29T10:47:03,1870.0,14241,
1995262,9966,391,7,1999-08-09T10:50:58,2450.0,9966,
919699,7739,467,5,1999-06-25T10:45:06,545.0,7739,
88331,5708,247,5,1999-07-15T10:50:26,2075.0,5708,
1580256,9614,427,7,1999-08-19T10:49:48,2444.0,19614,
535980,6973,498,8,1999-10-13T10:46:23,990.0,0,
1167151,4532,494,4,1999-09-28T10:48:47,3973.0,24532,
1057669,9329,474,9,1999-08-03T10:48:03,3196.0,9329,
1536943,7723,498,3,1999-10-11T10:46:28,385.0,27723,
1164721,9994,450,3,1999-07-14T10:48:35,1686.0,9994,
1906447,4575,498,3,1999-07-19T10:44:06,4169.0,4575,
1093845,3576,428,4,1999-08-17T10:50:52,3387.0,13576,
34934,7378,324,7,1999-09-18T10:46:18,872.0,27378,
1529334,4187,436,9,1999-09-20T10:45:52,4873.0,24187,
566141,7414,311,8,1999-06-21T10:48:42,1011.0,7414,
1528227,9706,332,5,1999-06-24T10:45:47,3395.0,9706,
1031842,9452,500,6,1999-10-12T10:46:03,558.0,29452,
1054719,9726,415,2,1999-07-28T10:47:50,4625.0,9726,
1468861,7223,461,8,1999-09-25T10:48:55,2450.0,27223,
1087413,4904,471,2,1999-08-11T10:50:21,339.0,4904,
1353257,9849,459,4,1999-08-28T10:47:43,3759.0,19849,
1780027,7597,341,8,1999-06-21T10:49:47,4797.0,7597,
1708953,9662,498,3,1999-07-01T10:44:17,1756.0,9662,
694418,9296,483,10,1999-10-07T10:50:54,4695.0,29296,
1412186,9400,477,6,1999-10-02T10:44:32,1158.0,29400,
1660343,9748,463,4,1999-06-25T10:48:15,190.0,9748,
1630874,9763,428,3,1999-07-09T10:45:59,3972.0,9763,
1706127,7616,459,10,1999-10-12T10:44:05,622.0,27616,
1687846,6162,432,3,1999-08-01T10:50:23,1582.0,6162,
705897,9654,499,2,1999-08-08T10:44:04,2043.0,9654,
1721420,9956,466,2,1999-09-11T10:45:14,1251.0,19956,
1004061,9043,461,5,1999-07-23T10:43:56,970.0,9043,
938390,9040,499,7,1999-08-07T10:46:34,1254.0,9040,
572811,9661,491,5,1999-08-29T10:49:13,1634.0,19661,
1814911,6431,499,10,1999-07-26T10:44:44,4349.0,6431,
1611660,6725,135,3,1999-09-01T10:44:29,733.0,16725,
1317029,7110,444,5,1999-10-09T10:44:54,1789.0,27110,
1847217,7917,375,9,1999-08-03T10:47:15,1244.0,7917,
579499,5070,481,3,1999-09-06T10:49:44,47.0,15070,
1998626,7410,431,7,1999-06-22T10:51:14,144.0,7410,
607826,3965,382,10,1999-10-09T10:44:12,4049.0,23965,
1047480,9860,494,4,1999-09-03T10:47:16,3014.0,19860,
1518416,6677,496,5,1999-09-20T10:45:00,1421.0,26677,
1432353,9472,444,9,1999-08-18T10:46:07,3254.0,19472,
1416892,9186,437,6,1999-07-01T10:44:53,3084.0,9186,
718199,9162,387,9,1999-08-28T10:44:59,2452.0,19162,
1100619,9936,497,5,1999-09-23T10:43:40,2023.0,29936,
939309,7582,482,10,1999-09-20T10:46:38,3021.0,27582,
1294995,7335,381,8,1999-06-30T10:50:57,2213.0,7335,
1440685,9667,497,8,1999-07-21T10:46:45,4116.0,9667,
1839638,6521,241,4,1999-08-05T10:46:40,551.0,6521,
570542,8631,337,3,1999-06-18T10:49:03,3072.0,8631,
888192,5185,427,4,1999-08-08T10:50:25,3826.0,5185,
1472348,9676,496,8,1999-06-29T10:49:11,1854.0,9676,
1307663,9763,298,4,1999-07-04T10:44:11,4965.0,9763,
1763663,8128,483,9,1999-07-30T10:48:30,2081.0,8128,
1088873,5967,475,4,1999-06-18T10:50:28,3301.0,5967,
1382373,9777,464,8,1999-08-31T10:49:58,949.0,19777,
1984701,9496,496,8,1999-07-08T10:50:09,4513.0,9496,
1786542,6674,467,9,1999-07-04T10:50:17,4527.0,6674,
1998000,9581,496,10,1999-08-27T10:51:11,3167.0,19581,
1635856,9108,485,3,1999-08-06T10:46:22,4910.0,9108,
899053,5797,456,3,1999-07-11T10:51:15,4527.0,5797,
538527,9198,500,7,1999-06-17T10:46:35,3732.0,9198,
1246959,6244,327,2,1999-07-06T10:47:14,845.0,6244,
767214,8003,485,9,1999-10-13T10:48:47,4576.0,0,
603223,8697,451,3,1999-07-31T10:43:52,915.0,8697,
1880768,7400,313,9,1999-09-04T10:49:51,2736.0,17400,
1985215,9751,341,4,1999-07-22T10:50:11,2527.0,9751,
501946,9946,451,5,1999-10-11T10:43:46,1674.0,29946,
1761544,7430,492,7,1999-07-04T10:48:20,1278.0,7430,
