raceid,year,round,circuitid,name,date,time,url
13,2009,13,14,Italian Grand Prix,2009-09-13,12:00:00,http://en.wikipedia.org/wiki/2009_Italian_Grand_Prix
21,2008,4,4,Spanish Grand Prix,2008-04-27,12:00:00,http://en.wikipedia.org/wiki/2008_Spanish_Grand_Prix
42,2007,7,19,United States Grand Prix,2007-06-17,17:00:00,http://en.wikipedia.org/wiki/2007_United_States_Grand_Prix
57,2006,5,20,European Grand Prix,2006-05-07,14:00:00,http://en.wikipedia.org/wiki/2006_European_Grand_Prix
65,2006,13,11,Hungarian Grand Prix,2006-08-06,14:00:00,http://en.wikipedia.org/wiki/2006_Hungarian_Grand_Prix
70,2006,18,18,Brazilian Grand Prix,2006-10-22,14:00:00,http://en.wikipedia.org/wiki/2006_Brazilian_Grand_Prix
82,2005,12,10,German Grand Prix,2005-07-24,14:00:00,http://en.wikipedia.org/wiki/2005_German_Grand_Prix
97,2004,8,7,Canadian Grand Prix,2004-06-13,,http://en.wikipedia.org/wiki/2004_Canadian_Grand_Prix
129,2002,6,23,Austrian Grand Prix,2002-05-12,,http://en.wikipedia.org/wiki/2002_Austrian_Grand_Prix
206,1998,16,22,Japanese Grand Prix,1998-11-01,,http://en.wikipedia.org/wiki/1998_Japanese_Grand_Prix
220,1997,14,23,Austrian Grand Prix,1997-09-21,,http://en.wikipedia.org/wiki/1997_Austrian_Grand_Prix
229,1996,6,6,Monaco Grand Prix,1996-05-19,,http://en.wikipedia.org/wiki/1996_Monaco_Grand_Prix
251,1995,12,14,Italian Grand Prix,1995-09-10,,http://en.wikipedia.org/wiki/1995_Italian_Grand_Prix
273,1993,1,30,South African Grand Prix,1993-03-14,,http://en.wikipedia.org/wiki/1993_South_African_Grand_Prix
280,1993,8,8,French Grand Prix,1993-07-04,,http://en.wikipedia.org/wiki/1993_French_Grand_Prix
284,1993,12,13,Belgian Grand Prix,1993-08-29,,http://en.wikipedia.org/wiki/1993_Belgian_Grand_Prix
305,1991,1,33,United States Grand Prix,1991-03-10,,http://en.wikipedia.org/wiki/1991_United_States_Grand_Prix
306,1991,2,18,Brazilian Grand Prix,1991-03-24,,http://en.wikipedia.org/wiki/1991_Brazilian_Grand_Prix
311,1991,7,8,French Grand Prix,1991-07-07,,http://en.wikipedia.org/wiki/1991_French_Grand_Prix
319,1991,15,22,Japanese Grand Prix,1991-10-20,,http://en.wikipedia.org/wiki/1991_Japanese_Grand_Prix
321,1990,1,33,United States Grand Prix,1990-03-11,,http://en.wikipedia.org/wiki/1990_United_States_Grand_Prix
324,1990,4,6,Monaco Grand Prix,1990-05-27,,http://en.wikipedia.org/wiki/1990_Monaco_Grand_Prix
331,1990,11,13,Belgian Grand Prix,1990-08-26,,http://en.wikipedia.org/wiki/1990_Belgian_Grand_Prix
342,2010,6,6,Monaco Grand Prix,2010-05-16,12:00:00,http://en.wikipedia.org/wiki/2010_Monaco_Grand_Prix
354,2010,18,18,Brazilian Grand Prix,2010-11-07,16:00:00,http://en.wikipedia.org/wiki/2010_Brazilian_Grand_Prix
357,1989,2,21,San Marino Grand Prix,1989-04-23,,http://en.wikipedia.org/wiki/1989_San_Marino_Grand_Prix
362,1989,7,34,French Grand Prix,1989-07-09,,http://en.wikipedia.org/wiki/1989_French_Grand_Prix
364,1989,9,10,German Grand Prix,1989-07-30,,http://en.wikipedia.org/wiki/1989_German_Grand_Prix
370,1989,15,22,Japanese Grand Prix,1989-10-22,,http://en.wikipedia.org/wiki/1989_Japanese_Grand_Prix
373,1988,2,21,San Marino Grand Prix,1988-05-01,,http://en.wikipedia.org/wiki/1988_San_Marino_Grand_Prix
376,1988,5,7,Canadian Grand Prix,1988-06-12,,http://en.wikipedia.org/wiki/1988_Canadian_Grand_Prix
399,1987,12,27,Portuguese Grand Prix,1987-09-20,,http://en.wikipedia.org/wiki/1987_Portuguese_Grand_Prix
402,1987,15,22,Japanese Grand Prix,1987-11-01,,http://en.wikipedia.org/wiki/1987_Japanese_Grand_Prix
403,1987,16,29,Australian Grand Prix,1987-11-15,,http://en.wikipedia.org/wiki/1987_Australian_Grand_Prix
444,1984,9,42,Dallas Grand Prix,1984-07-08,,http://en.wikipedia.org/wiki/1984_Dallas_Grand_Prix
453,1983,2,43,United States Grand Prix West,1983-03-27,,http://en.wikipedia.org/wiki/1983_United_States_Grand_Prix_West
458,1983,7,37,Detroit Grand Prix,1983-06-05,,http://en.wikipedia.org/wiki/1983_Detroit_Grand_Prix
466,1983,15,30,South African Grand Prix,1983-10-15,,http://en.wikipedia.org/wiki/1983_South_African_Grand_Prix
470,1982,4,21,San Marino Grand Prix,1982-04-25,,http://en.wikipedia.org/wiki/1982_San_Marino_Grand_Prix
481,1982,15,14,Italian Grand Prix,1982-09-12,,http://en.wikipedia.org/wiki/1982_Italian_Grand_Prix
486,1981,4,21,San Marino Grand Prix,1981-05-03,,http://en.wikipedia.org/wiki/1981_San_Marino_Grand_Prix
514,1979,3,30,South African Grand Prix,1979-03-03,,http://en.wikipedia.org/wiki/1979_South_African_Grand_Prix
526,1979,15,46,United States Grand Prix,1979-10-07,,http://en.wikipedia.org/wiki/1979_United_States_Grand_Prix
528,1978,2,36,Brazilian Grand Prix,1978-01-29,,http://en.wikipedia.org/wiki/1978_Brazilian_Grand_Prix
531,1978,5,6,Monaco Grand Prix,1978-05-07,,http://en.wikipedia.org/wiki/1978_Monaco_Grand_Prix
535,1978,9,34,French Grand Prix,1978-07-02,,http://en.wikipedia.org/wiki/1978_French_Grand_Prix
539,1978,13,39,Dutch Grand Prix,1978-08-27,,http://en.wikipedia.org/wiki/1978_Dutch_Grand_Prix
550,1977,8,47,Swedish Grand Prix,1977-06-19,,http://en.wikipedia.org/wiki/1977_Swedish_Grand_Prix
563,1976,4,45,Spanish Grand Prix,1976-05-02,,http://en.wikipedia.org/wiki/1976_Spanish_Grand_Prix
