provider_no,provider_name,street,city,state_prov,mail_code,country,phone_no,issue_dt,expr_dt,region_no,provider_code
139,Prov. Driven Sa, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,9,
195,Prov. Just Oper, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,5,
212,Prov. Boston Li, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,9,
232,Prov. Driven Li, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,8,
235,Prov. Driven Op, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,8,
238,Prov. Driven Re, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,5,
263,Prov. Giant Mac, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,9,
280,Prov. Humble Tr, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,9,
281,Prov. Imperial, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,9,
298,Prov. Just Rest, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,9,
305,Prov. Apex Oper, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,9,
312,Prov. Boston Li, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
319,Prov. Boston Sa, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,5,
342,Prov. Expert Li, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,4,
362,Prov. Giant Lig, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,6,
363,Prov. Giant Mac, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,8,
367,Prov. Giant Que, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,6,
369,Prov. Giant Sai, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
375,Prov. Humble Op, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
378,Prov. Humble Re, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,4,
385,Prov. Imperial, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,8,
394,Prov. Just Need, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,6,
408,Prov. Apex Rest, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
416,Prov. Boston Pe, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,5,
429,Prov. Computer, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,8,
431,Prov. Driven Ke, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,8,
433,Prov. Driven Ma, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,8,
436,Prov. Driven Pe, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
439,Prov. Driven Sa, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,5,
442,Prov. Expert Li, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
446,Prov. Expert Pe, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,7,
448,Prov. Expert Re, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,8,
450,Prov. Expert Tr, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
452,Prov. Famous Li, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
454,Prov. Famous Ne, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,8,
456,Prov. Famous Pe, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
457,Prov. Famous Qu, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,7,
458,Prov. Famous Re, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,5,
459,Prov. Famous Sa, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
463,Prov. Giant Mac, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
471,Prov. Humble Ke, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,5,
473,Prov. Humble Ma, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,9,
475,Prov. Humble Op, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,9,
476,Prov. Humble Pe, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,5,
481,Prov. Imperial, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,9,
483,Prov. Imperial, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,9,
486,Prov. Imperial, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,7,
