statement_no,member_no,statement_dt,due_dt,statement_amt,statement_code
1094,1094,1999-08-13T00:00:00,1999-09-02T00:00:00,4114.0,
2224,2224,1999-08-13T00:00:00,1999-09-02T00:00:00,8438.0,
2509,2509,1999-08-13T00:00:00,1999-09-02T00:00:00,3268.0,
3378,3378,1999-08-13T00:00:00,1999-09-02T00:00:00,4985.0,
4015,4015,1999-08-13T00:00:00,1999-09-02T00:00:00,9400.0,
4179,4179,1999-08-13T00:00:00,1999-09-02T00:00:00,5380.0,
4437,4437,1999-08-13T00:00:00,1999-09-02T00:00:00,7118.0,
5256,5256,1999-08-13T00:00:00,1999-09-02T00:00:00,20632.0,
5430,5430,1999-08-13T00:00:00,1999-09-02T00:00:00,18516.0,
5964,5964,1999-08-13T00:00:00,1999-09-02T00:00:00,18896.0,
6082,6082,1999-08-13T00:00:00,1999-09-02T00:00:00,26153.0,
6300,6300,1999-08-13T00:00:00,1999-09-02T00:00:00,14121.0,
6309,6309,1999-08-13T00:00:00,1999-09-02T00:00:00,18277.0,
6470,6470,1999-08-13T00:00:00,1999-09-02T00:00:00,24052.0,
6498,6498,1999-08-13T00:00:00,1999-09-02T00:00:00,12060.0,
6567,6567,1999-08-13T00:00:00,1999-09-02T00:00:00,16387.0,
6670,6670,1999-08-13T00:00:00,1999-09-02T00:00:00,16516.0,
7159,7159,1999-08-13T00:00:00,1999-09-02T00:00:00,12212.0,
7223,7223,1999-08-13T00:00:00,1999-09-02T00:00:00,19856.0,
7321,7321,1999-08-13T00:00:00,1999-09-02T00:00:00,30530.0,
7337,7337,1999-08-13T00:00:00,1999-09-02T00:00:00,16461.0,
7460,7460,1999-08-13T00:00:00,1999-09-02T00:00:00,15426.0,
7564,7564,1999-08-13T00:00:00,1999-09-02T00:00:00,7297.0,
7759,7759,1999-08-13T00:00:00,1999-09-02T00:00:00,19973.0,
7871,7871,1999-08-13T00:00:00,1999-09-02T00:00:00,22012.0,
7884,7884,1999-08-13T00:00:00,1999-09-02T00:00:00,19791.0,
8024,8024,1999-08-13T00:00:00,1999-09-02T00:00:00,10608.0,
8153,8153,1999-08-13T00:00:00,1999-09-02T00:00:00,23699.0,
8405,8405,1999-08-13T00:00:00,1999-09-02T00:00:00,42113.0,
8435,8435,1999-08-13T00:00:00,1999-09-02T00:00:00,16262.0,
8581,8581,1999-08-13T00:00:00,1999-09-02T00:00:00,24921.0,
8823,8823,1999-08-13T00:00:00,1999-09-02T00:00:00,37636.0,
8969,8969,1999-08-13T00:00:00,1999-09-02T00:00:00,37959.0,
9183,9183,1999-08-13T00:00:00,1999-09-02T00:00:00,49819.0,
9340,9340,1999-08-13T00:00:00,1999-09-02T00:00:00,32428.0,
9344,9344,1999-08-13T00:00:00,1999-09-02T00:00:00,26368.0,
9544,9544,1999-08-13T00:00:00,1999-09-02T00:00:00,21132.0,
9561,9561,1999-08-13T00:00:00,1999-09-02T00:00:00,55311.0,
9588,9588,1999-08-13T00:00:00,1999-09-02T00:00:00,35297.0,
9615,9615,1999-08-13T00:00:00,1999-09-02T00:00:00,49691.0,
9737,9737,1999-08-13T00:00:00,1999-09-02T00:00:00,44866.0,
9771,9771,1999-08-13T00:00:00,1999-09-02T00:00:00,29223.0,
9779,9779,1999-08-13T00:00:00,1999-09-02T00:00:00,44897.0,
9789,9789,1999-08-13T00:00:00,1999-09-02T00:00:00,69410.0,
9808,9808,1999-08-13T00:00:00,1999-09-02T00:00:00,36592.0,
9999,9999,1999-08-13T00:00:00,1999-09-02T00:00:00,123653.0,
11664,1664,1999-09-13T00:00:00,1999-10-03T00:00:00,1524.0,
12779,2779,1999-09-13T00:00:00,1999-10-03T00:00:00,2723.0,
15198,5198,1999-09-13T00:00:00,1999-10-03T00:00:00,9917.0,
15538,5538,1999-09-13T00:00:00,1999-10-03T00:00:00,11330.0,
15821,5821,1999-09-13T00:00:00,1999-10-03T00:00:00,4603.0,
16916,6916,1999-09-13T00:00:00,1999-10-03T00:00:00,18868.0,
16978,6978,1999-09-13T00:00:00,1999-10-03T00:00:00,22624.0,
17842,7842,1999-09-13T00:00:00,1999-10-03T00:00:00,18956.0,
18379,8379,1999-09-13T00:00:00,1999-10-03T00:00:00,9803.0,
18481,8481,1999-09-13T00:00:00,1999-10-03T00:00:00,8201.0,
18780,8780,1999-09-13T00:00:00,1999-10-03T00:00:00,19664.0,
19213,9213,1999-09-13T00:00:00,1999-10-03T00:00:00,39876.0,
19456,9456,1999-09-13T00:00:00,1999-10-03T00:00:00,12269.0,
19888,9888,1999-09-13T00:00:00,1999-10-03T00:00:00,30886.0,
19914,9914,1999-09-13T00:00:00,1999-10-03T00:00:00,23582.0,
18423,8423,1999-09-13T00:00:00,1999-10-03T00:00:00,7277.0,
6347,6347,1999-08-13T00:00:00,1999-09-02T00:00:00,15163.0,
2317,2317,1999-08-13T00:00:00,1999-09-02T00:00:00,7840.0,
4982,4982,1999-08-13T00:00:00,1999-09-02T00:00:00,585.0,
1465,1465,1999-08-13T00:00:00,1999-09-02T00:00:00,603.0,
15744,5744,1999-09-13T00:00:00,1999-10-03T00:00:00,10774.0,
15956,5956,1999-09-13T00:00:00,1999-10-03T00:00:00,499.0,
3576,3576,1999-08-13T00:00:00,1999-09-02T00:00:00,15381.0,
10664,664,1999-09-13T00:00:00,1999-10-03T00:00:00,0.0,
3457,3457,1999-08-13T00:00:00,1999-09-02T00:00:00,2688.0,
12920,2920,1999-09-13T00:00:00,1999-10-03T00:00:00,0.0,
12438,2438,1999-09-13T00:00:00,1999-10-03T00:00:00,3316.0,
3135,3135,1999-08-13T00:00:00,1999-09-02T00:00:00,4863.0,
1221,1221,1999-08-13T00:00:00,1999-09-02T00:00:00,1861.0,
