corp_no,corp_name,street,city,state_prov,country,mail_code,phone_no,expr_dt,region_no,corp_code
57,Corp. Famous QuestsInc., , ,,,,,2004-10-12T10:41:26,7,
215,Corp. Boston OperaCorp., , ,,,,,2004-10-12T10:41:26,1,
222,Corp. Computer LightingCorp., , ,,,,,2004-10-12T10:41:26,7,
232,Corp. Driven LightingCorp., , ,,,,,2004-10-12T10:41:26,8,
243,Corp. Expert MachineryCorp., , ,,,,,2004-10-12T10:41:26,6,
245,Corp. Expert OperaCorp., , ,,,,,2004-10-12T10:41:26,3,
259,Corp. Famous Sail MakersCorp., , ,,,,,2004-10-12T10:41:26,6,
271,Corp. Humble Key StonesCorp., , ,,,,,2004-10-12T10:41:26,6,
330,Corp. Computer TransitLtd., , ,,,,,2004-10-12T10:41:26,3,
364,Corp. Giant NeedleworkLtd., , ,,,,,2004-10-12T10:41:26,5,
416,Corp. Boston PetroleumAg., , ,,,,,2004-10-12T10:41:26,7,
436,Corp. Driven PetroleumAg., , ,,,,,2004-10-12T10:41:26,3,
451,Corp. Famous Key StonesAg., , ,,,,,2004-10-12T10:41:26,2,
456,Corp. Famous PetroleumAg., , ,,,,,2004-10-12T10:41:26,5,
476,Corp. Humble PetroleumAg., , ,,,,,2004-10-12T10:41:26,3,
477,Corp. Humble QuestsAg., , ,,,,,2004-10-12T10:41:26,5,
479,Corp. Humble Sail MakersAg., , ,,,,,2004-10-12T10:41:26,6,
484,Corp. Imperial NeedleworkAg., , ,,,,,2004-10-12T10:41:26,2,
488,Corp. Imperial RestaurantsAg., , ,,,,,2004-10-12T10:41:26,2,
491,Corp. Just Key StonesAg., , ,,,,,2004-10-12T10:41:26,8,
107,Corp. Apex QuestsCo., , ,,,,,2004-10-12T10:41:26,8,
191,Corp. Just Key StonesCo., , ,,,,,2004-10-12T10:41:26,2,
238,Corp. Driven RestaurantsCorp., , ,,,,,2004-10-12T10:41:26,4,
282,Corp. Imperial LightingCorp., , ,,,,,2004-10-12T10:41:26,1,
321,Corp. Computer Key StonesLtd., , ,,,,,2004-10-12T10:41:26,4,
359,Corp. Famous Sail MakersLtd., , ,,,,,2004-10-12T10:41:26,3,
366,Corp. Giant PetroleumLtd., , ,,,,,2004-10-12T10:41:26,8,
422,Corp. Computer LightingAg., , ,,,,,2004-10-12T10:41:26,6,
434,Corp. Driven NeedleworkAg., , ,,,,,2004-10-12T10:41:26,3,
454,Corp. Famous NeedleworkAg., , ,,,,,2004-10-12T10:41:26,5,
474,Corp. Humble NeedleworkAg., , ,,,,,2004-10-12T10:41:26,2,
75,Corp. Humble OperaInc., , ,,,,,2004-10-12T10:41:26,1,
204,Corp. Apex NeedleworkCorp., , ,,,,,2004-10-12T10:41:26,2,
256,Corp. Famous PetroleumCorp., , ,,,,,2004-10-12T10:41:26,2,
267,Corp. Giant QuestsCorp., , ,,,,,2004-10-12T10:41:26,7,
296,Corp. Just PetroleumCorp., , ,,,,,2004-10-12T10:41:26,8,
351,Corp. Famous Key StonesLtd., , ,,,,,2004-10-12T10:41:26,3,
358,Corp. Famous RestaurantsLtd., , ,,,,,2004-10-12T10:41:26,1,
362,Corp. Giant LightingLtd., , ,,,,,2004-10-12T10:41:26,8,
367,Corp. Giant QuestsLtd., , ,,,,,2004-10-12T10:41:26,3,
437,Corp. Driven QuestsAg., , ,,,,,2004-10-12T10:41:26,6,
446,Corp. Expert PetroleumAg., , ,,,,,2004-10-12T10:41:26,6,
449,Corp. Expert Sail MakersAg., , ,,,,,2004-10-12T10:41:26,5,
464,Corp. Giant NeedleworkAg., , ,,,,,2004-10-12T10:41:26,5,
144,Corp. Expert NeedleworkCo., , ,,,,,2004-10-12T10:41:26,5,
101,Corp. Apex Key StonesCo., , ,,,,,2004-10-12T10:41:26,2,
244,Corp. Expert NeedleworkCorp., , ,,,,,2004-10-12T10:41:26,1,
207,Corp. Apex QuestsCorp., , ,,,,,2004-10-12T10:41:26,3,
325,Corp. Computer OperaLtd., , ,,,,,2004-10-12T10:41:26,2,
227,Corp. Computer QuestsCorp., , ,,,,,2004-10-12T10:41:26,2,
371,Corp. Humble Key StonesLtd., , ,,,,,2004-10-12T10:41:26,3,
216,Corp. Boston PetroleumCorp., , ,,,,,2004-10-12T10:41:26,5,
36,Corp. Driven PetroleumInc., , ,,,,,2004-10-12T10:41:26,7,
314,Corp. Boston NeedleworkLtd., , ,,,,,2004-10-12T10:41:26,2,
237,Corp. Driven QuestsCorp., , ,,,,,2004-10-12T10:41:26,8,
27,Corp. Computer QuestsInc., , ,,,,,2004-10-12T10:41:26,2,
183,Corp. Imperial MachineryCo., , ,,,,,2004-10-12T10:41:26,7,
109,Corp. Apex Sail MakersCo., , ,,,,,2004-10-12T10:41:26,1,
395,Corp. Just OperaLtd., , ,,,,,2004-10-12T10:41:26,1,
225,Corp. Computer OperaCorp., , ,,,,,2004-10-12T10:41:26,7,
327,Corp. Computer QuestsLtd., , ,,,,,2004-10-12T10:41:26,7,
214,Corp. Boston NeedleworkCorp., , ,,,,,2004-10-12T10:41:26,2,
43,Corp. Expert MachineryInc., , ,,,,,2004-10-12T10:41:26,1,
374,Corp. Humble NeedleworkLtd., , ,,,,,2004-10-12T10:41:26,2,
51,Corp. Famous Key StonesInc., , ,,,,,2004-10-12T10:41:26,5,
