charge_no,member_no,provider_no,category_no,charge_dt,charge_amt,statement_no,charge_code
1585004,1439,455,7,1999-08-16T10:50:10,4080.0,11439,
45444,8698,458,2,1999-08-15T10:47:07,1670.0,18698,
798813,8667,500,4,1999-08-16T10:51:14,796.0,18667,
1693400,9289,475,8,1999-10-03T10:50:49,1668.0,29289,
1606677,7045,438,10,1999-10-02T10:44:07,2293.0,27045,
578362,8995,415,10,1999-08-17T10:49:39,4814.0,18995,
616897,1824,498,3,1999-07-06T10:44:53,3809.0,1824,
1556311,9924,491,6,1999-07-16T10:47:57,2296.0,9924,
1354575,9296,396,10,1999-08-23T10:47:49,4432.0,19296,
1593225,9687,488,6,1999-09-05T10:50:49,4831.0,19687,
1570171,9920,499,5,1999-08-29T10:49:01,4738.0,19920,
1813052,9800,457,3,1999-09-18T10:44:36,1692.0,29800,
1385120,8551,484,2,1999-10-06T10:50:11,823.0,28551,
852330,520,294,8,1999-08-10T10:47:39,4336.0,520,
531886,9491,498,9,1999-07-29T10:46:03,3042.0,9491,
1353412,9775,470,6,1999-09-25T10:47:44,831.0,29775,
1468262,9174,494,6,1999-08-27T10:48:52,4034.0,19174,
1051639,9263,456,5,1999-08-13T10:47:35,3712.0,19263,
1073020,4406,435,7,1999-08-16T10:49:14,1664.0,14406,
1806058,7668,491,5,1999-06-25T10:44:04,21.0,7668,
706796,4749,498,6,1999-08-21T10:44:07,1331.0,14749,
680568,8812,401,4,1999-07-22T10:49:50,1320.0,8812,
584437,8921,460,6,1999-10-08T10:50:08,1411.0,28921,
548429,8830,301,5,1999-09-08T10:47:21,373.0,18830,
1605122,9086,422,8,1999-07-21T10:44:00,1588.0,9086,
525810,9384,311,2,1999-08-09T10:45:36,1868.0,9384,
1119738,9967,470,8,1999-07-01T10:45:06,858.0,9967,
1562314,7224,484,3,1999-08-04T10:48:24,3471.0,7224,
1379914,8868,471,7,1999-06-21T10:49:46,3160.0,8868,
946195,3004,493,5,1999-07-13T10:47:10,720.0,3004,
1686261,8524,500,9,1999-06-26T10:50:16,335.0,8524,
1456572,9961,472,3,1999-09-01T10:47:58,3003.0,19961,
1557757,5955,495,10,1999-07-20T10:48:03,91.0,5955,
958438,8250,467,9,1999-06-27T10:48:06,3691.0,8250,
741277,9825,336,6,1999-06-18T10:46:48,2985.0,9825,
880867,9987,245,2,1999-06-29T10:49:51,1287.0,9987,
1428067,9556,467,4,1999-08-02T10:45:46,3340.0,9556,
1222255,7743,459,5,1999-09-10T10:45:18,345.0,17743,
1362226,8784,487,2,1999-09-16T10:48:23,4755.0,28784,
1734730,8214,432,2,1999-10-12T10:46:17,4571.0,28214,
921318,8816,404,3,1999-09-18T10:45:13,3534.0,28816,
1419215,8757,290,3,1999-07-12T10:45:04,3416.0,8757,
1280635,6116,458,4,1999-07-07T10:49:50,1091.0,6116,
1174681,8922,447,4,1999-08-30T10:49:22,2606.0,18922,
1010851,9439,411,2,1999-08-19T10:44:25,1455.0,19439,
1885877,4248,491,5,1999-07-11T10:50:14,4026.0,4248,
1614337,4182,491,6,1999-06-21T10:44:41,857.0,4182,
882817,9368,384,3,1999-07-08T10:50:00,3771.0,9368,
1438108,8285,497,7,1999-08-30T10:46:33,2750.0,18285,
1382239,8774,491,2,1999-09-04T10:49:57,88.0,18774,
49164,1431,499,4,1999-07-03T10:47:24,2476.0,1431,
872721,8040,476,10,1999-07-29T10:49:13,788.0,8040,
48721,9668,460,2,1999-06-17T10:47:22,1428.0,9668,
1693681,5129,500,5,1999-08-05T10:50:51,1089.0,5129,
781681,9211,494,10,1999-10-05T10:49:55,3207.0,29211,
