statement_no,member_no,statement_dt,due_dt,statement_amt,statement_code
520,520,1999-08-13T00:00:00,1999-09-02T00:00:00,4336.0,
1431,1431,1999-08-13T00:00:00,1999-09-02T00:00:00,3494.0,
1824,1824,1999-08-13T00:00:00,1999-09-02T00:00:00,3809.0,
1917,1917,1999-08-13T00:00:00,1999-09-02T00:00:00,13638.0,
3004,3004,1999-08-13T00:00:00,1999-09-02T00:00:00,9901.0,
4182,4182,1999-08-13T00:00:00,1999-09-02T00:00:00,3551.0,
4248,4248,1999-08-13T00:00:00,1999-09-02T00:00:00,7332.0,
4506,4506,1999-08-13T00:00:00,1999-09-02T00:00:00,16338.0,
4755,4755,1999-08-13T00:00:00,1999-09-02T00:00:00,7928.0,
5129,5129,1999-08-13T00:00:00,1999-09-02T00:00:00,10585.0,
5597,5597,1999-08-13T00:00:00,1999-09-02T00:00:00,6576.0,
5694,5694,1999-08-13T00:00:00,1999-09-02T00:00:00,16491.0,
5955,5955,1999-08-13T00:00:00,1999-09-02T00:00:00,502.0,
6116,6116,1999-08-13T00:00:00,1999-09-02T00:00:00,9169.0,
6335,6335,1999-08-13T00:00:00,1999-09-02T00:00:00,9514.0,
7184,7184,1999-08-13T00:00:00,1999-09-02T00:00:00,5632.0,
7224,7224,1999-08-13T00:00:00,1999-09-02T00:00:00,23937.0,
7263,7263,1999-08-13T00:00:00,1999-09-02T00:00:00,18451.0,
7486,7486,1999-08-13T00:00:00,1999-09-02T00:00:00,14915.0,
7651,7651,1999-08-13T00:00:00,1999-09-02T00:00:00,14115.0,
7668,7668,1999-08-13T00:00:00,1999-09-02T00:00:00,11279.0,
7928,7928,1999-08-13T00:00:00,1999-09-02T00:00:00,20718.0,
8040,8040,1999-08-13T00:00:00,1999-09-02T00:00:00,12336.0,
8138,8138,1999-08-13T00:00:00,1999-09-02T00:00:00,23340.0,
8202,8202,1999-08-13T00:00:00,1999-09-02T00:00:00,38459.0,
8250,8250,1999-08-13T00:00:00,1999-09-02T00:00:00,15304.0,
8275,8275,1999-08-13T00:00:00,1999-09-02T00:00:00,22623.0,
8487,8487,1999-08-13T00:00:00,1999-09-02T00:00:00,14817.0,
8524,8524,1999-08-13T00:00:00,1999-09-02T00:00:00,24194.0,
8696,8696,1999-08-13T00:00:00,1999-09-02T00:00:00,22178.0,
8721,8721,1999-08-13T00:00:00,1999-09-02T00:00:00,14488.0,
8757,8757,1999-08-13T00:00:00,1999-09-02T00:00:00,20783.0,
8812,8812,1999-08-13T00:00:00,1999-09-02T00:00:00,14640.0,
8868,8868,1999-08-13T00:00:00,1999-09-02T00:00:00,22458.0,
8916,8916,1999-08-13T00:00:00,1999-09-02T00:00:00,16739.0,
9036,9036,1999-08-13T00:00:00,1999-09-02T00:00:00,59695.0,
9086,9086,1999-08-13T00:00:00,1999-09-02T00:00:00,30487.0,
9368,9368,1999-08-13T00:00:00,1999-09-02T00:00:00,50709.0,
9384,9384,1999-08-13T00:00:00,1999-09-02T00:00:00,43477.0,
9491,9491,1999-08-13T00:00:00,1999-09-02T00:00:00,24726.0,
9525,9525,1999-08-13T00:00:00,1999-09-02T00:00:00,39770.0,
9556,9556,1999-08-13T00:00:00,1999-09-02T00:00:00,50715.0,
9598,9598,1999-08-13T00:00:00,1999-09-02T00:00:00,50251.0,
9668,9668,1999-08-13T00:00:00,1999-09-02T00:00:00,57087.0,
9773,9773,1999-08-13T00:00:00,1999-09-02T00:00:00,45124.0,
9825,9825,1999-08-13T00:00:00,1999-09-02T00:00:00,36233.0,
9924,9924,1999-08-13T00:00:00,1999-09-02T00:00:00,66045.0,
9967,9967,1999-08-13T00:00:00,1999-09-02T00:00:00,60165.0,
9978,9978,1999-08-13T00:00:00,1999-09-02T00:00:00,77525.0,
9987,9987,1999-08-13T00:00:00,1999-09-02T00:00:00,102645.0,
11439,1439,1999-09-13T00:00:00,1999-10-03T00:00:00,4080.0,
14357,4357,1999-09-13T00:00:00,1999-10-03T00:00:00,2242.0,
14406,4406,1999-09-13T00:00:00,1999-10-03T00:00:00,11442.0,
14749,4749,1999-09-13T00:00:00,1999-10-03T00:00:00,3532.0,
17354,7354,1999-09-13T00:00:00,1999-10-03T00:00:00,2422.0,
17664,7664,1999-09-13T00:00:00,1999-10-03T00:00:00,15549.0,
17734,7734,1999-09-13T00:00:00,1999-10-03T00:00:00,9083.0,
17743,7743,1999-09-13T00:00:00,1999-10-03T00:00:00,11952.0,
17799,7799,1999-09-13T00:00:00,1999-10-03T00:00:00,23733.0,
17991,7991,1999-09-13T00:00:00,1999-10-03T00:00:00,22534.0,
18285,8285,1999-09-13T00:00:00,1999-10-03T00:00:00,11846.0,
18667,8667,1999-09-13T00:00:00,1999-10-03T00:00:00,16443.0,
18698,8698,1999-09-13T00:00:00,1999-10-03T00:00:00,12378.0,
18774,8774,1999-09-13T00:00:00,1999-10-03T00:00:00,8791.0,
18830,8830,1999-09-13T00:00:00,1999-10-03T00:00:00,12612.0,
18922,8922,1999-09-13T00:00:00,1999-10-03T00:00:00,13675.0,
18995,8995,1999-09-13T00:00:00,1999-10-03T00:00:00,20828.0,
19174,9174,1999-09-13T00:00:00,1999-10-03T00:00:00,19765.0,
19199,9199,1999-09-13T00:00:00,1999-10-03T00:00:00,13268.0,
19263,9263,1999-09-13T00:00:00,1999-10-03T00:00:00,15571.0,
19296,9296,1999-09-13T00:00:00,1999-10-03T00:00:00,20362.0,
19439,9439,1999-09-13T00:00:00,1999-10-03T00:00:00,23104.0,
19687,9687,1999-09-13T00:00:00,1999-10-03T00:00:00,32845.0,
19747,9747,1999-09-13T00:00:00,1999-10-03T00:00:00,21164.0,
19874,9874,1999-09-13T00:00:00,1999-10-03T00:00:00,25474.0,
19920,9920,1999-09-13T00:00:00,1999-10-03T00:00:00,31027.0,
19961,9961,1999-09-13T00:00:00,1999-10-03T00:00:00,28110.0,
12055,2055,1999-09-13T00:00:00,1999-10-03T00:00:00,0.0,
2789,2789,1999-08-13T00:00:00,1999-09-02T00:00:00,3080.0,
18154,8154,1999-09-13T00:00:00,1999-10-03T00:00:00,23491.0,
4466,4466,1999-08-13T00:00:00,1999-09-02T00:00:00,0.0,
13230,3230,1999-09-13T00:00:00,1999-10-03T00:00:00,0.0,
10722,722,1999-09-13T00:00:00,1999-10-03T00:00:00,0.0,
