raceid,driverid,stop,lap,time,duration,milliseconds
867,807,1,14,14:28:26,21.198,21198
913,154,1,10,20:23:40,29.322,29322
927,826,3,39,16:16:13,26.149,26149
883,820,3,37,16:08:38,26.004,26004
951,815,1,1,15:06:03,32.800,32800
936,154,5,45,15:17:11,17.114,17114
875,807,1,13,15:26:59,22.125,22125
852,17,2,31,15:06:19,20.947,20947
900,4,1,12,17:27:55,22.887,22887
880,821,2,27,17:46:47,22.315,22315
844,1,3,34,15:57:04,35.688,35688
901,16,2,24,16:48:28,25.493,25493
901,807,1,16,16:33:07,25.336,25336
942,828,2,19,14:42:56,30.932,30932
936,813,2,25,14:44:40,22.812,22812
970,841,1,2,14:08:01,29.443,29443
931,154,1,17,14:26:21,25.077,25077
971,807,1,13,18:25:13,26.634,26634
864,13,4,45,15:12:32,22.645,22645
847,816,3,33,16:07:00,24.655,24655
967,826,3,20,14:48:11,33:31.266,2011266
861,10,3,39,18:20:20,25.390,25390
881,823,4,42,17:21:22,22.744,22744
929,13,1,10,18:20:57,24.894,24894
872,3,2,38,15:01:21,21.854,21854
963,830,3,41,16:15:26,28.274,28274
929,813,1,10,18:20:58,30.426,30426
917,817,1,7,14:12:24,23.141,23141
892,813,1,24,14:39:58,25.397,25397
849,4,1,12,13:25:42,26.566,26566
940,817,2,24,14:45:19,23.225,23225
911,8,1,8,14:19:44,22.858,22858
847,30,4,52,16:37:50,22.869,22869
857,17,2,37,16:00:03,21.240,21240
848,18,1,14,14:28:31,20.997,20997
967,18,1,8,14:26:08,24.192,24192
936,815,1,16,14:30:25,22.068,22068
881,16,2,22,16:44:43,1:29.401,89401
932,830,1,39,14:55:43,36.105,36105
957,817,1,6,13:16:16,30.198,30198
956,835,2,28,14:38:35,16.851,16851
866,814,2,44,15:02:08,21.734,21734
970,154,3,5,14:16:10,24.114,24114
918,815,2,41,18:18:37,22.325,22325
902,824,4,31,19:00:23,25.866,25866
958,3,1,17,14:27:51,21.233,21233
862,37,1,17,15:34:24,23.634,23634
933,826,1,1,14:04:37,28.632,28632
908,820,3,29,14:56:02,29.737,29737
941,829,1,14,14:32:34,32.400,32400
916,3,2,34,15:05:43,24.513,24513
883,823,5,47,16:27:16,23.375,23375
871,807,2,27,15:00:38,20.696,20696
845,2,3,50,15:20:32,20.796,20796
907,828,2,43,14:58:18,25.178,25178
887,821,3,29,13:57:08,31.937,31937
844,16,1,10,15:19:22,21.649,21649
943,13,2,52,14:16:52,23.086,23086
968,20,1,8,17:17:54,21.711,21711
872,807,1,27,14:44:55,22.746,22746
980,20,1,14,14:29:26,22.443,22443
849,1,1,12,13:25:49,25.100,25100
879,817,5,61,15:33:59,21.973,21973
897,4,2,44,18:23:20,21.453,21453
844,815,2,16,15:29:30,22.895,22895
867,13,3,34,15:07:46,39.041,39041
982,825,1,1,20:06:39,32.701,32701
967,20,2,20,14:48:05,33:30.637,2010637
865,10,2,54,15:17:48,36.503,36503
877,815,3,44,18:30:24,26.858,26858
902,813,4,47,19:27:48,32.874,32874
966,835,1,1,13:05:06,23.897,23897
961,20,2,33,14:52:00,25.033,25033
852,22,1,13,14:29:38,21.818,21818
939,828,2,28,21:01:10,29.857,29857
949,154,3,40,19:10:37,30.063,30063
901,828,2,26,16:52:40,26.515,26515
