constructorid,constructorref,name,nationality,url
1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
2,bmw_sauber,BMW Sauber,German,http://en.wikipedia.org/wiki/BMW_Sauber
3,williams,Williams,British,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering
4,renault,Renault,French,http://en.wikipedia.org/wiki/Renault_F1
5,toro_rosso,Toro Rosso,Italian,http://en.wikipedia.org/wiki/Scuderia_Toro_Rosso
6,ferrari,Ferrari,Italian,http://en.wikipedia.org/wiki/Scuderia_Ferrari
7,toyota,Toyota,Japanese,http://en.wikipedia.org/wiki/Toyota_Racing
9,red_bull,Red Bull,Austrian,http://en.wikipedia.org/wiki/Red_Bull_Racing
15,sauber,Sauber,Swiss,http://en.wikipedia.org/wiki/Sauber
16,bar,BAR,British,http://en.wikipedia.org/wiki/British_American_Racing
17,jordan,Jordan,Irish,http://en.wikipedia.org/wiki/Jordan_Grand_Prix
18,minardi,Minardi,Italian,http://en.wikipedia.org/wiki/Minardi
19,jaguar,Jaguar,British,http://en.wikipedia.org/wiki/Jaguar_Racing
20,prost,Prost,French,http://en.wikipedia.org/wiki/Prost_Grand_Prix
22,benetton,Benetton,Italian,http://en.wikipedia.org/wiki/Benetton_Formula
25,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
27,ligier,Ligier,French,http://en.wikipedia.org/wiki/Ligier
29,footwork,Footwork,British,http://en.wikipedia.org/wiki/Footwork_Arrows
32,team_lotus,Team Lotus,British,http://en.wikipedia.org/wiki/Team_Lotus
33,larrousse,Larrousse,French,http://en.wikipedia.org/wiki/Larrousse
34,brabham,Brabham,British,http://en.wikipedia.org/wiki/Brabham
37,march,March,British,http://en.wikipedia.org/wiki/March_Engineering
42,coloni,Coloni,Italian,http://en.wikipedia.org/wiki/Enzo_Coloni_Racing_Car_Systems
51,alfa,Alfa Romeo,Italian,http://en.wikipedia.org/wiki/Alfa_Romeo_(Formula_One)
59,wolf,Wolf,Canadian,http://en.wikipedia.org/wiki/Walter_Wolf_Racing
63,surtees,Surtees,British,http://en.wikipedia.org/wiki/Surtees
64,hesketh,Hesketh,British,http://en.wikipedia.org/wiki/Hesketh_Racing
66,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
105,maserati,Maserati,Italian,http://en.wikipedia.org/wiki/Maserati
106,scarab,Scarab,American,http://en.wikipedia.org/wiki/Scarab_(constructor)
113,kurtis_kraft,Kurtis Kraft,American,http://en.wikipedia.org/wiki/Kurtis_Kraft
129,stevens,Stevens,American,http://en.wikipedia.org/wiki/Stevens_(constructor)
131,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One
154,lago,Talbot-Lago,French,http://en.wikipedia.org/wiki/Talbot-Lago
167,cooper-maserati,Cooper-Maserati,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
170,cooper-climax,Cooper-Climax,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
172,lotus-climax,Lotus-Climax,British,http://en.wikipedia.org/wiki/Team_Lotus
181,brabham-brm,Brabham-BRM,British,http://en.wikipedia.org/wiki/Brabham
183,brabham-climax,Brabham-Climax,British,http://en.wikipedia.org/wiki/Brabham
210,haas,Haas F1 Team,American,http://en.wikipedia.org/wiki/Haas_F1_Team
8,super_aguri,Super Aguri,Japanese,http://en.wikipedia.org/wiki/Super_Aguri_F1
10,force_india,Force India,Indian,http://en.wikipedia.org/wiki/Force_India
11,honda,Honda,Japanese,http://en.wikipedia.org/wiki/Honda_Racing_F1
12,spyker,Spyker,Dutch,http://en.wikipedia.org/wiki/Spyker_F1
23,brawn,Brawn,British,http://en.wikipedia.org/wiki/Brawn_GP
30,pacific,Pacific,British,http://en.wikipedia.org/wiki/Pacific_Racing
164,hrt,HRT,Spanish,http://en.wikipedia.org/wiki/Hispania_Racing
206,marussia,Marussia,Russian,http://en.wikipedia.org/wiki/Marussia_F1
207,caterham,Caterham,Malaysian,http://en.wikipedia.org/wiki/Caterham_F1
208,lotus_f1,Lotus F1,British,http://en.wikipedia.org/wiki/Lotus_F1
21,arrows,Arrows,British,http://en.wikipedia.org/wiki/Arrows_Grand_Prix_International
28,forti,Forti,Italian,http://en.wikipedia.org/wiki/Forti
35,dallara,Dallara,Italian,http://en.wikipedia.org/wiki/Dallara
45,osella,Osella,Italian,http://en.wikipedia.org/wiki/Osella
47,life,Life,Italian,http://en.wikipedia.org/wiki/Life_(Racing_Team)
49,zakspeed,Zakspeed,German,http://en.wikipedia.org/wiki/Zakspeed
53,toleman,Toleman,British,http://en.wikipedia.org/wiki/Toleman
54,ats,ATS,Italian,http://en.wikipedia.org/wiki/ATS_(wheels)
55,theodore,Theodore,Hong Kong,http://en.wikipedia.org/wiki/Theodore_Racing
57,ensign,Ensign,British,http://en.wikipedia.org/wiki/Ensign_%28racing_team%29
71,apollon,Apollon,Swiss,http://en.wikipedia.org/wiki/Apollon_(Formula_One)
74,maki,Maki,Japanese,http://en.wikipedia.org/wiki/Maki_(cars)
80,iso_marlboro,Iso Marlboro,British,http://en.wikipedia.org/wiki/Iso_Marlboro
81,tecno,Tecno,Italian,http://en.wikipedia.org/wiki/Tecno
82,matra,Matra,French,http://en.wikipedia.org/wiki/Matra
93,re,RE,Rhodesian,http://en.wikipedia.org/wiki/RE_%28automobile%29
118,vanwall,Vanwall,British,http://en.wikipedia.org/wiki/Vanwall
