corp_no,corp_name,street,city,state_prov,country,mail_code,phone_no,expr_dt,region_no,corp_code
68,Corp. Giant RestaurantsInc., , ,,,,,2004-10-12T10:41:26,7,
114,Corp. Boston NeedleworkCo., , ,,,,,2004-10-12T10:41:26,4,
201,Corp. Apex Key StonesCorp., , ,,,,,2004-10-12T10:41:26,7,
244,Corp. Expert NeedleworkCorp., , ,,,,,2004-10-12T10:41:26,1,
250,Corp. Expert TransitCorp., , ,,,,,2004-10-12T10:41:26,2,
264,Corp. Giant NeedleworkCorp., , ,,,,,2004-10-12T10:41:26,7,
278,Corp. Humble RestaurantsCorp., , ,,,,,2004-10-12T10:41:26,1,
297,Corp. Just QuestsCorp., , ,,,,,2004-10-12T10:41:26,7,
310,Corp. Apex TransitLtd., , ,,,,,2004-10-12T10:41:26,3,
345,Corp. Expert OperaLtd., , ,,,,,2004-10-12T10:41:26,1,
365,Corp. Giant OperaLtd., , ,,,,,2004-10-12T10:41:26,6,
372,Corp. Humble LightingLtd., , ,,,,,2004-10-12T10:41:26,4,
413,Corp. Boston MachineryAg., , ,,,,,2004-10-12T10:41:26,3,
423,Corp. Computer MachineryAg., , ,,,,,2004-10-12T10:41:26,7,
435,Corp. Driven OperaAg., , ,,,,,2004-10-12T10:41:26,3,
437,Corp. Driven QuestsAg., , ,,,,,2004-10-12T10:41:26,6,
163,Corp. Giant MachineryCo., , ,,,,,2004-10-12T10:41:26,6,
232,Corp. Driven LightingCorp., , ,,,,,2004-10-12T10:41:26,8,
267,Corp. Giant QuestsCorp., , ,,,,,2004-10-12T10:41:26,7,
286,Corp. Imperial PetroleumCorp., , ,,,,,2004-10-12T10:41:26,5,
288,Corp. Imperial RestaurantsCorp., , ,,,,,2004-10-12T10:41:26,4,
304,Corp. Apex NeedleworkLtd., , ,,,,,2004-10-12T10:41:26,4,
305,Corp. Apex OperaLtd., , ,,,,,2004-10-12T10:41:26,6,
354,Corp. Famous NeedleworkLtd., , ,,,,,2004-10-12T10:41:26,5,
416,Corp. Boston PetroleumAg., , ,,,,,2004-10-12T10:41:26,7,
470,Corp. Giant TransitAg., , ,,,,,2004-10-12T10:41:26,8,
476,Corp. Humble PetroleumAg., , ,,,,,2004-10-12T10:41:26,3,
103,Corp. Apex MachineryCo., , ,,,,,2004-10-12T10:41:26,8,
178,Corp. Humble RestaurantsCo., , ,,,,,2004-10-12T10:41:26,2,
