statement_no,member_no,statement_dt,due_dt,statement_amt,statement_code
1976,1976,1999-08-13T00:00:00,1999-09-02T00:00:00,6723.0,
2582,2582,1999-08-13T00:00:00,1999-09-02T00:00:00,454.0,
3396,3396,1999-08-13T00:00:00,1999-09-02T00:00:00,5795.0,
4122,4122,1999-08-13T00:00:00,1999-09-02T00:00:00,4539.0,
4249,4249,1999-08-13T00:00:00,1999-09-02T00:00:00,5427.0,
4449,4449,1999-08-13T00:00:00,1999-09-02T00:00:00,13257.0,
4569,4569,1999-08-13T00:00:00,1999-09-02T00:00:00,3929.0,
4901,4901,1999-08-13T00:00:00,1999-09-02T00:00:00,12207.0,
5135,5135,1999-08-13T00:00:00,1999-09-02T00:00:00,4660.0,
5251,5251,1999-08-13T00:00:00,1999-09-02T00:00:00,11460.0,
5462,5462,1999-08-13T00:00:00,1999-09-02T00:00:00,9060.0,
6208,6208,1999-08-13T00:00:00,1999-09-02T00:00:00,13848.0,
6510,6510,1999-08-13T00:00:00,1999-09-02T00:00:00,22368.0,
6545,6545,1999-08-13T00:00:00,1999-09-02T00:00:00,12610.0,
6625,6625,1999-08-13T00:00:00,1999-09-02T00:00:00,9549.0,
6911,6911,1999-08-13T00:00:00,1999-09-02T00:00:00,16986.0,
7134,7134,1999-08-13T00:00:00,1999-09-02T00:00:00,22678.0,
7276,7276,1999-08-13T00:00:00,1999-09-02T00:00:00,23553.0,
7369,7369,1999-08-13T00:00:00,1999-09-02T00:00:00,20340.0,
7520,7520,1999-08-13T00:00:00,1999-09-02T00:00:00,13381.0,
7556,7556,1999-08-13T00:00:00,1999-09-02T00:00:00,10810.0,
7616,7616,1999-08-13T00:00:00,1999-09-02T00:00:00,14168.0,
7623,7623,1999-08-13T00:00:00,1999-09-02T00:00:00,19062.0,
7915,7915,1999-08-13T00:00:00,1999-09-02T00:00:00,12126.0,
8010,8010,1999-08-13T00:00:00,1999-09-02T00:00:00,25002.0,
8029,8029,1999-08-13T00:00:00,1999-09-02T00:00:00,34574.0,
8157,8157,1999-08-13T00:00:00,1999-09-02T00:00:00,33435.0,
8312,8312,1999-08-13T00:00:00,1999-09-02T00:00:00,31606.0,
8339,8339,1999-08-13T00:00:00,1999-09-02T00:00:00,19958.0,
8558,8558,1999-08-13T00:00:00,1999-09-02T00:00:00,27125.0,
8647,8647,1999-08-13T00:00:00,1999-09-02T00:00:00,56201.0,
8736,8736,1999-08-13T00:00:00,1999-09-02T00:00:00,39387.0,
8770,8770,1999-08-13T00:00:00,1999-09-02T00:00:00,34655.0,
8836,8836,1999-08-13T00:00:00,1999-09-02T00:00:00,38596.0,
8843,8843,1999-08-13T00:00:00,1999-09-02T00:00:00,28210.0,
8856,8856,1999-08-13T00:00:00,1999-09-02T00:00:00,32512.0,
8927,8927,1999-08-13T00:00:00,1999-09-02T00:00:00,20662.0,
8932,8932,1999-08-13T00:00:00,1999-09-02T00:00:00,30188.0,
8986,8986,1999-08-13T00:00:00,1999-09-02T00:00:00,36697.0,
9045,9045,1999-08-13T00:00:00,1999-09-02T00:00:00,34008.0,
9158,9158,1999-08-13T00:00:00,1999-09-02T00:00:00,36495.0,
9276,9276,1999-08-13T00:00:00,1999-09-02T00:00:00,25173.0,
9313,9313,1999-08-13T00:00:00,1999-09-02T00:00:00,34469.0,
9314,9314,1999-08-13T00:00:00,1999-09-02T00:00:00,29646.0,
9342,9342,1999-08-13T00:00:00,1999-09-02T00:00:00,37833.0,
9514,9514,1999-08-13T00:00:00,1999-09-02T00:00:00,33154.0,
9521,9521,1999-08-13T00:00:00,1999-09-02T00:00:00,40605.0,
9526,9526,1999-08-13T00:00:00,1999-09-02T00:00:00,27621.0,
9535,9535,1999-08-13T00:00:00,1999-09-02T00:00:00,41013.0,
9549,9549,1999-08-13T00:00:00,1999-09-02T00:00:00,34284.0,
9597,9597,1999-08-13T00:00:00,1999-09-02T00:00:00,47404.0,
9653,9653,1999-08-13T00:00:00,1999-09-02T00:00:00,33100.0,
9724,9724,1999-08-13T00:00:00,1999-09-02T00:00:00,41314.0,
9790,9790,1999-08-13T00:00:00,1999-09-02T00:00:00,59354.0,
9812,9812,1999-08-13T00:00:00,1999-09-02T00:00:00,36075.0,
9849,9849,1999-08-13T00:00:00,1999-09-02T00:00:00,51346.0,
9864,9864,1999-08-13T00:00:00,1999-09-02T00:00:00,51058.0,
9894,9894,1999-08-13T00:00:00,1999-09-02T00:00:00,38642.0,
9907,9907,1999-08-13T00:00:00,1999-09-02T00:00:00,72866.0,
9912,9912,1999-08-13T00:00:00,1999-09-02T00:00:00,49877.0,
9981,9981,1999-08-13T00:00:00,1999-09-02T00:00:00,86214.0,
9997,9997,1999-08-13T00:00:00,1999-09-02T00:00:00,115947.0,
10000,10000,1999-08-13T00:00:00,1999-09-02T00:00:00,119068.0,
13089,3089,1999-09-13T00:00:00,1999-10-03T00:00:00,7614.0,
13910,3910,1999-09-13T00:00:00,1999-10-03T00:00:00,14054.0,
15656,5656,1999-09-13T00:00:00,1999-10-03T00:00:00,3187.0,
16282,6282,1999-09-13T00:00:00,1999-10-03T00:00:00,9989.0,
16285,6285,1999-09-13T00:00:00,1999-10-03T00:00:00,7635.0,
16969,6969,1999-09-13T00:00:00,1999-10-03T00:00:00,21844.0,
17113,7113,1999-09-13T00:00:00,1999-10-03T00:00:00,16389.0,
17330,7330,1999-09-13T00:00:00,1999-10-03T00:00:00,15617.0,
17351,7351,1999-09-13T00:00:00,1999-10-03T00:00:00,11388.0,
17653,7653,1999-09-13T00:00:00,1999-10-03T00:00:00,7103.0,
17879,7879,1999-09-13T00:00:00,1999-10-03T00:00:00,8977.0,
18046,8046,1999-09-13T00:00:00,1999-10-03T00:00:00,4785.0,
18504,8504,1999-09-13T00:00:00,1999-10-03T00:00:00,22445.0,
18617,8617,1999-09-13T00:00:00,1999-10-03T00:00:00,11955.0,
18704,8704,1999-09-13T00:00:00,1999-10-03T00:00:00,12069.0,
