id,draftyear,draftround,draftselection,draftoverall,tmid,firstname,lastname,suffixname,playerid,draftfrom,lgid
1,1967,0,0,0,ANA,Даррелл,Хардий,,hardyda01,Бейлор,ABA
10,1967,0,0,0,ANA,Малкольм,Укреплять,,,Сиэтл,ABA
18,1967,0,0,0,DNR,Вон,Харпер,,,Сиракузы,ABA
20,1967,0,0,0,DNR,Нил,Хескин,,,Джорджтаун,ABA
21,1967,0,0,0,DNR,Дэв,Лэттин,,lattida01,Техасский вестерн,ABA
29,1967,0,0,0,DLC,Джейми,Томпсон,,,Уичита-Стейт,ABA
30,1967,0,0,0,DLC,Пау́л,Братья,,,Теннесси-Уэслиан,ABA
32,1967,0,0,0,DLC,Тед,Мэннинг,,,Северная Каролина А&Т,ABA
33,1967,0,0,0,DLC,Дюэн,Гекман,,,Дикинсон,ABA
34,1967,0,0,0,DLC,Гилберт,Макдоуэлл,,,Теннесси-Уэслиан,ABA
40,1967,0,0,0,HSM,Франк,Строндзек,,,Американ интернешнл,ABA
45,1967,0,0,0,HSM,Джим,Монахан,,,Нотр-Дам,ABA
46,1967,0,0,0,HSM,Майк,Нау,,,Орегонский государственный университет,ABA
52,1967,0,0,0,INA,Боб,Нетолик,,netolbo01,Дрейк,ABA
54,1967,0,0,0,INA,Франк,Гайдюнес,,,Вилланова,ABA
65,1967,0,0,0,KEN,Боб,Верга,,,Дюк,ABA
67,1967,0,0,0,KEN,Мель,Кокс,,,Центральный Вашингтон,ABA
70,1967,0,0,0,KEN,Гвенделл,Максвайн,,,Вальдоста Государственный Университет,ABA
78,1967,0,0,0,MNM,Але,Кларк,,,Восточная Кентукки,ABA
84,1967,0,0,0,MNM,Рон,Перри,,perryro01,Институт Вирджинии Поли,ABA
85,1967,0,0,0,NJA,Сонни,Дова,,doveso01,Сент-Джонс,ABA
92,1967,0,0,0,NJA,Франк,Доброе утро! Как дела?,,,Джорджтаун,ABA
98,1967,0,0,0,NOB,Рон,Видби,,widbyro01,Теннесси.,ABA
102,1967,0,0,0,NOB,Аллан,Парис,,,Юта,ABA
110,1967,0,0,0,OAK,Але,Тукер,,tuckeal01,Оклахома-Баптист,ABA
115,1967,0,0,0,OAK,Рон,Франц,,franzro01,Канзас,ABA
159,1968,0,0,0,DLC,Уилли,Уорсли,,worslwi01,Техас-Эलपско,ABA
167,1968,0,0,0,HSM,Калвин,Мартин,,,Техасский южный,ABA
168,1968,0,0,0,HSM,Майк,Нордхольц,,,Алабама,ABA
169,1968,0,0,0,HSM,Дэн,Смит,,,Ховард - Пейни,ABA
172,1968,0,0,0,HSM,Билл,Гейнс,,gainebi01,Восточный Техасский государственный университет,ABA
173,1968,0,0,0,HSM,Джим,Джонса,,,Белоит,ABA
174,1968,0,0,0,HSM,Франк,Стандарт,,,Южная Каролина,ABA
181,1968,0,0,0,INA,Руди,Богад,,,Сент-Джонс,ABA
187,1968,0,0,0,INA,Гарри,Джойнер,,joyneha01,Индиана,ABA
192,1968,0,0,0,KEN,Фред,Фостер,,fostefr01,Майами (ОХ),ABA
196,1968,0,0,0,KEN,Мэнни,Утечки,,leaksma01,Ниагара,ABA
228,1968,0,0,0,MMF,Дэн,Спарки,,sparkda01,Вебер Стейт,ABA
229,1968,0,0,0,MMF,Даллас,Тёрнтон,,thornda01,Кентукки Уэзелан,ABA
230,1968,0,0,0,MMF,Кен,Бартнетт,,,Делавэр,ABA
233,1968,0,0,0,MMF,Але,Кнотт,,,Цедарвилл (ОХ),ABA
244,1968,0,0,0,MNP,Сам,Уильямс,,willisa01,Айова,ABA
245,1968,0,0,0,MNP,Рогер,Бонстиль,,,Канзас,ABA
246,1968,0,0,0,MNP,Клэрнс,Брукинс,,brookcl01,Храм,ABA
248,1968,0,0,0,MNP,Кейт,Хохштейн,,,Священный Крест,ABA
254,1968,0,0,0,MNP,Билл,Тиндалл,,,Массачусетс,ABA
259,1968,0,0,0,NOB,Рон,Уильямс,,williro01,Западная Вирджиния,ABA
264,1968,0,0,0,NOB,Яспер,Уилсон,,wilsoja01,Южный университет,ABA
270,1968,0,0,0,NYA,Эди,Бьеденбах,,biedeed01,Северная Каролина,ABA
272,1968,0,0,0,NYA,Питер,Одея,,,Святого Петра,ABA
280,1968,0,0,0,OAK,Уоррен,Армстронг,,,Уичита,ABA
281,1968,0,0,0,OAK,Джим,Эйкенс,,eakinji01,Бригам Янг,ABA
288,1968,0,0,0,OAK,Буд,Оуден,,,Сан-Клара,ABA
305,1969,0,0,0,CAR,Гэн,Маленькие,,littlge01,Высокий Пойнт (штат Северная Каролина),ABA
315,1969,0,0,0,DNR,Боб,Талантлив,,,Джордж Вашингтон,ABA
334,1969,0,0,0,INA,Боб,Арнзен,,arnzebo01,Нотр-Дам,ABA
337,1969,0,0,0,INA,Уилли,Маккартер,,mccarwi01,Дрейк,ABA
341,1969,0,0,0,INA,Джерри,Макки,,mckeeje01,Оха,ABA
350,1969,0,0,0,KEN,Крис,Элис,,,Вирджинский технологический институт,ABA
353,1969,0,0,0,KEN,Дэн,Садлер,,,Деньтон,ABA
363,1969,0,0,0,LAS,Майк,Дэвис,,,Колорадо-Спрингс,ABA
367,1969,0,0,0,LAS,Винс,Фриц,,,Орегонский государственный университет,ABA
373,1969,0,0,0,MMF,Вилберт,Джонса,,joneswi02,штат Алабама (Джорджия),ABA
378,1969,0,0,0,MMF,Лари,Люис,,,Сент-Франсис (Пए),ABA
395,1969,0,0,0,NOB,Харлей,Свит,,swiftsk01,Восточная Теннесси,ABA
397,1969,0,0,0,NOB,Самми,Маленький,,littlsa01,Дельта-штат (Миссисипи),ABA
406,1969,0,0,0,NYA,Билл,Эванс,,evansbi01,Бостонский колледж,ABA
428,1970,0,0,0,CAR,Кальв,Джонсон,,,Густавус Адольф,ABA
433,1970,0,0,0,CAR,Джон,Фультц,,,Род-Айленд,ABA
434,1970,0,0,0,CAR,Чак,Ллойд,,lloydch01,Янкон,ABA
455,1970,0,0,0,FLO,Джон,Маккинни,,,Норфолк Стейт,ABA
463,1970,0,0,0,INA,"Извините, но я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",Оливер,,,Стивен Ф. Остин,ABA
468,1970,0,0,0,INA,Боб,Рили,,,Гора Святой Марии,ABA
484,1970,0,0,0,KEN,Здравствуйте! Как я могу вам помочь?,Гесс,,,Толедо,ABA
487,1970,0,0,0,KEN,Уилли,Деревья,,,Восточная Кентукки,ABA
488,1970,0,0,0,MMP,Гарфилд,Слышал,,heardga01,Оклахома,ABA
489,1970,0,0,0,MMP,Джордж,Джонсон,,johnsge01,Стивен Ф. Остин,ABA
496,1970,0,0,0,MMP,Марвин,Винклер,,winklma01,Южный запад Луизианы,ABA
516,1970,0,0,0,PTC,Джордж,Жанка,,,Деньтон,ABA
518,1970,0,0,0,PTC,Рекс,Морган,,morgare01,Джексонвилл,ABA
540,1970,0,0,0,TEX,Стив,Паттерсон,,pattest01,УКЛА,ABA
541,1970,0,0,0,TEX,Глен,Виднович,,,Айова,ABA
562,1970,0,0,0,VIR,Гарри,Фримен,,freemga01,Орегонский государственный университет,ABA
580,1971,0,0,0,CAR,Элмор,Смит,,smithel01,Кентуккийский штат (красноречие),ABA
588,1971,0,0,0,CAR,Роберт,Маккинни,,,Перпигинель,ABA
594,1971,0,0,0,CAR,Дэн,Файф,,,Мичиган,ABA
602,1971,0,0,0,DNR,Але,Смит,,smithal01,Брэдли,ABA
605,1971,0,0,0,DNR,Кен,Гарднер,,gardnke01,Юта,ABA
616,1971,0,0,0,DNR,Рон,Смит,,,Уичита,ABA
617,1971,0,0,0,DNR,Бобби,Джонса,,,Дрейк,ABA
618,1971,0,0,0,DNR,Мики,Дэвис,,davismi02,Дюкен,ABA
640,1971,0,0,0,FLO,Лари,Холлидей,,,Орегон,ABA
643,1971,0,0,0,FLO,Джим,Хадерлеин,,,Лойола (Калифорния),ABA
646,1971,0,0,0,FLO,Уилли,Аллен,,allenwi01,Майами (Флорида),ABA
674,1971,0,0,0,KEN,Артис,Гилмор,,gilmoar01,Джексонвилл,ABA
685,1971,0,0,0,KEN,Пьер,Рассел,,russepi01,Канзас,ABA
701,1971,0,0,0,MMP,Эдвард,Хокинс,,,Лемонн,ABA
702,1971,0,0,0,MMP,Кен,Райли,,,Средний Теннесси,ABA
703,1971,0,0,0,MMP,Род,Беэрнс,,,Стэнфорд,ABA
711,1971,0,0,0,NYA,Марвин,Стюарт,,,Небраска,ABA
716,1971,0,0,0,NYA,Джон,Дункан,,,Кентукки Уэзелан,ABA
721,1971,0,0,0,NYA,Здравствуйте! Как я могу вам помочь?,Молодой,,,Флоридский государственный университет,ABA
722,1971,0,0,0,NYA,Джордж,Сиск,,,Грузия Сάουтерн,ABA
724,1971,0,0,0,NYA,Олли,Шерман,,,Миннесота,ABA
726,1971,0,0,0,NYA,Калвин,Оливер,,,Панамерика,ABA
