city_id,city,country_id,last_update
4,Акуа,60,2006-02-15T03:45:25
15,Аль-Кадариф,89,2006-02-15T03:45:25
20,Альмирант Браун,6,2006-02-15T03:45:25
26,Анполис,15,2006-02-15T03:45:25
28,Aparecida de Goinia,15,2006-02-15T03:45:25
50,Баликешир,97,2006-02-15T03:45:25
52,Баменда,19,2006-02-15T03:45:25
56,Базель,91,2006-02-15T03:45:25
57,Батя Ям,48,2006-02-15T03:45:25
59,Батна,2,2006-02-15T03:45:25
63,Bchar,2,2006-02-15T03:45:25
64,Бейра,63,2006-02-15T03:45:25
70,Бергамо,49,2006-02-15T03:45:25
73,Бхавнагар,44,2006-02-15T03:45:25
76,Бхопаль,44,2006-02-15T03:45:25
79,Билбайс,29,2006-02-15T03:45:25
96,Буэнавентура,24,2006-02-15T03:45:25
100,Кэм Ран,105,2006-02-15T03:45:25
103,Кармен,60,2006-02-15T03:45:25
125,Коатзакоалько,60,2006-02-15T03:45:25
130,Куаутла,60,2006-02-15T03:45:25
138,Давао,75,2006-02-15T03:45:25
140,Дейтон,103,2006-02-15T03:45:25
148,Дуйсбург,38,2006-02-15T03:45:25
152,Эффон-Алайе,69,2006-02-15T03:45:25
154,Эль-Фуэрте,60,2006-02-15T03:45:25
155,Эль-Монте,103,2006-02-15T03:45:25
157,Эмейшан,23,2006-02-15T03:45:25
161,Эскобар,6,2006-02-15T03:45:25
183,Гония,15,2006-02-15T03:45:25
190,Гуас Линдас де Гойс,15,2006-02-15T03:45:25
192,Гагоной,75,2006-02-15T03:45:25
205,Хиросима,50,2006-02-15T03:45:25
208,Хошиарпур,44,2006-02-15T03:45:25
212,Хьютла де Рейес,60,2006-02-15T03:45:25
215,Ибирит,15,2006-02-15T03:45:25
218,Икерр,69,2006-02-15T03:45:25
223,Ипо,59,2006-02-15T03:45:25
235,Ярославл,80,2006-02-15T03:45:25
250,Юрез,60,2006-02-15T03:45:25
253,Какамигахара,50,2006-02-15T03:45:25
263,Корналь,44,2006-02-15T03:45:25
264,Катихар,44,2006-02-15T03:45:25
267,Кимберли,85,2006-02-15T03:45:25
294,Лапу-Лапу,75,2006-02-15T03:45:25
346,Мангер (Монгир),44,2006-02-15T03:45:25
360,Намибе,4,2006-02-15T03:45:25
365,Незауальсиотл,60,2006-02-15T03:45:25
366,Нха Транг,105,2006-02-15T03:45:25
372,Ньери,52,2006-02-15T03:45:25
381,Ондо,69,2006-02-15T03:45:25
406,Пномпень,18,2006-02-15T03:45:25
409,Плоскость,76,2006-02-15T03:45:25
417,Пуни,44,2006-02-15T03:45:25
424,Квилимы,6,2006-02-15T03:45:25
440,Сагамихара,50,2006-02-15T03:45:25
449,Сан-Бернардино,103,2006-02-15T03:45:25
457,Санта-Ф,6,2006-02-15T03:45:25
474,Шимоносеки,50,2006-02-15T03:45:25
477,Сиген,38,2006-02-15T03:45:25
484,Смоленск,80,2006-02-15T03:45:25
485,"Итак, Бернардо ду Кампо",15,2006-02-15T03:45:25
487,Согамозо,24,2006-02-15T03:45:25
491,Сушангув,85,2006-02-15T03:45:25
499,Стерлинговые высоты,103,2006-02-15T03:45:25
502,Сюйхуа,23,2006-02-15T03:45:25
505,Сумкайит,10,2006-02-15T03:45:25
507,Сунгай Петани,59,2006-02-15T03:45:25
509,Суракарта,45,2006-02-15T03:45:25
527,Танза,75,2006-02-15T03:45:25
540,Тонльяо,23,2006-02-15T03:45:25
545,Тржавн,32,2006-02-15T03:45:25
549,Тихонько.,76,2006-02-15T03:45:25
552,Уэда,50,2006-02-15T03:45:25
554,Улуберия,44,2006-02-15T03:45:25
560,Вадуз,55,2006-02-15T03:45:25
566,Варанаси (Бенарес),44,2006-02-15T03:45:25
577,Вроклоу,76,2006-02-15T03:45:25
578,Сянфан,23,2006-02-15T03:45:25
596,Зария,69,2006-02-15T03:45:25
