film_id,title,description,release_year,language_id,original_language_id,rental_duration,rental_rate,length,replacement_cost,rating,special_features,last_update
40,АРМИЙНЫЕ ФЛИНТСТОНЫ,"Скучная Сага администратора базы данных и Женщина, которая должна сражаться с официанткой в Нигерии",2006,1,,4,0.99,148,22.99,Р,"Прицепы, комментаторы",2006-02-15T04:03:42
93,БРАННИГАНСКИЙ СУНРИС,"Удивительное зрелище мозжечка и крокодила, который должен выгнать собаку в Берлине",2006,1,,4,4.99,121,27.99,ГУ,Прицепы,2006-02-15T04:03:42
123,СУПЕР КАСАБЛАНКИ,"Удивительная панорама крокодила и судебно-психиатра, который должен преследовать секретного агента на первой пилотируемой космической станции",2006,1,,6,4.99,85,22.99,G,"Трейлеры, Изъятые сцены, За сценами",2006-02-15T04:03:42
189,ХАРАКТЕРИСТИКИ,"Эмоциональная драма о женихе и белке, которая должна искоренять крокодил в древней Индии",2006,1,,3,0.99,139,23.99,НС-17,"Прицепы, изъятые из эксплуатации",2006-02-15T04:03:42
200,ВЕРТАИННЫЙ ВИДЕОТАП,"Скучное воспоминание о дантисте и безумном кове, который должен искать секретного агента в акульем танке",2006,1,,7,0.99,133,27.99,ГУ-13,"Прицепы, комментаторы, Изъятые сцены, За сценами",2006-02-15T04:03:42
308,Мать ФЕРРИС,"Прикосновение фрисби и фрисби, которые должны убить девушку в Мексиканском заливе",2006,1,,3,2.99,142,13.99,ГУ,"Трейлеры, Изъятые сцены, За сценами",2006-02-15T04:03:42
315,ИТОГИ АНАКОНДА,"Ужасная история об администраторе базы данных и девушке, которая должна сразиться с белочкой в Новом Орлеане",2006,1,,4,0.99,156,10.99,Р,"Прицепы, комментаторы",2006-02-15T04:03:42
395,Хандикап Бундок,"Прекрасная демонстрация пионера и белки, которая должна искоренять сумо-рестлера в Советской Грузии",2006,1,,4,0.99,108,28.99,Р,"Комментаторы, Изъятые Сцены, За Сценами",2006-02-15T04:03:42
428,ГОМИКИДНАЯ ГОЛЯ,"Поразительный документальный фильм о охотнике и мальчике, который должен встретить мальчика на конвенции MySQL",2006,1,,6,2.99,141,21.99,ГУ-13,Комментарии,2006-02-15T04:03:42
429,Дорогие трусы,"Предыстория официантки и крокодила, который должен выгнать лумберджека в акульем танке",2006,1,,3,0.99,84,29.99,Р,"Прицепы, комментаторы, изъятые сцены",2006-02-15T04:03:42
430,Шуки-хариоты,"Рассказ о мальчике и собаке, который должен вернуть мальчика в Австралию",2006,1,,7,0.99,49,23.99,G,"Прицепы, комментаторы, за сценами",2006-02-15T04:03:42
456,РЫНОЧНЫЙ ЖЕЛЕЗНОДОРОЖНЫЙ,"Ужасная сага о женихе и студенте, который должен побеждать дворецкого в монастыре",2006,1,,6,4.99,167,18.99,НС-17,Сцены удалены,2006-02-15T04:03:42
509,ЯЗЫКА КУВЕЙ,"Эпиковый ярн кошки и безумца, который должен победить дантиста в заброшенном парке развлечений",2006,1,,5,0.99,78,26.99,НС-17,"Прицепы, изъятые из эксплуатации",2006-02-15T04:03:42
526,ЗАДНЯЯ РАБОТА,"Разумный характер изучения белки и технического писателя, который должен отличить студента в Древней Японии",2006,1,,7,2.99,120,10.99,Р,"Прицепы, комментаторы",2006-02-15T04:03:42
529,Одинокий элегант,"Бесстрашная история студента и собаки, которая должна бросить вызов исследовательнице в Советской Грузии",2006,1,,3,2.99,67,12.99,G,"Прицепы, комментаторы, Изъятые сцены, За сценами",2006-02-15T04:03:42
549,МАГНОЛИЧЕСКАЯ ФОРЕСТРА,"Разумный документальный фильм композитора и Исследователя, который должен победить дантиста в Новом Орлеане",2006,1,,4,0.99,171,28.99,ГУ-13,"Прицепы, комментаторы, изъятые сцены",2006-02-15T04:03:42
614,НАЗНАЧЕНИЕ ДЕТЕКТИВНОГО,"Прикасающаяся Сага сумо Рестлера и кошка, которая должна преследовать безумного учёного в Нигерии",2006,1,,5,4.99,178,11.99,ГУ-13,"Прицепы, комментаторы, за сценами",2006-02-15T04:03:42
622,ИСТОРИЯ НОВЫХ СООБЩЕНИЙ,"Исследовать сложенный образ собаки и люмберджека, который должен выйти из мухи в Мексиканском заливе",2006,1,,4,0.99,159,25.99,G,"Прицепы, изъятые из эксплуатации",2006-02-15T04:03:42
665,Интервью ПАТТОНА,"Увлекательный документальный документ для композитора и секретного агента, который должен освежить кошку в Берлине",2006,1,,4,2.99,175,22.99,ГУ,Комментарии,2006-02-15T04:03:42
669,ПЕРЛДЕНЦИЯ,"Недостаток астронавта и кондитерского шефа, который должен поглотить собаку в U-Boat",2006,1,,3,2.99,74,10.99,НС-17,Прицепы,2006-02-15T04:03:42
684,ПИЗЗА ЮМАНДЖИ,"Эпическая сага кошки и белка, которая должна перестрелять робота в U-Boat",2006,1,,4,2.99,173,11.99,НС-17,Комментарии,2006-02-15T04:03:42
701,ПСИЧО СТРУКТУРЫ,"Удивительная панорама крокодила и исследователь, который должен бороться с мужем в Нигерии",2006,1,,5,2.99,155,11.99,ГУ-13,За сценами,2006-02-15T04:03:42
773,СИДЕНЬЯ,"Знающий сага человека и судебно-психиатра, который должен открыть безумную корову в Конвенции MySQL",2006,1,,6,2.99,112,28.99,НС-17,"Комментаторы, Изъятые Сцены, За Сценами",2006-02-15T04:03:42
862,СВЯЗАННЫЙ С ЛЕСОМАТЕРИАЛОМ,"Эмоциональная панорама лумберджека и охотника, который должен встретить девушку в акульем танке",2006,1,,5,0.99,53,25.99,G,"Удалённые сцены, За сценами",2006-02-15T04:03:42
966,АПОЛЛО,"Рассказал о студентке и официантке, которая должна побороть лумберджека в заброшенном шахтном шафте",2006,1,,3,0.99,70,14.99,ГУ,Прицепы,2006-02-15T04:03:42
975,В ЛЮБОЙ ТРЕЙКЕ,"Блестящая панорама лодки и астронавта, которая должна бросить вызов учителю в Манхэттенском пентхаусе",2006,1,,6,2.99,137,22.99,Р,"Прицепы, комментаторы, за сценами",2006-02-15T04:03:42
