playerid,coachid,hofid,firstname,lastname,namenote,namegiven,namenick,height,weight,shootcatch,legendsid,ihdbid,hrefid,firstnhl,lastnhl,firstwha,lastwha,pos,birthyear,birthmon,birthday,birthcountry,birthstate,birthcity,deathyear,deathmon,deathday,deathcountry,deathstate,deathcity
fraseja02,,,Jamie,Fraser,,,,73,200,L,22442,71736,fraseja01,2008,2008,,,D,1985,11,17,Canada,ON,Sarnia,,,,,,
niskama01,,,Matt,Niskanen,,,,72,194,R,21647,87879,niskama01,2007,2011,,,D,1986,12,6,USA,MN,Virginia,,,,,,
norisjo01,,,Joe,Noris,,Joseph S. (Jr.),,72,185,R,13861,3993,norisjo01,1971,1973,1975,1977,C,1951,10,26,USA,CO,Denver,,,,,,
shostmi01,,,Mikhail,Shostak,,,,,,,,59828,shostmi01,,,1977,1977,C,1957,4,26,,,,,,,,,
schmiot01,,,Otto,Schmidt,,Otto Joseph,,70,157,R,14244,14258,schmiot01,1943,1943,,,D,1926,11,5,Canada,SK,Odessa,,,,,,
hossama01,,,Marian,Hossa,,Marian,,73,210,L,11297,28407,hossama01,1997,2011,,,R,1979,1,12,Slovakia,,Stara Lubovna,,,,,,
lehtije01,,,Jere,Lehtinen,,Jere,,72,192,R,10930,3088,lehtije01,1995,2009,,,R,1973,6,24,Finland,,Espoo,,,,,,
lachami01,,,Michel,Lachance,,Michel,,72,190,R,13263,8509,lachami01,1978,1978,,,D,1955,4,11,Canada,QC,Quebec City,,,,,,
stlauan01,,,Andre,St. Laurent,,Andre L.,,70,180,R,14412,5116,stlauan01,1973,1983,,,C,1953,2,16,Canada,QC,Rouyn-Noranda,,,,,,
goertst01,,,Steven,Goertzen,,,,74,216,R,20763,62573,goertst01,2005,2009,,,R,1984,5,26,Canada,AB,Stony Plain,,,,,,
cartery01,,,Ryan,Carter,,,,73,203,L,22140,67635,cartery01,2006,2011,,,C,1983,8,3,USA,MN,White Bear Lake,,,,,,
whartle01,,,Len,Wharton,,Leonard Thomas,,72,170,R,14666,13380,whartle01,1944,1944,,,D,1927,12,13,Canada,MB,WInnipeg,2007,9,30,,,
krajilu01,,,Lukas,Krajicek,,,,74,196,L,20145,55284,krajilu01,2001,2009,,,D,1983,3,11,Czech Republic,,Prostejov,,,,,,
suthema01,,,Max,Sutherland,,Ronald Maxwell,,70,165,L,14488,20025,suthema01,1931,1931,,,D,1907,2,8,Canada,SK,Grenfell,9999,,,,,
brosswi01,,,Willie,Brossart,,Wilfrid James,,72,190,L,12111,8777,brosswi01,1970,1975,,,D,1949,5,29,Canada,SK,Allan,,,,,,
berrybo01,berrybo01c,,Bob,Berry,,Robert Victor,Crease,72,185,L,11987,363,berrybo01,1968,1976,,,L,1943,11,29,Canada,QC,Montreal,,,,,,
tjarnda01,,,Daniel,Tjarnqvist,,,,74,200,L,11128,14103,tjarnda01,2001,2008,,,D,1976,10,14,Sweden,,Umea,,,,,,
kukkola01,,,Lasse,Kukkonen,,,,73,190,L,21040,56047,kukkola01,2003,2008,,,D,1981,9,18,Finland,,Oulu,,,,,,
maloncl01,,,Cliff,Malone,,Clifford,,70,155,R,13500,11448,maloncl01,1951,1951,,,R,1925,9,4,Canada,QC,Montreal,2008,10,8,,,
mackefl01,,,Fleming,MacKell,,Fleming David,Mac,67,156,L,13469,3310,mackefl01,1947,1959,,,C,1929,4,30,Canada,QC,Montreal,,,,,,
romanla01,,,Larry,Romanchych,,Lawrence Brian,Swoop,73,180,R,14167,4646,romanla01,1970,1976,,,R,1949,9,7,Canada,BC,Vancouver,,,,,,
dyckhe01,,,Henry,Dyck,,Henry Richard,,68,155,L,12524,14582,dyckhe01,1943,1943,,,L,1912,9,5,Canada,SK,Saskatoon,1993,11,15,,,
parssti01,,,Timo,Parssinen,,,,70,185,L,20320,40262,parssti01,2001,2001,,,L,1977,1,19,Finland,,Lohjan mlk.,,,,,,
piroska01,,,Kamil,Piros,,,,72,200,L,16408,36969,piroska01,2001,2003,,,C,1978,11,20,Czech Republic,,Most,,,,,,
dionngi01,,,Gilbert,Dionne,,Gilbert,,72,194,L,10365,1373,dionngi01,1990,1995,,,L,1970,9,19,Canada,QC,Drummondville,,,,,,
holdebi01,,,Bill,Holden,,William,,71,170,R,,14121,holdebi01,,,1973,1973,G,1949,7,23,Canada,ON,Toronto,,,,,,
thyerma01,,,Mario,Thyer,,Mario,,71,170,L,11632,5396,thyerma01,1989,1989,,,C,1966,9,29,Canada,QC,Montreal,,,,,,
lukowbe01,,,Bernie,Lukowich,,Bernard Joseph,,72,190,R,13431,6608,lukowbe01,1973,1974,1975,1976,R,1952,3,18,Canada,SK,North Battleford,,,,,,
underma01,,,Matt,Underhill,,,,74,195,L,19255,41468,underma01,2003,2003,,,G,1979,9,16,Canada,BC,Campbell River,,,,,,
mcdonla01,,mcdonla01h,Lanny,McDonald,,Lanny King,,72,185,R,P199204,3544,mcdonla01,1973,1988,,,R,1953,2,16,Canada,AB,Hanna,,,,,,
defelno01,,,Norm,Defelice,,Norman,,70,150,L,18487,11180,defelno01,1956,1956,,,G,1933,1,19,Canada,ON,Schumacher,,,,,,
skinnbr01,,,Brett,Skinner,,,,73,183,L,20537,64567,skinnbr01,2008,2008,,,D,1983,6,28,Canada,MB,Brandon,,,,,,
,ruelcl01c,,Claude,Ruel,,Claude,,,,,,18990,ruelcl99c,,,,,,1938,9,12,Canada,QC,Sherbrooke,,,,,,
staalma01,,,Marc,Staal,,,,76,205,L,21631,76907,staalma01,2007,2011,,,D,1987,1,13,Canada,ON,Thunder Bay,,,,,,
longba01,longba01c,,Barry,Long,,Barry Kenneth,Marathon Man,74,210,L,13410,3193,longba01,1972,1981,1974,1978,D,1949,1,3,Canada,AB,Red Deer,,,,,,
brineda01,,,David,Brine,,,,73,201,L,22435,73179,brineda01,2007,2007,,,C,1985,1,6,Canada,NS,Truro,,,,,,
coutuge01,,,Gerry,Couture,,Gerald Joseph Wilfred Arthur,Doc,74,185,R,12353,1129,coutuge01,1944,1953,,,R,1925,8,6,Canada,SK,Saskatoon,1994,7,13,,,
redahgo01,,,Gord,Redahl,,Gordon Charles,,71,170,L,14088,10593,redahgo01,1958,1958,,,R,1935,8,28,Canada,SK,Kinistino,,,,,,
tebbugr01,,,Greg,Tebbutt,,Gregory,,75,215,L,14518,7422,tebbugr01,1979,1983,1978,1978,D,1957,5,11,Canada,BC,North Vancouver,,,,,,
brochma01,,,Martin,Brochu,,Martin,Brosh/The Wall,72,199,L,18760,581,brochma01,1998,2003,,,G,1973,3,10,Canada,QC,Anjou,,,,,,
exelbga01,,,Garnet,Exelby,,,,73,210,L,19485,45056,exelbga01,2002,2009,,,D,1981,8,16,Canada,SK,Craik,,,,,,
maddejo01,,,John,Madden,,John Joseph,,71,190,L,15197,3313,maddejo01,1998,2011,,,C,1973,5,4,Canada,ON,Barrie,,,,,,
wrighja01,,,Jamie,Wright,,Jamie,,72,195,L,15096,19322,wrighja01,1997,2002,,,L,1976,5,13,Canada,ON,Kitchener,,,,,,
feathto01,,,Tony,Featherstone,,Anthony James,,71,187,R,12575,1632,feathto01,1969,1973,1974,1975,R,1949,7,31,Canada,ON,Toronto,,,,,,
robergo02,,robergo02h,Gord,Roberts,,Gordon William,Doc,71,180,L,P197102,,robergo01,,,,,L,1891,9,5,Canada,ON,Ottawa,1966,9,2,,,
melanro01,,,Roland,Melanson,,Roland Joseph,Rollie the Goalie,70,180,L,18342,3662,melanro01,1980,1991,,,G,1960,6,28,Canada,NB,Moncton,,,,,,
talbowi01,,,Wilf,Talbot,,Wilfred,,,,,,,,,,,,G,,,,,,,,,,,,
smithna02,,,Nathan,Smith,,,,74,206,L,19578,45224,smithna02,2003,2009,,,C,1982,2,9,Canada,AB,Ardrossan,,,,,,
milleke01,,,Kelly,Miller,,Kelly David,,71,195,L,11121,3728,milleke01,1984,1998,,,L,1963,3,3,USA,MI,Detroit,,,,,,
whitepe01,,,Peter,White,,Peter Toby,,71,200,L,11737,6388,whitepe01,1993,2003,,,C,1969,3,15,Canada,QC,Montreal,,,,,,
getlira01,,,Ray,Getliffe,,Raymond,,71,175,L,12706,14541,getlira01,1935,1944,,,C,1914,4,3,Canada,ON,Galt,2008,6,15,Canada,ON,London
kostise01,,,Sergei,Kostitsyn,,,,71,190,L,21816,89832,kostise01,2007,2011,,,L,1987,3,20,Belarus,,Novopolotsk,,,,,,
fisheal01,,,Alvin,Fisher,,Alvin Thomas,,73,175,R,12596,27758,fisheal01,1924,1924,,,R,1894,10,2,Canada,ON,Sault Ste.Marie,9999,,,,,
richast01,,,Steve,Richardson,,Stephen John,,73,185,L,,10263,richast01,,,1974,1975,L,1949,5,4,Canada,AB,Olds,,,,,,
johnsbr01,,,Brian,Johnson,,Brian,,73,198,R,13111,6110,johnsbr01,1983,1983,,,R,1960,4,1,Canada,QC,Montreal,,,,,,
brotene01,,,Neal,Broten,,Neal LaMoy,,69,175,L,10170,597,brotene01,1980,1996,,,C,1959,11,29,USA,MN,Roseau,,,,,,
pietral01,,,Alex,Pietrangelo,,,,75,206,R,22674,96594,pietral01,2008,2011,,,D,1990,1,18,Canada,ON,King City,,,,,,
staleal01,,,Al,Staley,,Allan Ramon,Red,73,175,R,14419,12135,staleal01,1948,1948,,,C,1928,9,21,Canada,SK,Regina,,,,,,
thornsh01,,,Shawn,Thornton,,,,74,217,R,17529,24107,thornsh01,2002,2011,,,R,1977,7,23,Canada,ON,Oshawa,,,,,,
abbotge01,,,George,Abbott,,George Henry,Preacher,67,153,L,18411,14591,abbotge01,1943,1943,,,G,1911,8,3,Canada,ON,Synenham,,,,,,
sullibo01,,,Bob,Sullivan,,Robert James,,72,210,R,14479,5239,sullibo01,1982,1982,,,L,1957,11,29,Canada,QC,Rouyn-Noranda,,,,,,
bicanra01,,,Radim,Bicanek,,Radim,,73,209,L,14898,382,bicanra01,1994,2001,,,D,1975,1,18,Czech Republic,,Uherske Hradiste,,,,,,
darbycr01,,,Craig,Darby,,Craig,,76,200,R,10341,1255,darbycr01,1994,2003,,,C,1972,9,26,USA,NY,Oneida,,,,,,
shattke01,,,Kevin,Shattenkirk,,,,71,193,,,,shattke01,2010,2011,,,D,1989,1,29,USA,CT,Greenwich,,,,,,
kraftmi02,,,Milan,Kraft,,,,,,,,36979,kraftmi02,,,1977,1977,C,,,,,,,,,,,,
volchal01,,,Alexandre,Volchkov,,Alexandre,,74,204,L,15170,22978,volchal01,1999,1999,,,R,1977,9,25,Russia,,Moscow,,,,,,
cainfr01,,,Francis,Cain,,James Francis,Dutch,68,175,L,12181,24594,cainfr01,1924,1925,,,D,1899,3,22,Canada,ON,Newmarket,1962,1,13,,,
kleslro01,,,Rostislav,Klesla,,,,75,216,L,19559,50111,kleslro01,2000,2011,,,D,1982,3,21,Czech Republic,,Novy Jicin,,,,,,
murrate01,murrate01c,,Terry,Murray,,Terry Rodney,,74,190,R,13816,3871,murrate01,1972,1981,,,D,1950,7,20,Canada,QC,Shawville,,,,,,
mckicst01,,,Steve,McKichan,,Steven,,71,180,L,18617,3597,mckicst01,1990,1990,,,G,1967,5,29,Canada,ON,Strathroy,,,,,,
meehage01,,,Gerry,Meehan,,Gerald Marcus,,74,200,L,13693,3655,meehage01,1968,1978,1978,1978,C,1946,9,3,Canada,ON,Toronto,,,,,,
littmda01,,,David,Littman,,David K.,,72,183,L,18326,3168,littmda01,1990,1992,,,G,1967,6,13,USA,RI,Cranston,,,,,,
,smeatco01c,smeatco01h,Cooper,Smeaton,,J. Cooper,,,,,O196103,64380,smeatco99c,,,,,,1890,7,22,Canada,ON,Carleton Place,1978,10,3,,,
mrazeje01,,,Jerome,Mrazek,,Jerome John,Jerry,69,160,L,18637,6618,mrazeje01,1975,1975,,,G,1951,10,15,Canada,SK,Prince Albert,,,,,,
browndo01,,,Doug,Brown,,Douglas Allen,,70,185,R,10175,611,browndo01,1986,2000,,,R,1964,6,12,USA,MA,Southborough,,,,,,
jackmba01,,,Barret,Jackman,,,,72,213,L,19155,30993,jackmba01,2001,2011,,,D,1981,3,5,Canada,BC,Trail,,,,,,
gassobo01,,,Bob,Gassoff,,Robert Allen,Gasser,70,195,L,12687,1859,gassobo01,1973,1976,,,D,1953,4,17,Canada,BC,Quesnel,1977,5,27,USA,MO,Gray Summit
daleyjo01,,,Joe,Daley,,Thomas Joseph,The Holy Goalie,70,170,L,18482,1234,daleyjo01,1968,1971,1972,1978,G,1943,2,20,Canada,MB,Winnipeg,,,,,,
lemiebo01,,,Bob,Lemieux,,Robert Lynne,,73,195,L,13370,10672,lemiebo01,1967,1967,,,D,1944,12,16,Canada,QC,Montreal,,,,,,
verstle01,,,Leigh,Verstraete,,Leigh,,71,185,R,14609,8815,verstle01,1982,1987,,,R,1962,1,6,Canada,AB,Pincher Creek,,,,,,
ringbo01,,,Bob,Ring,,Robert,,70,170,L,18676,10621,ringbo01,1965,1965,,,G,1946,10,6,USA,MA,Winchester,,,,,,
leinovi01,,,Ville,Leino,,,,72,182,L,22652,70492,leinovi01,2008,2011,,,L,1983,10,6,Finland,,Savonlinna,,,,,,
hammoke01,,,Ken,Hammond,,Kenneth Paul,,73,190,L,10598,2118,hammoke01,1984,1992,,,D,1963,8,22,Canada,ON,London,,,,,,
vasicjo01,,,Josef,Vasicek,,,,77,214,L,16530,37000,vasicjo01,2000,2007,,,C,1980,9,12,Slovakia,,Havlickuv Brod,2011,9,7,Russia,,Yaroslavl
harmsjo01,,,John,Harms,,John,,68,160,R,12856,14229,harmsjo01,1943,1944,,,R,1925,4,25,Canada,SK,Battleford,2003,1,5,Canada,BC,Vernon
heinrli01,,,Lionel,Heinrich,,Lionel Grant,,70,180,L,12901,11382,heinrli01,1955,1955,,,L,1934,4,20,Canada,SK,Churchbridge,,,,,,
shacked01,,,Eddie,Shack,,Edward Steven Phillip,The Entertainer,73,200,L,14279,4886,shacked01,1958,1974,,,L,1937,2,11,Canada,ON,Sudbury,,,,,,
grayge01,,,Gerry,Gray,,Gerald Robert,,72,165,L,18536,10859,grayge01,1970,1972,,,G,1948,1,28,Canada,ON,Brantford,,,,,,
tarnsdi01,,,Dick,Tarnstrom,,,,73,205,L,10417,15994,tarnsdi01,2001,2007,,,D,1975,1,20,Sweden,,Solna,,,,,,
vezinge01,,vezinge01h,Georges,Vezina,,Georges,The Chicoutimi Cucumber,66,185,L,P194512,5573,vezinge01,1917,1925,,,G,1887,1,21,Canada,QC,Chicoutimi,1926,3,27,Canada,QC,Chicoutimi
mikulol01,,,Oleg,Mikulchik,,Oleg A.,,74,200,R,10295,5917,mikulol01,1993,1995,,,D,1964,6,27,Belarus,,Minsk,,,,,,
loktian01,,,Andrei,Loktionov,,,,70,179,L,,112618,loktian01,2009,2011,,,C,1990,5,30,Russia,,Voskresensk,,,,,,
conromi01,,,Mike,Conroy,,Michael Robert,,72,180,L,,8310,conromi01,,,1975,1975,L,1951,8,28,Canada,ON,North Bay,,,,,,
wishaty01,,,Ty,Wishart,,,,76,205,L,21939,80323,wishaty01,2008,2011,,,D,1988,5,19,Canada,ON,Belleville,,,,,,
gagneda01,,,Dave,Gagner,,Dave R.,,70,188,L,10509,1811,gagneda01,1984,1998,,,C,1964,12,11,Canada,ON,Chatham,,,,,,
goldsbi01,goldsbi01c,,Bill,Goldsworthy,,William Alfred,Goldie,72,190,R,12742,1953,goldsbi01,1964,1977,1977,1978,R,1944,8,24,Canada,ON,Waterloo,1996,3,29,,,
eliaspa01,,,Patrik,Elias,,Patrik,,73,195,L,15143,21469,eliaspa01,1995,2011,,,L,1976,4,13,Czech Republic,,Trebic,,,,,,
perssst01,,,Stefan,Persson,,Stefan E.,,73,189,L,13963,4256,perssst01,1977,1985,,,D,1954,12,22,Sweden,,Umea,,,,,,
schmija01,,,Jackie,Schmidt,,John Robert,,70,155,L,14243,14597,schmija01,1942,1942,,,L,1924,11,11,Canada,SK,Odessa,2004,11,15,,,
myrvoan01,,,Anders,Myrvold,,Anders,,74,200,L,14866,18938,myrvoan01,1995,2003,,,D,1975,8,12,Norway,,Lorenskog,,,,,,
corrimi01,,,Mike,Corrigan,,Michael Douglas,,70,175,L,12333,10020,corrimi01,1967,1977,,,R,1946,1,11,Canada,ON,Ottawa,,,,,,
boutepa01,,,Pat,Boutette,,Patrick Michael,Booter/Bash,68,175,L,12071,522,boutepa01,1975,1984,,,R,1952,3,1,Canada,ON,Windsor,,,,,,
bellbr01,,,Bruce,Bell,,Bruce W.,,73,190,L,10086,298,bellbr01,1984,1989,,,D,1965,2,15,Canada,ON,Toronto,,,,,,
tessior01,tessior01c,,Orval,Tessier,,Orval Roy,,68,160,L,14522,10752,tessior01,1954,1960,,,C,1933,6,30,Canada,ON,Cornwall,,,,,,
,,roberjo02h,John,Robertson,,John Ross,,,,,B194705,,,,,,,,1841,12,28,Canada,ON,Toronto,1918,5,31,,,
sorrejo01,,,John,Sorrell,,John Arthur,Long John,71,155,L,14400,5088,sorrejo01,1930,1940,,,L,1906,1,16,Canada,ON,Chesterville,1984,11,30,,,
lavarma01,,,Mark,LaVarre,,Mark J.,,71,170,R,13330,2878,lavarma01,1985,1987,,,R,1965,2,21,USA,IL,Evanston,,,,,,
procedi01,,,Dick,Proceviat,,Richard Peter,,72,180,L,,10252,procedi01,,,1972,1976,D,1946,6,25,Canada,MB,Whitemouth,,,,,,
droppiv01,,,Ivan,Droppa,,Ivan,,74,209,L,10390,1437,droppiv01,1993,1995,,,D,1972,2,1,Czech Republic,,Liptovsky Mikulas,,,,,,
sawchte01,,sawchte01h,Terry,Sawchuk,,Terrance Gordon,Ukey,71,195,L,P197103,4794,sawchte01,1949,1969,,,G,1929,12,28,Canada,MB,Winnipeg,1970,5,31,USA,NY,New York
roberdo01,,,Doug,Roberts,,Douglas William,,74,212,R,14143,4597,roberdo01,1965,1974,1975,1976,R,1942,10,28,USA,MI,Detroit,,,,,,
boldual01,,,Alexandre,Bolduc,,,,73,178,L,21016,62376,boldual01,2008,2011,,,C,1985,6,26,Canada,QC,Montreal,,,,,,
