payment_no,member_no,payment_dt,payment_amt,statement_no,payment_code
12163,6551,1999-10-03T00:00:00,12578.0,0,
3894,5560,1999-09-02T00:00:00,8839.0,0,
3096,4738,1999-09-02T00:00:00,7915.0,0,
1439,2905,1999-09-02T00:00:00,2280.0,0,
8516,1289,1999-10-03T00:00:00,2175.0,0,
7526,9207,1999-09-02T00:00:00,46209.0,0,
13928,8370,1999-10-03T00:00:00,15419.0,0,
109,703,1999-09-02T00:00:00,4615.0,0,
11114,5389,1999-10-03T00:00:00,1680.0,0,
12410,6816,1999-10-03T00:00:00,6563.0,0,
11280,5579,1999-10-03T00:00:00,5256.0,0,
878,2168,1999-09-02T00:00:00,7872.0,0,
9140,2719,1999-10-03T00:00:00,4956.0,0,
4064,5732,1999-09-02T00:00:00,7723.0,0,
4119,5787,1999-09-02T00:00:00,3632.0,0,
10342,4460,1999-10-03T00:00:00,7227.0,0,
10276,4379,1999-10-03T00:00:00,6930.0,0,
7359,9040,1999-09-02T00:00:00,29621.0,0,
15372,9818,1999-10-03T00:00:00,32760.0,0,
13154,7586,1999-10-03T00:00:00,3117.0,0,
11160,5440,1999-10-03T00:00:00,5925.0,0,
2706,4328,1999-09-02T00:00:00,11900.0,0,
13644,8083,1999-10-03T00:00:00,3218.0,0,
7728,9409,1999-09-02T00:00:00,31335.0,0,
10473,4638,1999-10-03T00:00:00,8470.0,0,
9071,2597,1999-10-03T00:00:00,3014.0,0,
4257,5928,1999-09-02T00:00:00,1768.0,0,
15183,9629,1999-10-03T00:00:00,27326.0,0,
10775,4986,1999-10-03T00:00:00,14429.0,0,
11006,5263,1999-10-03T00:00:00,2304.0,0,
9537,3342,1999-10-03T00:00:00,4191.0,0,
11643,5992,1999-10-03T00:00:00,9054.0,0,
6258,7939,1999-09-02T00:00:00,5697.0,0,
2519,4127,1999-09-02T00:00:00,3546.0,0,
580,1713,1999-09-02T00:00:00,6825.0,0,
11646,5996,1999-10-03T00:00:00,15900.0,0,
6009,7690,1999-09-02T00:00:00,18942.0,0,
2534,4143,1999-09-02T00:00:00,2786.0,0,
5183,6861,1999-09-02T00:00:00,7819.0,0,
14954,9400,1999-10-03T00:00:00,18168.0,0,
5370,7049,1999-09-02T00:00:00,22763.0,0,
1706,3229,1999-09-02T00:00:00,3473.0,0,
3406,5058,1999-09-02T00:00:00,5217.0,0,
7461,9142,1999-09-02T00:00:00,27899.0,0,
732,1951,1999-09-02T00:00:00,4269.0,0,
3241,4886,1999-09-02T00:00:00,10498.0,0,
12241,6639,1999-10-03T00:00:00,4667.0,0,
1978,3541,1999-09-02T00:00:00,8303.0,0,
4582,6257,1999-09-02T00:00:00,11021.0,0,
9617,3457,1999-10-03T00:00:00,4227.0,0,
15456,9902,1999-10-03T00:00:00,28686.0,0,
13067,7497,1999-10-03T00:00:00,16530.0,0,
8347,498,1999-10-03T00:00:00,1236.0,0,
841,2112,1999-09-02T00:00:00,926.0,0,
933,2249,1999-09-02T00:00:00,4746.0,0,
6308,7989,1999-09-02T00:00:00,8388.0,0,
5647,7327,1999-09-02T00:00:00,5548.0,0,
13183,7615,1999-10-03T00:00:00,18371.0,0,
10969,5218,1999-10-03T00:00:00,2586.0,0,
9914,3891,1999-10-03T00:00:00,2203.0,0,
11876,6245,1999-10-03T00:00:00,11288.0,0,
5263,6941,1999-09-02T00:00:00,13234.0,0,
5160,6838,1999-09-02T00:00:00,10482.0,0,
8620,1593,1999-10-03T00:00:00,1116.0,0,
7633,9314,1999-09-02T00:00:00,29646.0,0,
