corp_no,corp_name,street,city,state_prov,country,mail_code,phone_no,expr_dt,region_no,corp_code
195,Corp. Just OperaCo., , ,,,,,2004-10-12T10:41:26,3,
240,Corp. Driven TransitCorp., , ,,,,,2004-10-12T10:41:26,8,
242,Corp. Expert LightingCorp., , ,,,,,2004-10-12T10:41:26,3,
275,Corp. Humble OperaCorp., , ,,,,,2004-10-12T10:41:26,6,
324,Corp. Computer NeedleworkLtd., , ,,,,,2004-10-12T10:41:26,8,
378,Corp. Humble RestaurantsLtd., , ,,,,,2004-10-12T10:41:26,2,
379,Corp. Humble Sail MakersLtd., , ,,,,,2004-10-12T10:41:26,4,
413,Corp. Boston MachineryAg., , ,,,,,2004-10-12T10:41:26,3,
419,Corp. Boston Sail MakersAg., , ,,,,,2004-10-12T10:41:26,1,
421,Corp. Computer Key StonesAg., , ,,,,,2004-10-12T10:41:26,2,
438,Corp. Driven RestaurantsAg., , ,,,,,2004-10-12T10:41:26,5,
448,Corp. Expert RestaurantsAg., , ,,,,,2004-10-12T10:41:26,6,
476,Corp. Humble PetroleumAg., , ,,,,,2004-10-12T10:41:26,3,
479,Corp. Humble Sail MakersAg., , ,,,,,2004-10-12T10:41:26,6,
177,Corp. Humble QuestsCo., , ,,,,,2004-10-12T10:41:26,4,
250,Corp. Expert TransitCorp., , ,,,,,2004-10-12T10:41:26,2,
254,Corp. Famous NeedleworkCorp., , ,,,,,2004-10-12T10:41:26,3,
290,Corp. Imperial TransitCorp., , ,,,,,2004-10-12T10:41:26,1,
397,Corp. Just QuestsLtd., , ,,,,,2004-10-12T10:41:26,8,
423,Corp. Computer MachineryAg., , ,,,,,2004-10-12T10:41:26,7,
441,Corp. Expert Key StonesAg., , ,,,,,2004-10-12T10:41:26,8,
442,Corp. Expert LightingAg., , ,,,,,2004-10-12T10:41:26,1,
458,Corp. Famous RestaurantsAg., , ,,,,,2004-10-12T10:41:26,4,
468,Corp. Giant RestaurantsAg., , ,,,,,2004-10-12T10:41:26,3,
158,Corp. Famous RestaurantsCo., , ,,,,,2004-10-12T10:41:26,1,
194,Corp. Just NeedleworkCo., , ,,,,,2004-10-12T10:41:26,4,
243,Corp. Expert MachineryCorp., , ,,,,,2004-10-12T10:41:26,6,
292,Corp. Just LightingCorp., , ,,,,,2004-10-12T10:41:26,4,
295,Corp. Just OperaCorp., , ,,,,,2004-10-12T10:41:26,6,
305,Corp. Apex OperaLtd., , ,,,,,2004-10-12T10:41:26,6,
306,Corp. Apex PetroleumLtd., , ,,,,,2004-10-12T10:41:26,8,
319,Corp. Boston Sail MakersLtd., , ,,,,,2004-10-12T10:41:26,3,
326,Corp. Computer PetroleumLtd., , ,,,,,2004-10-12T10:41:26,7,
334,Corp. Driven NeedleworkLtd., , ,,,,,2004-10-12T10:41:26,5,
347,Corp. Expert QuestsLtd., , ,,,,,2004-10-12T10:41:26,1,
354,Corp. Famous NeedleworkLtd., , ,,,,,2004-10-12T10:41:26,5,
366,Corp. Giant PetroleumLtd., , ,,,,,2004-10-12T10:41:26,8,
375,Corp. Humble OperaLtd., , ,,,,,2004-10-12T10:41:26,5,
383,Corp. Imperial MachineryLtd., , ,,,,,2004-10-12T10:41:26,7,
384,Corp. Imperial NeedleworkLtd., , ,,,,,2004-10-12T10:41:26,5,
407,Corp. Apex QuestsAg., , ,,,,,2004-10-12T10:41:26,6,
450,Corp. Expert TransitAg., , ,,,,,2004-10-12T10:41:26,2,
451,Corp. Famous Key StonesAg., , ,,,,,2004-10-12T10:41:26,2,
460,Corp. Famous TransitAg., , ,,,,,2004-10-12T10:41:26,4,
484,Corp. Imperial NeedleworkAg., , ,,,,,2004-10-12T10:41:26,2,
488,Corp. Imperial RestaurantsAg., , ,,,,,2004-10-12T10:41:26,2,
493,Corp. Just MachineryAg., , ,,,,,2004-10-12T10:41:26,4,
217,Corp. Boston QuestsCorp., , ,,,,,2004-10-12T10:41:26,6,
204,Corp. Apex NeedleworkCorp., , ,,,,,2004-10-12T10:41:26,2,
75,Corp. Humble OperaInc., , ,,,,,2004-10-12T10:41:26,1,
365,Corp. Giant OperaLtd., , ,,,,,2004-10-12T10:41:26,6,
473,Corp. Humble MachineryAg., , ,,,,,2004-10-12T10:41:26,4,
116,Corp. Boston PetroleumCo., , ,,,,,2004-10-12T10:41:26,6,
37,Corp. Driven QuestsInc., , ,,,,,2004-10-12T10:41:26,1,
303,Corp. Apex MachineryLtd., , ,,,,,2004-10-12T10:41:26,8,
409,Corp. Apex Sail MakersAg., , ,,,,,2004-10-12T10:41:26,2,
301,Corp. Apex Key StonesLtd., , ,,,,,2004-10-12T10:41:26,5,
47,Corp. Expert QuestsInc., , ,,,,,2004-10-12T10:41:26,4,
89,Corp. Imperial Sail MakersInc., , ,,,,,2004-10-12T10:41:26,5,
4,Corp. Apex NeedleworkInc., , ,,,,,2004-10-12T10:41:26,6,
435,Corp. Driven OperaAg., , ,,,,,2004-10-12T10:41:26,3,
124,Corp. Computer NeedleworkCo., , ,,,,,2004-10-12T10:41:26,4,
314,Corp. Boston NeedleworkLtd., , ,,,,,2004-10-12T10:41:26,2,
369,Corp. Giant Sail MakersLtd., , ,,,,,2004-10-12T10:41:26,6,
399,Corp. Just Sail MakersLtd., , ,,,,,2004-10-12T10:41:26,8,
244,Corp. Expert NeedleworkCorp., , ,,,,,2004-10-12T10:41:26,1,
405,Corp. Apex OperaAg., , ,,,,,2004-10-12T10:41:26,7,
163,Corp. Giant MachineryCo., , ,,,,,2004-10-12T10:41:26,6,
456,Corp. Famous PetroleumAg., , ,,,,,2004-10-12T10:41:26,5,
232,Corp. Driven LightingCorp., , ,,,,,2004-10-12T10:41:26,8,
160,Corp. Famous TransitCo., , ,,,,,2004-10-12T10:41:26,8,
214,Corp. Boston NeedleworkCorp., , ,,,,,2004-10-12T10:41:26,2,
297,Corp. Just QuestsCorp., , ,,,,,2004-10-12T10:41:26,7,
65,Corp. Giant OperaInc., , ,,,,,2004-10-12T10:41:26,8,
197,Corp. Just QuestsCo., , ,,,,,2004-10-12T10:41:26,6,
64,Corp. Giant NeedleworkInc., , ,,,,,2004-10-12T10:41:26,8,
417,Corp. Boston QuestsAg., , ,,,,,2004-10-12T10:41:26,6,
394,Corp. Just NeedleworkLtd., , ,,,,,2004-10-12T10:41:26,4,
10,Corp. Apex TransitInc., , ,,,,,2004-10-12T10:41:26,1,
148,Corp. Expert RestaurantsCo., , ,,,,,2004-10-12T10:41:26,4,
492,Corp. Just LightingAg., , ,,,,,2004-10-12T10:41:26,3,
225,Corp. Computer OperaCorp., , ,,,,,2004-10-12T10:41:26,7,
481,Corp. Imperial Key StonesAg., , ,,,,,2004-10-12T10:41:26,7,
208,Corp. Apex RestaurantsCorp., , ,,,,,2004-10-12T10:41:26,4,
433,Corp. Driven MachineryAg., , ,,,,,2004-10-12T10:41:26,4,
202,Corp. Apex LightingCorp., , ,,,,,2004-10-12T10:41:26,7,
43,Corp. Expert MachineryInc., , ,,,,,2004-10-12T10:41:26,1,
252,Corp. Famous LightingCorp., , ,,,,,2004-10-12T10:41:26,5,
154,Corp. Famous NeedleworkCo., , ,,,,,2004-10-12T10:41:26,5,
138,Corp. Driven RestaurantsCo., , ,,,,,2004-10-12T10:41:26,8,
16,Corp. Boston PetroleumInc., , ,,,,,2004-10-12T10:41:26,1,
31,Corp. Driven Key StonesInc., , ,,,,,2004-10-12T10:41:26,1,
66,Corp. Giant PetroleumInc., , ,,,,,2004-10-12T10:41:26,8,
115,Corp. Boston OperaCo., , ,,,,,2004-10-12T10:41:26,7,
245,Corp. Expert OperaCorp., , ,,,,,2004-10-12T10:41:26,3,
439,Corp. Driven Sail MakersAg., , ,,,,,2004-10-12T10:41:26,1,
