playerid,year,stint,tmid,lgid,pos,gp,g,a,pts,pim,+/-,ppg,ppa,shg,sha,gwg,gtg,sog,postgp,postg,posta,postpts,postpim,post+/-,postppg,postppa,postshg,postsha,postgwg,postsog
carrge01,1973,1,NYR,NHL,C,29.0,1.0,5.0,6.0,15.0,-8,1,,0,,0,1,23,,,,,,,,,,,,
demarab01,1945,1,NYR,NHL,C,50.0,20.0,27.0,47.0,20.0,,,,,,,,,,,,,,,,,,,,
lucedo01,1969,1,NYR,NHL,C,12.0,1.0,2.0,3.0,8.0,-2,0,,0,,0,0,20,5,0,1,1,4,,0,,0,,0,
gravele01,1950,2,DET,NHL,R,18.0,1.0,2.0,3.0,6.0,,,,,,,,,,,,,,,,,,,,
dukowdu01,1933,3,NYR,NHL,F/D,29.0,0.0,3.0,3.0,16.0,,,,,,,,,2,0,0,0,0,,,,,,,
croziro01,1971,1,BUF,NHL,G,63.0,0.0,0.0,0.0,10.0,0,0,,0,,0,0,0,,,,,,,,,,,,
clearra01,1972,1,CLC,WHA,D,78.0,11.0,36.0,47.0,41.0,,1,,0,,,,,9,1,2,3,8,,0,,0,,0,
maclepa02,1990,1,MNS,NHL,D,1.0,0.0,1.0,1.0,0.0,1,0,1,0,0,0,0,1,,,,,,,,,,,,
chynode01,1993,1,NYI,NHL,D,39.0,0.0,4.0,4.0,122.0,3,0,0,0,0,0,0,26,2,0,0,0,2,-1,0,0,0,0,0,0
cudewi01,1940,1,MTL,NHL,G,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
zuckeja01,2011,1,MIN,NHL,L,6.0,0.0,2.0,2.0,2.0,-2,0,0,0,0,0,,10,,,,,,,,,,,,
modryja01,1996,1,LAK,NHL,D,30.0,3.0,3.0,6.0,25.0,-13,1,0,1,0,0,0,32,,,,,,,,,,,,
roberbe01,1997,1,VAN,NHL,L,30.0,2.0,4.0,6.0,24.0,2,0,0,0,0,0,0,19,,,,,,,,,,,,
staplpa01,1962,1,BOS,NHL,D,21.0,0.0,3.0,3.0,8.0,,,,,,,,,,,,,,,,,,,,
hamilji01,1982,1,PIT,NHL,R,5.0,0.0,2.0,2.0,2.0,-2,0,,0,,0,0,12,,,,,,,,,,,,
belaner01,2011,1,EDM,NHL,C,78.0,4.0,12.0,16.0,32.0,-13,1,4,1,0,0,,118,,,,,,,,,,,,
libetni01,1977,1,DET,NHL,L,80.0,23.0,22.0,45.0,46.0,-3,1,,1,,1,2,155,7,3,1,4,0,,1,,0,,0,
loweke01,1991,1,EDM,NHL,D,55.0,2.0,8.0,10.0,107.0,-4,0,0,0,0,0,0,33,11,0,3,3,16,-2,0,0,0,0,0,7
marshbe01,1976,1,NYI,NHL,D,72.0,4.0,21.0,25.0,61.0,48,0,,0,,1,0,62,6,0,0,0,6,,0,,0,,0,
quintst01,1995,1,MTL,NHL,D,68.0,2.0,14.0,16.0,117.0,-4,0,6,1,1,1,1,104,6,0,1,1,6,1,0,0,0,0,0,3
