payment_no,member_no,payment_dt,payment_amt,statement_no,payment_code
7697,9378,1999-09-02T00:00:00,22665.0,0,
616,1781,1999-09-02T00:00:00,2560.0,0,
14935,9381,1999-10-03T00:00:00,20941.0,0,
14611,9057,1999-10-03T00:00:00,12579.0,0,
9498,3287,1999-10-03T00:00:00,3486.0,0,
3965,5633,1999-09-02T00:00:00,5853.0,0,
11812,6177,1999-10-03T00:00:00,16513.0,0,
15540,9986,1999-10-03T00:00:00,47527.0,0,
7426,9107,1999-09-02T00:00:00,24647.0,0,
6736,8417,1999-09-02T00:00:00,24826.0,0,
8873,2197,1999-10-03T00:00:00,3538.0,0,
14474,8918,1999-10-03T00:00:00,25878.0,0,
6248,7929,1999-09-02T00:00:00,22577.0,0,
14976,9422,1999-10-03T00:00:00,42987.0,0,
8482,1188,1999-10-03T00:00:00,928.0,0,
14740,9186,1999-10-03T00:00:00,10742.0,0,
12976,7404,1999-10-03T00:00:00,2917.0,0,
6635,8316,1999-09-02T00:00:00,26196.0,0,
5400,7079,1999-09-02T00:00:00,8965.0,0,
6517,8198,1999-09-02T00:00:00,21666.0,0,
246,1065,1999-09-02T00:00:00,4005.0,0,
15264,9710,1999-10-03T00:00:00,21654.0,0,
10358,4481,1999-10-03T00:00:00,4467.0,0,
10911,5144,1999-10-03T00:00:00,4608.0,0,
10954,5199,1999-10-03T00:00:00,2711.0,0,
1791,3326,1999-09-02T00:00:00,3535.0,0,
3576,5234,1999-09-02T00:00:00,6970.0,0,
5976,7657,1999-09-02T00:00:00,22236.0,0,
4882,6559,1999-09-02T00:00:00,6678.0,0,
6051,7732,1999-09-02T00:00:00,11746.0,0,
14061,8504,1999-10-03T00:00:00,22445.0,0,
12227,6623,1999-10-03T00:00:00,9926.0,0,
7473,9154,1999-09-02T00:00:00,17337.0,0,
8425,928,1999-10-03T00:00:00,1653.0,0,
7000,8681,1999-09-02T00:00:00,27929.0,0,
12494,6903,1999-10-03T00:00:00,7939.0,0,
14321,8765,1999-10-03T00:00:00,19200.0,0,
9091,2629,1999-10-03T00:00:00,2571.0,0,
10841,5066,1999-10-03T00:00:00,3004.0,0,
1192,2605,1999-09-02T00:00:00,7883.0,0,
1597,3106,1999-09-02T00:00:00,7359.0,0,
12222,6617,1999-10-03T00:00:00,2697.0,0,
14835,9281,1999-10-03T00:00:00,6026.0,0,
4392,6065,1999-09-02T00:00:00,11360.0,0,
14831,9277,1999-10-03T00:00:00,18438.0,0,
2266,3856,1999-09-02T00:00:00,4712.0,0,
359,1316,1999-09-02T00:00:00,9473.0,0,
447,1483,1999-09-02T00:00:00,2300.0,0,
13531,7968,1999-10-03T00:00:00,12201.0,0,
10071,4096,1999-10-03T00:00:00,11788.0,0,
10847,5072,1999-10-03T00:00:00,1843.0,0,
8988,2436,1999-10-03T00:00:00,6704.0,0,
5215,6893,1999-09-02T00:00:00,7460.0,0,
7985,9666,1999-09-02T00:00:00,37696.0,0,
10067,4091,1999-10-03T00:00:00,2597.0,0,
206,962,1999-09-02T00:00:00,3656.0,0,
7111,8792,1999-09-02T00:00:00,25612.0,0,
7011,8692,1999-09-02T00:00:00,21089.0,0,
10048,4068,1999-10-03T00:00:00,4500.0,0,
9808,3739,1999-10-03T00:00:00,5348.0,0,
6904,8585,1999-09-02T00:00:00,29569.0,0,
7006,8687,1999-09-02T00:00:00,17993.0,0,
11966,6339,1999-10-03T00:00:00,1527.0,0,
5094,6772,1999-09-02T00:00:00,13665.0,0,
15044,9490,1999-10-03T00:00:00,12613.0,0,
15326,9772,1999-10-03T00:00:00,34521.0,0,
8555,1403,1999-10-03T00:00:00,3467.0,0,
484,1542,1999-09-02T00:00:00,1871.0,0,
6443,8124,1999-09-02T00:00:00,8002.0,0,
13429,7865,1999-10-03T00:00:00,8655.0,0,
4549,6224,1999-09-02T00:00:00,6202.0,0,
9173,2776,1999-10-03T00:00:00,11981.0,0,
10426,4572,1999-10-03T00:00:00,4238.0,0,
7589,9270,1999-09-02T00:00:00,24770.0,0,
15520,9966,1999-10-03T00:00:00,38568.0,0,
3032,4671,1999-09-02T00:00:00,6862.0,0,
4699,6376,1999-09-02T00:00:00,21464.0,0,
3436,5089,1999-09-02T00:00:00,9729.0,0,
4727,6404,1999-09-02T00:00:00,4728.0,0,
2832,4461,1999-09-02T00:00:00,3015.0,0,
6094,7775,1999-09-02T00:00:00,9958.0,0,
15527,9973,1999-10-03T00:00:00,36847.0,0,
5030,6708,1999-09-02T00:00:00,7176.0,0,
8331,287,1999-10-03T00:00:00,2616.0,0,
1151,2543,1999-09-02T00:00:00,5654.0,0,
5176,6854,1999-09-02T00:00:00,19351.0,0,
8241,9922,1999-09-02T00:00:00,49440.0,0,
11051,5315,1999-10-03T00:00:00,3380.0,0,
3704,5363,1999-09-02T00:00:00,3939.0,0,
836,2104,1999-09-02T00:00:00,13425.0,0,
10396,4530,1999-10-03T00:00:00,1329.0,0,
712,1923,1999-09-02T00:00:00,4733.0,0,
9368,3091,1999-10-03T00:00:00,4151.0,0,
8895,2240,1999-10-03T00:00:00,576.0,0,
4422,6095,1999-09-02T00:00:00,19886.0,0,
3255,4900,1999-09-02T00:00:00,3485.0,0,
4316,5988,1999-09-02T00:00:00,5904.0,0,
11118,5393,1999-10-03T00:00:00,2926.0,0,
10487,4654,1999-10-03T00:00:00,4090.0,0,
14121,8564,1999-10-03T00:00:00,12983.0,0,
10323,4439,1999-10-03T00:00:00,11515.0,0,
7169,8850,1999-09-02T00:00:00,35941.0,0,
12264,6663,1999-10-03T00:00:00,8963.0,0,
537,1641,1999-09-02T00:00:00,2539.0,0,
10559,4741,1999-10-03T00:00:00,1178.0,0,
12504,6913,1999-10-03T00:00:00,100.0,0,
6564,8245,1999-09-02T00:00:00,24644.0,0,
744,1970,1999-09-02T00:00:00,13496.0,0,
13789,8230,1999-10-03T00:00:00,10813.0,0,
3757,5417,1999-09-02T00:00:00,23535.0,0,
4168,5837,1999-09-02T00:00:00,9756.0,0,
9111,2666,1999-10-03T00:00:00,1017.0,0,
13713,8153,1999-10-03T00:00:00,21726.0,0,
12386,6791,1999-10-03T00:00:00,13666.0,0,
895,2197,1999-09-02T00:00:00,2903.0,0,
7407,9088,1999-09-02T00:00:00,8900.0,0,
4432,6106,1999-09-02T00:00:00,9836.0,0,
