corp_no,corp_name,street,city,state_prov,country,mail_code,phone_no,expr_dt,region_no,corp_code
131,Corp. Driven Key StonesCo., , ,,,,,2004-10-12T10:41:26,8,
140,Corp. Driven TransitCo., , ,,,,,2004-10-12T10:41:26,6,
194,Corp. Just NeedleworkCo., , ,,,,,2004-10-12T10:41:26,4,
275,Corp. Humble OperaCorp., , ,,,,,2004-10-12T10:41:26,6,
365,Corp. Giant OperaLtd., , ,,,,,2004-10-12T10:41:26,6,
390,Corp. Imperial TransitLtd., , ,,,,,2004-10-12T10:41:26,3,
430,Corp. Computer TransitAg., , ,,,,,2004-10-12T10:41:26,1,
90,Corp. Imperial TransitInc., , ,,,,,2004-10-12T10:41:26,6,
241,Corp. Expert Key StonesCorp., , ,,,,,2004-10-12T10:41:26,1,
256,Corp. Famous PetroleumCorp., , ,,,,,2004-10-12T10:41:26,2,
264,Corp. Giant NeedleworkCorp., , ,,,,,2004-10-12T10:41:26,7,
332,Corp. Driven LightingLtd., , ,,,,,2004-10-12T10:41:26,7,
426,Corp. Computer PetroleumAg., , ,,,,,2004-10-12T10:41:26,3,
439,Corp. Driven Sail MakersAg., , ,,,,,2004-10-12T10:41:26,1,
453,Corp. Famous MachineryAg., , ,,,,,2004-10-12T10:41:26,8,
496,Corp. Just PetroleumAg., , ,,,,,2004-10-12T10:41:26,3,
8,Corp. Apex RestaurantsInc., , ,,,,,2004-10-12T10:41:26,1,
143,Corp. Expert MachineryCo., , ,,,,,2004-10-12T10:41:26,4,
236,Corp. Driven PetroleumCorp., , ,,,,,2004-10-12T10:41:26,2,
293,Corp. Just MachineryCorp., , ,,,,,2004-10-12T10:41:26,8,
326,Corp. Computer PetroleumLtd., , ,,,,,2004-10-12T10:41:26,7,
399,Corp. Just Sail MakersLtd., , ,,,,,2004-10-12T10:41:26,8,
427,Corp. Computer QuestsAg., , ,,,,,2004-10-12T10:41:26,4,
479,Corp. Humble Sail MakersAg., , ,,,,,2004-10-12T10:41:26,6,
497,Corp. Just QuestsAg., , ,,,,,2004-10-12T10:41:26,4,
173,Corp. Humble MachineryCo., , ,,,,,2004-10-12T10:41:26,5,
404,Corp. Apex NeedleworkAg., , ,,,,,2004-10-12T10:41:26,2,
2,Corp. Apex LightingInc., , ,,,,,2004-10-12T10:41:26,8,
313,Corp. Boston MachineryLtd., , ,,,,,2004-10-12T10:41:26,6,
222,Corp. Computer LightingCorp., , ,,,,,2004-10-12T10:41:26,7,
242,Corp. Expert LightingCorp., , ,,,,,2004-10-12T10:41:26,3,
60,Corp. Famous TransitInc., , ,,,,,2004-10-12T10:41:26,4,
