payment_no,member_no,payment_dt,payment_amt,statement_no,payment_code
1262,2693,1999-09-02T00:00:00,7465.0,0,
11564,5910,1999-10-03T00:00:00,5243.0,0,
8240,9921,1999-09-02T00:00:00,49109.0,0,
7255,8936,1999-09-02T00:00:00,31871.0,0,
6281,7962,1999-09-02T00:00:00,9879.0,0,
2034,3603,1999-09-02T00:00:00,3157.0,0,
10082,4109,1999-10-03T00:00:00,1660.0,0,
13923,8365,1999-10-03T00:00:00,13747.0,0,
11355,5666,1999-10-03T00:00:00,6391.0,0,
7157,8838,1999-09-02T00:00:00,17694.0,0,
9538,3343,1999-10-03T00:00:00,6047.0,0,
5392,7071,1999-09-02T00:00:00,5353.0,0,
2613,4225,1999-09-02T00:00:00,4897.0,0,
6909,8590,1999-09-02T00:00:00,29911.0,0,
9759,3669,1999-10-03T00:00:00,9231.0,0,
5071,6749,1999-09-02T00:00:00,24875.0,0,
12988,7416,1999-10-03T00:00:00,15709.0,0,
5377,7056,1999-09-02T00:00:00,12075.0,0,
11581,5928,1999-10-03T00:00:00,2135.0,0,
13610,8049,1999-10-03T00:00:00,15165.0,0,
6954,8635,1999-09-02T00:00:00,28689.0,0,
7171,8852,1999-09-02T00:00:00,29364.0,0,
4242,5913,1999-09-02T00:00:00,27390.0,0,
8474,1159,1999-10-03T00:00:00,2168.0,0,
12867,7291,1999-10-03T00:00:00,11045.0,0,
9393,3129,1999-10-03T00:00:00,4619.0,0,
13811,8252,1999-10-03T00:00:00,11932.0,0,
15046,9492,1999-10-03T00:00:00,25941.0,0,
11259,5554,1999-10-03T00:00:00,8790.0,0,
1144,2534,1999-09-02T00:00:00,5130.0,0,
6198,7879,1999-09-02T00:00:00,13538.0,0,
7042,8723,1999-09-02T00:00:00,27808.0,0,
3521,5179,1999-09-02T00:00:00,7298.0,0,
12383,6788,1999-10-03T00:00:00,15466.0,0,
4690,6367,1999-09-02T00:00:00,9446.0,0,
14186,8629,1999-10-03T00:00:00,10005.0,0,
13915,8357,1999-10-03T00:00:00,10420.0,0,
10932,5173,1999-10-03T00:00:00,3435.0,0,
9181,2786,1999-10-03T00:00:00,741.0,0,
4009,5677,1999-09-02T00:00:00,8876.0,0,
6753,8434,1999-09-02T00:00:00,17163.0,0,
5435,7114,1999-09-02T00:00:00,16775.0,0,
3869,5534,1999-09-02T00:00:00,7149.0,0,
1576,3083,1999-09-02T00:00:00,4959.0,0,
3426,5078,1999-09-02T00:00:00,6763.0,0,
12907,7332,1999-10-03T00:00:00,5601.0,0,
8500,1257,1999-10-03T00:00:00,1770.0,0,
505,1583,1999-09-02T00:00:00,4281.0,0,
11048,5312,1999-10-03T00:00:00,1381.0,0,
1248,2676,1999-09-02T00:00:00,2813.0,0,
869,2155,1999-09-02T00:00:00,6263.0,0,
11204,5493,1999-10-03T00:00:00,4846.0,0,
14040,8483,1999-10-03T00:00:00,3727.0,0,
11207,5496,1999-10-03T00:00:00,3906.0,0,
11728,6085,1999-10-03T00:00:00,8799.0,0,
9063,2583,1999-10-03T00:00:00,2416.0,0,
7749,9430,1999-09-02T00:00:00,39472.0,0,
14089,8532,1999-10-03T00:00:00,13818.0,0,
1226,2649,1999-09-02T00:00:00,4051.0,0,
9908,3884,1999-10-03T00:00:00,1589.0,0,
958,2288,1999-09-02T00:00:00,4304.0,0,
7298,8979,1999-09-02T00:00:00,39011.0,0,
7139,8820,1999-09-02T00:00:00,30926.0,0,
7262,8943,1999-09-02T00:00:00,14656.0,0,
6159,7840,1999-09-02T00:00:00,21435.0,0,
6249,7930,1999-09-02T00:00:00,21337.0,0,
11558,5902,1999-10-03T00:00:00,3298.0,0,
14096,8539,1999-10-03T00:00:00,14865.0,0,
1289,2725,1999-09-02T00:00:00,7158.0,0,
13722,8163,1999-10-03T00:00:00,19649.0,0,
523,1615,1999-09-02T00:00:00,1453.0,0,
13850,8291,1999-10-03T00:00:00,15892.0,0,
12064,6447,1999-10-03T00:00:00,8603.0,0,
6029,7710,1999-09-02T00:00:00,30116.0,0,
9523,3322,1999-10-03T00:00:00,6978.0,0,
14439,8883,1999-10-03T00:00:00,16027.0,0,
3552,5210,1999-09-02T00:00:00,5018.0,0,
7312,8993,1999-09-02T00:00:00,31438.0,0,
13652,8091,1999-10-03T00:00:00,24285.0,0,
4049,5717,1999-09-02T00:00:00,5639.0,0,
1816,3356,1999-09-02T00:00:00,6209.0,0,
13158,7590,1999-10-03T00:00:00,13391.0,0,
14119,8562,1999-10-03T00:00:00,31.0,0,
