statement_no,member_no,statement_dt,due_dt,statement_amt,statement_code
2588,2588,1999-08-13T00:00:00,1999-09-02T00:00:00,11435.0,
4278,4278,1999-08-13T00:00:00,1999-09-02T00:00:00,10661.0,
4310,4310,1999-08-13T00:00:00,1999-09-02T00:00:00,12024.0,
4678,4678,1999-08-13T00:00:00,1999-09-02T00:00:00,22496.0,
4747,4747,1999-08-13T00:00:00,1999-09-02T00:00:00,29438.0,
4772,4772,1999-08-13T00:00:00,1999-09-02T00:00:00,10631.0,
5403,5403,1999-08-13T00:00:00,1999-09-02T00:00:00,25688.0,
5434,5434,1999-08-13T00:00:00,1999-09-02T00:00:00,14904.0,
5531,5531,1999-08-13T00:00:00,1999-09-02T00:00:00,11756.0,
5714,5714,1999-08-13T00:00:00,1999-09-02T00:00:00,10261.0,
6158,6158,1999-08-13T00:00:00,1999-09-02T00:00:00,18737.0,
6373,6373,1999-08-13T00:00:00,1999-09-02T00:00:00,11008.0,
6491,6491,1999-08-13T00:00:00,1999-09-02T00:00:00,17182.0,
6677,6677,1999-08-13T00:00:00,1999-09-02T00:00:00,20666.0,
6770,6770,1999-08-13T00:00:00,1999-09-02T00:00:00,12173.0,
6960,6960,1999-08-13T00:00:00,1999-09-02T00:00:00,10792.0,
7193,7193,1999-08-13T00:00:00,1999-09-02T00:00:00,15513.0,
7502,7502,1999-08-13T00:00:00,1999-09-02T00:00:00,18317.0,
7516,7516,1999-08-13T00:00:00,1999-09-02T00:00:00,23562.0,
7558,7558,1999-08-13T00:00:00,1999-09-02T00:00:00,18590.0,
7574,7574,1999-08-13T00:00:00,1999-09-02T00:00:00,22465.0,
7664,7664,1999-08-13T00:00:00,1999-09-02T00:00:00,27598.0,
7683,7683,1999-08-13T00:00:00,1999-09-02T00:00:00,19961.0,
7806,7806,1999-08-13T00:00:00,1999-09-02T00:00:00,7670.0,
7820,7820,1999-08-13T00:00:00,1999-09-02T00:00:00,27819.0,
7960,7960,1999-08-13T00:00:00,1999-09-02T00:00:00,14704.0,
8233,8233,1999-08-13T00:00:00,1999-09-02T00:00:00,7763.0,
8235,8235,1999-08-13T00:00:00,1999-09-02T00:00:00,22572.0,
8329,8329,1999-08-13T00:00:00,1999-09-02T00:00:00,42932.0,
8340,8340,1999-08-13T00:00:00,1999-09-02T00:00:00,10313.0,
8468,8468,1999-08-13T00:00:00,1999-09-02T00:00:00,17371.0,
8570,8570,1999-08-13T00:00:00,1999-09-02T00:00:00,32507.0,
8578,8578,1999-08-13T00:00:00,1999-09-02T00:00:00,36846.0,
8632,8632,1999-08-13T00:00:00,1999-09-02T00:00:00,30750.0,
8657,8657,1999-08-13T00:00:00,1999-09-02T00:00:00,44831.0,
8677,8677,1999-08-13T00:00:00,1999-09-02T00:00:00,23153.0,
8699,8699,1999-08-13T00:00:00,1999-09-02T00:00:00,21197.0,
8787,8787,1999-08-13T00:00:00,1999-09-02T00:00:00,48645.0,
8798,8798,1999-08-13T00:00:00,1999-09-02T00:00:00,22638.0,
9081,9081,1999-08-13T00:00:00,1999-09-02T00:00:00,32898.0,
9156,9156,1999-08-13T00:00:00,1999-09-02T00:00:00,31145.0,
9207,9207,1999-08-13T00:00:00,1999-09-02T00:00:00,46209.0,
9218,9218,1999-08-13T00:00:00,1999-09-02T00:00:00,22095.0,
9312,9312,1999-08-13T00:00:00,1999-09-02T00:00:00,43696.0,
9468,9468,1999-08-13T00:00:00,1999-09-02T00:00:00,42477.0,
9487,9487,1999-08-13T00:00:00,1999-09-02T00:00:00,27414.0,
9596,9596,1999-08-13T00:00:00,1999-09-02T00:00:00,44928.0,
9712,9712,1999-08-13T00:00:00,1999-09-02T00:00:00,49411.0,
9751,9751,1999-08-13T00:00:00,1999-09-02T00:00:00,67317.0,
9756,9756,1999-08-13T00:00:00,1999-09-02T00:00:00,51229.0,
9826,9826,1999-08-13T00:00:00,1999-09-02T00:00:00,27208.0,
9858,9858,1999-08-13T00:00:00,1999-09-02T00:00:00,42941.0,
9962,9962,1999-08-13T00:00:00,1999-09-02T00:00:00,64390.0,
9991,9991,1999-08-13T00:00:00,1999-09-02T00:00:00,112917.0,
12924,2924,1999-09-13T00:00:00,1999-10-03T00:00:00,783.0,
15001,5001,1999-09-13T00:00:00,1999-10-03T00:00:00,9158.0,
15624,5624,1999-09-13T00:00:00,1999-10-03T00:00:00,986.0,
15885,5885,1999-09-13T00:00:00,1999-10-03T00:00:00,6083.0,
16013,6013,1999-09-13T00:00:00,1999-10-03T00:00:00,9801.0,
16081,6081,1999-09-13T00:00:00,1999-10-03T00:00:00,5917.0,
16155,6155,1999-09-13T00:00:00,1999-10-03T00:00:00,4968.0,
17144,7144,1999-09-13T00:00:00,1999-10-03T00:00:00,22769.0,
17265,7265,1999-09-13T00:00:00,1999-10-03T00:00:00,9581.0,
17607,7607,1999-09-13T00:00:00,1999-10-03T00:00:00,19992.0,
17628,7628,1999-09-13T00:00:00,1999-10-03T00:00:00,8718.0,
18120,8120,1999-09-13T00:00:00,1999-10-03T00:00:00,16862.0,
18244,8244,1999-09-13T00:00:00,1999-10-03T00:00:00,19974.0,
18830,8830,1999-09-13T00:00:00,1999-10-03T00:00:00,12612.0,
19219,9219,1999-09-13T00:00:00,1999-10-03T00:00:00,11094.0,
19335,9335,1999-09-13T00:00:00,1999-10-03T00:00:00,32213.0,
19525,9525,1999-09-13T00:00:00,1999-10-03T00:00:00,29971.0,
19672,9672,1999-09-13T00:00:00,1999-10-03T00:00:00,5451.0,
19690,9690,1999-09-13T00:00:00,1999-10-03T00:00:00,31680.0,
19796,9796,1999-09-13T00:00:00,1999-10-03T00:00:00,39039.0,
19932,9932,1999-09-13T00:00:00,1999-10-03T00:00:00,52030.0,
19966,9966,1999-09-13T00:00:00,1999-10-03T00:00:00,38568.0,
11095,1095,1999-09-13T00:00:00,1999-10-03T00:00:00,0.0,
18390,8390,1999-09-13T00:00:00,1999-10-03T00:00:00,14943.0,
12683,2683,1999-09-13T00:00:00,1999-10-03T00:00:00,2433.0,
18796,8796,1999-09-13T00:00:00,1999-10-03T00:00:00,514.0,
5083,5083,1999-08-13T00:00:00,1999-09-02T00:00:00,20435.0,
15446,5446,1999-09-13T00:00:00,1999-10-03T00:00:00,3600.0,
2050,2050,1999-08-13T00:00:00,1999-09-02T00:00:00,4108.0,
2946,2946,1999-08-13T00:00:00,1999-09-02T00:00:00,0.0,
3561,3561,1999-08-13T00:00:00,1999-09-02T00:00:00,3019.0,
7629,7629,1999-08-13T00:00:00,1999-09-02T00:00:00,19248.0,
1199,1199,1999-08-13T00:00:00,1999-09-02T00:00:00,0.0,
3212,3212,1999-08-13T00:00:00,1999-09-02T00:00:00,512.0,
1207,1207,1999-08-13T00:00:00,1999-09-02T00:00:00,1097.0,
17886,7886,1999-09-13T00:00:00,1999-10-03T00:00:00,4969.0,
4899,4899,1999-08-13T00:00:00,1999-09-02T00:00:00,7216.0,
8925,8925,1999-08-13T00:00:00,1999-09-02T00:00:00,46400.0,
14126,4126,1999-09-13T00:00:00,1999-10-03T00:00:00,0.0,
18501,8501,1999-09-13T00:00:00,1999-10-03T00:00:00,15389.0,
9895,9895,1999-08-13T00:00:00,1999-09-02T00:00:00,67097.0,
9589,9589,1999-08-13T00:00:00,1999-09-02T00:00:00,27522.0,
6812,6812,1999-08-13T00:00:00,1999-09-02T00:00:00,8504.0,
6937,6937,1999-08-13T00:00:00,1999-09-02T00:00:00,12239.0,
405,405,1999-08-13T00:00:00,1999-09-02T00:00:00,3749.0,
8191,8191,1999-08-13T00:00:00,1999-09-02T00:00:00,33328.0,
5278,5278,1999-08-13T00:00:00,1999-09-02T00:00:00,11859.0,
