corp_no,corp_name,street,city,state_prov,country,mail_code,phone_no,expr_dt,region_no,corp_code
52,Corp. Famous LightingInc., , ,,,,,2004-10-12T10:41:26,7,
301,Corp. Apex Key StonesLtd., , ,,,,,2004-10-12T10:41:26,5,
407,Corp. Apex QuestsAg., , ,,,,,2004-10-12T10:41:26,6,
447,Corp. Expert QuestsAg., , ,,,,,2004-10-12T10:41:26,3,
461,Corp. Giant Key StonesAg., , ,,,,,2004-10-12T10:41:26,7,
269,Corp. Giant Sail MakersCorp., , ,,,,,2004-10-12T10:41:26,2,
298,Corp. Just RestaurantsCorp., , ,,,,,2004-10-12T10:41:26,2,
320,Corp. Boston TransitLtd., , ,,,,,2004-10-12T10:41:26,3,
408,Corp. Apex RestaurantsAg., , ,,,,,2004-10-12T10:41:26,8,
425,Corp. Computer OperaAg., , ,,,,,2004-10-12T10:41:26,1,
429,Corp. Computer Sail MakersAg., , ,,,,,2004-10-12T10:41:26,1,
434,Corp. Driven NeedleworkAg., , ,,,,,2004-10-12T10:41:26,3,
458,Corp. Famous RestaurantsAg., , ,,,,,2004-10-12T10:41:26,4,
72,Corp. Humble LightingInc., , ,,,,,2004-10-12T10:41:26,4,
237,Corp. Driven QuestsCorp., , ,,,,,2004-10-12T10:41:26,8,
242,Corp. Expert LightingCorp., , ,,,,,2004-10-12T10:41:26,3,
245,Corp. Expert OperaCorp., , ,,,,,2004-10-12T10:41:26,3,
252,Corp. Famous LightingCorp., , ,,,,,2004-10-12T10:41:26,5,
307,Corp. Apex QuestsLtd., , ,,,,,2004-10-12T10:41:26,5,
332,Corp. Driven LightingLtd., , ,,,,,2004-10-12T10:41:26,7,
346,Corp. Expert PetroleumLtd., , ,,,,,2004-10-12T10:41:26,5,
437,Corp. Driven QuestsAg., , ,,,,,2004-10-12T10:41:26,6,
480,Corp. Humble TransitAg., , ,,,,,2004-10-12T10:41:26,1,
493,Corp. Just MachineryAg., , ,,,,,2004-10-12T10:41:26,4,
121,Corp. Computer Key StonesCo., , ,,,,,2004-10-12T10:41:26,2,
194,Corp. Just NeedleworkCo., , ,,,,,2004-10-12T10:41:26,4,
192,Corp. Just LightingCo., , ,,,,,2004-10-12T10:41:26,7,
116,Corp. Boston PetroleumCo., , ,,,,,2004-10-12T10:41:26,6,
414,Corp. Boston NeedleworkAg., , ,,,,,2004-10-12T10:41:26,6,
159,Corp. Famous Sail MakersCo., , ,,,,,2004-10-12T10:41:26,2,
387,Corp. Imperial QuestsLtd., , ,,,,,2004-10-12T10:41:26,8,
190,Corp. Imperial TransitCo., , ,,,,,2004-10-12T10:41:26,5,
200,Corp. Just TransitCo., , ,,,,,2004-10-12T10:41:26,4,
39,Corp. Driven Sail MakersInc., , ,,,,,2004-10-12T10:41:26,7,
439,Corp. Driven Sail MakersAg., , ,,,,,2004-10-12T10:41:26,1,
430,Corp. Computer TransitAg., , ,,,,,2004-10-12T10:41:26,1,
130,Corp. Computer TransitCo., , ,,,,,2004-10-12T10:41:26,6,
370,Corp. Giant TransitLtd., , ,,,,,2004-10-12T10:41:26,4,
289,Corp. Imperial Sail MakersCorp., , ,,,,,2004-10-12T10:41:26,4,
302,Corp. Apex LightingLtd., , ,,,,,2004-10-12T10:41:26,1,
85,Corp. Imperial OperaInc., , ,,,,,2004-10-12T10:41:26,2,
227,Corp. Computer QuestsCorp., , ,,,,,2004-10-12T10:41:26,2,
286,Corp. Imperial PetroleumCorp., , ,,,,,2004-10-12T10:41:26,5,
13,Corp. Boston MachineryInc., , ,,,,,2004-10-12T10:41:26,5,
225,Corp. Computer OperaCorp., , ,,,,,2004-10-12T10:41:26,7,
151,Corp. Famous Key StonesCo., , ,,,,,2004-10-12T10:41:26,7,
138,Corp. Driven RestaurantsCo., , ,,,,,2004-10-12T10:41:26,8,
379,Corp. Humble Sail MakersLtd., , ,,,,,2004-10-12T10:41:26,4,
90,Corp. Imperial TransitInc., , ,,,,,2004-10-12T10:41:26,6,
334,Corp. Driven NeedleworkLtd., , ,,,,,2004-10-12T10:41:26,5,
114,Corp. Boston NeedleworkCo., , ,,,,,2004-10-12T10:41:26,4,
375,Corp. Humble OperaLtd., , ,,,,,2004-10-12T10:41:26,5,
478,Corp. Humble RestaurantsAg., , ,,,,,2004-10-12T10:41:26,7,
214,Corp. Boston NeedleworkCorp., , ,,,,,2004-10-12T10:41:26,2,
209,Corp. Apex Sail MakersCorp., , ,,,,,2004-10-12T10:41:26,1,
486,Corp. Imperial PetroleumAg., , ,,,,,2004-10-12T10:41:26,5,
281,Corp. Imperial Key StonesCorp., , ,,,,,2004-10-12T10:41:26,1,
495,Corp. Just OperaAg., , ,,,,,2004-10-12T10:41:26,3,
401,Corp. Apex Key StonesAg., , ,,,,,2004-10-12T10:41:26,1,
95,Corp. Just OperaInc., , ,,,,,2004-10-12T10:41:26,2,
158,Corp. Famous RestaurantsCo., , ,,,,,2004-10-12T10:41:26,1,
449,Corp. Expert Sail MakersAg., , ,,,,,2004-10-12T10:41:26,5,
150,Corp. Expert TransitCo., , ,,,,,2004-10-12T10:41:26,3,
165,Corp. Giant OperaCo., , ,,,,,2004-10-12T10:41:26,1,
440,Corp. Driven TransitAg., , ,,,,,2004-10-12T10:41:26,4,
343,Corp. Expert MachineryLtd., , ,,,,,2004-10-12T10:41:26,7,
30,Corp. Computer TransitInc., , ,,,,,2004-10-12T10:41:26,1,
123,Corp. Computer MachineryCo., , ,,,,,2004-10-12T10:41:26,4,
6,Corp. Apex PetroleumInc., , ,,,,,2004-10-12T10:41:26,1,
79,Corp. Humble Sail MakersInc., , ,,,,,2004-10-12T10:41:26,8,
450,Corp. Expert TransitAg., , ,,,,,2004-10-12T10:41:26,2,
196,Corp. Just PetroleumCo., , ,,,,,2004-10-12T10:41:26,8,
145,Corp. Expert OperaCo., , ,,,,,2004-10-12T10:41:26,2,
386,Corp. Imperial PetroleumLtd., , ,,,,,2004-10-12T10:41:26,2,
489,Corp. Imperial Sail MakersAg., , ,,,,,2004-10-12T10:41:26,5,
84,Corp. Imperial NeedleworkInc., , ,,,,,2004-10-12T10:41:26,5,
31,Corp. Driven Key StonesInc., , ,,,,,2004-10-12T10:41:26,1,
268,Corp. Giant RestaurantsCorp., , ,,,,,2004-10-12T10:41:26,7,
284,Corp. Imperial NeedleworkCorp., , ,,,,,2004-10-12T10:41:26,3,
206,Corp. Apex PetroleumCorp., , ,,,,,2004-10-12T10:41:26,6,
