charge_no,member_no,provider_no,category_no,charge_dt,charge_amt,statement_no,charge_code
1110662,9853,500,7,1999-08-12T10:44:25,272.0,9853,
580532,7866,424,8,1999-08-31T10:49:49,552.0,17866,
993,9430,401,7,1999-09-07T10:43:42,1016.0,19430,
1143073,2687,388,6,1999-07-11T10:46:56,4367.0,2687,
1640395,8087,456,2,1999-09-26T10:46:44,1275.0,28087,
775316,4647,412,3,1999-08-02T10:49:25,3.0,4647,
1415338,4982,425,10,1999-10-09T10:44:46,3607.0,24982,
1336240,8059,398,3,1999-07-25T10:46:25,2232.0,8059,
1007225,9486,467,6,1999-09-29T10:44:09,2370.0,29486,
1968544,8082,457,3,1999-07-27T10:48:54,4082.0,8082,
1646265,7323,364,4,1999-09-17T10:47:11,851.0,27323,
1420348,9986,498,2,1999-08-19T10:45:09,3676.0,19986,
1590887,7913,491,5,1999-10-04T10:50:37,3211.0,27913,
525538,9855,497,7,1999-10-08T10:45:34,1653.0,29855,
52003,7737,500,8,1999-07-05T10:47:38,4855.0,7737,
1376574,9311,387,10,1999-08-01T10:49:31,2412.0,9311,
1300632,9711,461,2,1999-07-13T10:43:40,3430.0,9711,
902972,5691,498,10,1999-07-14T10:43:50,1335.0,5691,
585293,9419,444,8,1999-09-26T10:50:12,558.0,29419,
752291,9808,500,7,1999-09-05T10:47:39,4238.0,19808,
1918657,7176,485,9,1999-09-08T10:45:01,3149.0,17176,
1973728,9631,445,10,1999-07-18T10:49:18,2437.0,9631,
87187,5417,335,2,1999-06-22T10:50:20,3126.0,5417,
664981,4828,500,4,1999-08-08T10:48:37,4879.0,4828,
858101,7942,486,10,1999-07-10T10:48:04,1156.0,7942,
600033,9894,500,3,1999-07-31T10:43:38,153.0,9894,
1084481,8981,366,6,1999-09-15T10:50:08,3802.0,28981,
821982,7413,484,7,1999-07-16T10:45:16,541.0,7413,
1523205,8314,361,3,1999-09-07T10:45:22,4109.0,18314,
1064171,9352,496,3,1999-07-31T10:48:33,1583.0,9352,
1514656,9504,464,10,1999-10-03T10:44:43,1319.0,29504,
862855,8063,471,9,1999-07-27T10:48:26,1413.0,8063,
987437,9883,485,7,1999-07-10T10:50:21,1200.0,9883,
577037,8342,486,6,1999-06-25T10:49:33,3746.0,8342,
1889655,8717,405,8,1999-09-12T10:50:32,2412.0,18717,
709815,9196,468,10,1999-07-27T10:44:21,346.0,9196,
578886,9843,391,3,1999-07-16T10:49:41,4613.0,9843,
991374,8182,468,2,1999-09-03T10:50:40,655.0,18182,
658963,9786,467,3,1999-10-04T10:48:08,556.0,29786,
1487550,9478,237,8,1999-08-10T10:50:22,90.0,9478,
