playerid,year,stint,tmid,lgid,pos,gp,g,a,pts,pim,+/-,ppg,ppa,shg,sha,gwg,gtg,sog,postgp,postg,posta,postpts,postpim,post+/-,postppg,postppa,postshg,postsha,postgwg,postsog
millepa01,1981,1,COR,NHL,C,3.0,0.0,3.0,3.0,0.0,2,0,,0,,0,0,0,,,,,,,,,,,,
nasluma01,1994,1,BOS,NHL,L,34.0,8.0,14.0,22.0,4.0,-4,2,9,0,0,1,0,48,5,1,0,1,0,-3,0,0,0,0,0,7
lorenda01,1992,1,NYI,NHL,G,4.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
ruppdu01,1971,1,PIT,NHL,D,34.0,4.0,18.0,22.0,32.0,0,0,,0,,0,0,91,4,0,0,0,6,,0,,0,,0,
yzermst01,1998,1,DET,NHL,C,80.0,29.0,45.0,74.0,42.0,8,13,11,2,1,4,0,231,10,9,4,13,0,2,4,1,0,0,2,41
sandege01,2005,2,PHO,NHL,L,75.0,25.0,21.0,46.0,58.0,-14,11,7,1,0,1,,152,,,,,,,,,,,,
mokosca01,1988,1,BOS,NHL,L,7.0,0.0,0.0,0.0,31.0,-2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0
klukajo01,1953,1,BOS,NHL,R,70.0,20.0,17.0,37.0,27.0,,,,,,,,,4,0,0,0,0,,,,,,,
ramsemi01,1996,1,DET,NHL,D,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,,,,,,,,,,,,
marchbr02,1996,1,EDM,NHL,D,71.0,3.0,13.0,16.0,132.0,13,1,0,0,1,0,0,89,3,0,0,0,4,-3,0,0,0,0,0,2
pelykmi01,1972,1,TOR,NHL,D,72.0,3.0,16.0,19.0,118.0,-20,0,,0,,1,0,113,,,,,,,,,,,,
cheevge01,1971,1,BOS,NHL,G,41.0,0.0,2.0,2.0,25.0,0,0,,0,,0,0,0,8,0,0,0,0,,0,,0,,0,
amontto01,2006,1,CAL,NHL,R,81.0,10.0,20.0,30.0,40.0,-4,1,2,1,1,1,,139,6,0,1,1,0,-1,0,0,0,0,0,5
prestyv01,1980,1,PHI,NHL,L,19.0,4.0,2.0,6.0,4.0,1,1,,0,,1,0,13,,,,,,,,,,,,
hawerda01,1984,1,WIN,NHL,C,80.0,53.0,77.0,130.0,74.0,22,17,,3,,4,2,280,3,2,1,3,4,1,1,,0,,0,8
devrigr01,2000,1,COL,NHL,D,79.0,5.0,12.0,17.0,51.0,23,0,0,0,1,0,0,76,23,0,1,1,20,5,0,0,0,0,0,20
messima01,1984,1,EDM,NHL,C,55.0,23.0,31.0,54.0,57.0,8,4,,5,,1,0,136,18,12,13,25,12,13,1,,1,,1,56
baltibr01,1974,1,CHC,WHA,D,77.0,8.0,12.0,20.0,110.0,-24,0,,0,,,,104,,,,,,,,,,,,
papinju01,2002,2,NYI,NHL,C,5.0,1.0,2.0,3.0,4.0,1,0,0,0,0,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0
datsypa01,2001,1,DET,NHL,C,70.0,11.0,24.0,35.0,4.0,4,2,9,0,0,1,0,79,21,3,3,6,2,1,1,0,0,0,1,20
hodgeke01,1970,1,BOS,NHL,R,78.0,43.0,62.0,105.0,113.0,71,4,,0,,7,5,232,7,2,5,7,6,,0,,0,,0,
strakma01,2003,1,PIT,NHL,L,22.0,4.0,8.0,12.0,16.0,-16,1,4,0,0,0,0,34,,,,,,,,,,,,
mortsgu01,1958,1,DET,NHL,D,36.0,0.0,1.0,1.0,22.0,,,,,,,,,,,,,,,,,,,,
smithst05,1989,1,EDM,NHL,D,75.0,7.0,34.0,41.0,171.0,6,3,19,0,1,1,0,125,22,5,10,15,37,15,0,6,1,0,1,35
cookll01,1921,1,VML,PCHA,D,24.0,2.0,3.0,5.0,9.0,,,,,,,,,4,2,0,2,2,,,,,,,
nilssul01,1976,1,WIJ,WHA,C,71.0,39.0,85.0,124.0,89.0,57,8,,3,,6,,193,20,6,21,27,33,5,,,,,0,
attwebo01,1979,1,COR,NHL,R,7.0,1.0,1.0,2.0,0.0,-5,0,,0,,0,0,2,,,,,,,,,,,,
mooredo01,2008,1,TOR,NHL,C,63.0,12.0,29.0,41.0,69.0,-1,4,5,1,0,1,,132,,,,,,,,,,,,
meekiha01,1926,1,DTC,NHL,L,6.0,0.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,
gassobo01,1973,1,STL,NHL,D,28.0,0.0,3.0,3.0,84.0,-16,0,,0,,0,0,20,,,,,,,,,,,,
muirbr01,1996,1,EDM,NHL,D,,,,,,,,,,,,,,5,0,0,0,4,-2,0,0,0,0,0,7
moulsma01,2009,1,NYI,NHL,L,82.0,30.0,18.0,48.0,16.0,-2,8,7,0,0,5,,208,,,,,,,,,,,,
evansch01,1974,2,STL,NHL,D,20.0,0.0,1.0,1.0,2.0,-1,0,,0,,0,0,7,,,,,,,,,,,,
kleinke01,2010,1,NAS,NHL,D,81.0,2.0,16.0,18.0,24.0,9,0,0,0,1,0,,99,12,1,2,3,6,3,0,0,0,0,0,15
lafayna01,1993,1,STL,NHL,C,38.0,2.0,3.0,5.0,14.0,-9,0,0,0,0,0,0,23,,,,,,,,,,,,
wilsodo01,1987,1,CHI,NHL,D,27.0,8.0,24.0,32.0,28.0,-17,6,20,1,1,1,1,87,,,,,,,,,,,,
stillco01,2005,1,CAR,NHL,L,72.0,21.0,55.0,76.0,32.0,-9,10,24,0,0,3,,177,25,9,17,26,14,12,4,7,0,0,3,75
barneno01,1980,2,HAR,NHL,D,54.0,1.0,10.0,11.0,82.0,-30,0,,0,,0,1,72,,,,,,,,,,,,
jovaned01,1999,1,VAN,NHL,D,75.0,5.0,21.0,26.0,54.0,-3,1,1,0,4,1,0,109,,,,,,,,,,,,
zmoledo01,1997,1,LAK,NHL,D,46.0,0.0,8.0,8.0,111.0,0,0,0,0,1,0,0,23,2,0,0,0,2,0,0,0,0,0,0,0
wilsodu01,1976,1,PIT,NHL,G,45.0,0.0,1.0,1.0,21.0,0,0,,0,,0,0,0,,,,,,,,,,,,
chippro01,1977,1,EDO,WHA,C,80.0,33.0,52.0,85.0,48.0,1,11,,1,,,,212,5,1,1,2,0,-1,,,,,0,
lawtobr01,1986,1,MNS,NHL,L,66.0,21.0,23.0,44.0,86.0,20,2,,0,,2,0,125,,,,,,,,,,,,
wilsocu01,1913,1,TBS,NHA,,20.0,9.0,4.0,13.0,33.0,,,,,,,,,2,0,,,,,,,,,,
murratr01,1994,1,OTT,NHL,C,33.0,4.0,10.0,14.0,16.0,-1,0,1,0,0,1,0,38,,,,,,,,,,,,
khabini01,2006,1,CHI,NHL,G,60.0,0.0,0.0,0.0,8.0,0,0,0,0,0,0,,0,,,,,,,,,,,,
sorrejo01,1940,1,NYA,NHL,L,30.0,2.0,6.0,8.0,2.0,,,,,,,,,,,,,,,,,,,,
sathegl01,1971,1,NYR,NHL,L,76.0,5.0,9.0,14.0,77.0,-2,0,,0,,0,0,52,16,0,1,1,22,,0,,0,,0,
neuvimi01,2010,1,WAS,NHL,G,48.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,0,9,0,0,0,0,0,0,0,0,0,0,0
schoeji01,1980,1,BUF,NHL,D,71.0,8.0,25.0,33.0,110.0,28,3,,0,,0,0,101,8,0,0,0,14,,0,,0,,0,
larsebr01,2000,1,COL,NHL,L,9.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,3,,,,,,,,,,,,
balonda01,1959,1,NYR,NHL,L,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
makarse01,1989,1,CAL,NHL,R,80.0,24.0,62.0,86.0,55.0,33,6,21,0,0,4,0,118,6,0,6,6,0,3,0,0,0,0,0,5
johnsji01,1971,2,LAK,NHL,C,28.0,8.0,9.0,17.0,6.0,-1,3,,2,,0,0,53,,,,,,,,,,,,
edurto01,1977,2,PIT,NHL,D,58.0,5.0,38.0,43.0,18.0,-9,2,,0,,1,0,135,,,,,,,,,,,,
thomast01,1993,1,NYI,NHL,R,78.0,42.0,33.0,75.0,139.0,-9,17,13,0,0,5,2,249,4,1,0,1,8,-5,1,0,0,0,0,9
chebavl01,1999,1,NYI,NHL,D,17.0,1.0,1.0,2.0,8.0,-3,0,0,0,0,0,0,9,,,,,,,,,,,,
muellpe01,2007,1,PHO,NHL,C,81.0,22.0,32.0,54.0,32.0,-13,7,15,0,0,3,,201,,,,,,,,,,,,
drydeda01,1972,1,BUF,NHL,G,37.0,0.0,0.0,0.0,0.0,0,0,,0,,0,0,0,2,0,0,0,0,,0,,0,,0,
harmogl01,1948,1,MTL,NHL,D,59.0,8.0,12.0,20.0,44.0,,,,,,,,,7,1,1,2,4,,,,,,,
gordodo01,1974,1,CHC,WHA,R,42.0,4.0,5.0,9.0,10.0,-14,1,,0,,,,49,,,,,,,,,,,,
shacked01,1967,1,BOS,NHL,L,70.0,23.0,19.0,42.0,107.0,1,4,,0,,6,0,195,4,0,1,1,6,,0,,0,,0,
reaybi01,1952,1,MTL,NHL,C,56.0,4.0,15.0,19.0,26.0,,,,,,,,,11,0,2,2,4,,,,,,,
wallije01,2002,1,DET,NHL,D,32.0,0.0,1.0,1.0,19.0,-2,0,0,0,0,0,0,23,,,,,,,,,,,,
mckendo01,1956,1,BOS,NHL,C,69.0,21.0,39.0,60.0,31.0,,,,,,,,,10,1,5,6,4,,,,,,,
harrope01,2009,1,LAK,NHL,D,39.0,1.0,2.0,3.0,8.0,-2,0,0,0,0,0,,23,2,0,0,0,0,0,0,0,0,0,0,1
smithro01,1926,1,PIP,NHL,D,36.0,4.0,0.0,4.0,6.0,,,,,,,,,,,,,,,,,,,,
jarrega01,1971,1,CLF,NHL,L,55.0,5.0,10.0,15.0,18.0,0,2,,0,,0,0,64,,,,,,,,,,,,
prestri01,1985,1,NJD,NHL,R,76.0,19.0,22.0,41.0,65.0,3,3,,0,,2,0,117,,,,,,,,,,,,
whitnra01,2000,1,FLO,NHL,L,43.0,10.0,21.0,31.0,28.0,-16,5,7,0,0,0,0,117,,,,,,,,,,,,
sedlbro01,1976,1,VAN,NHL,L,70.0,18.0,20.0,38.0,29.0,12,0,,1,,3,2,129,,,,,,,,,,,,
cullija01,1998,1,TBL,NHL,D,78.0,5.0,12.0,17.0,81.0,-22,1,3,1,0,1,0,73,,,,,,,,,,,,
