provider_no,provider_name,street,city,state_prov,mail_code,country,phone_no,issue_dt,expr_dt,region_no,provider_code
88,Prov. Imperial, , ,,,,,1999-10-13T10:41:19,2000-10-12T10:41:19,9,
190,Prov. Imperial, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,5,
269,Prov. Giant Sai, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,8,
301,Prov. Apex Key, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,9,
328,Prov. Computer, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
333,Prov. Driven Ma, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
344,Prov. Expert Ne, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
345,Prov. Expert Op, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,7,
346,Prov. Expert Pe, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
347,Prov. Expert Qu, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,8,
358,Prov. Famous Re, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,8,
361,Prov. Giant Key, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,4,
363,Prov. Giant Mac, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,8,
364,Prov. Giant Nee, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
367,Prov. Giant Que, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,6,
369,Prov. Giant Sai, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
376,Prov. Humble Pe, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,8,
393,Prov. Just Mach, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,8,
397,Prov. Just Ques, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,7,
398,Prov. Just Rest, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,5,
401,Prov. Apex Key, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,7,
402,Prov. Apex Ligh, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
404,Prov. Apex Need, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,8,
406,Prov. Apex Petr, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
408,Prov. Apex Rest, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
417,Prov. Boston Qu, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,7,
424,Prov. Computer, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,4,
425,Prov. Computer, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
426,Prov. Computer, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,7,
427,Prov. Computer, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
428,Prov. Computer, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
434,Prov. Driven Ne, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,8,
437,Prov. Driven Qu, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,6,
438,Prov. Driven Re, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
439,Prov. Driven Sa, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,5,
442,Prov. Expert Li, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
443,Prov. Expert Ma, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,6,
445,Prov. Expert Op, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,8,
446,Prov. Expert Pe, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,7,
448,Prov. Expert Re, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,8,
451,Prov. Famous Ke, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
454,Prov. Famous Ne, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,8,
456,Prov. Famous Pe, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
459,Prov. Famous Sa, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
460,Prov. Famous Tr, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,6,
461,Prov. Giant Key, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,6,
462,Prov. Giant Lig, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,8,
464,Prov. Giant Nee, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
466,Prov. Giant Pet, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,8,
472,Prov. Humble Li, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,7,
473,Prov. Humble Ma, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,9,
474,Prov. Humble Ne, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,9,
476,Prov. Humble Pe, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,5,
480,Prov. Humble Tr, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,7,
481,Prov. Imperial, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,9,
482,Prov. Imperial, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,8,
483,Prov. Imperial, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,9,
484,Prov. Imperial, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,7,
485,Prov. Imperial, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,8,
486,Prov. Imperial, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,7,
487,Prov. Imperial, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,9,
488,Prov. Imperial, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,9,
489,Prov. Imperial, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,9,
490,Prov. Imperial, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,6,
