payment_no,member_no,payment_dt,payment_amt,statement_no,payment_code
10932,5173,1999-10-03T00:00:00,3435.0,0,
11907,6278,1999-10-03T00:00:00,4168.0,0,
5849,7529,1999-09-02T00:00:00,14260.0,0,
8046,9727,1999-09-02T00:00:00,60528.0,0,
12742,7162,1999-10-03T00:00:00,6033.0,0,
8358,568,1999-10-03T00:00:00,3392.0,0,
9131,2703,1999-10-03T00:00:00,998.0,0,
12381,6785,1999-10-03T00:00:00,6275.0,0,
5294,6972,1999-09-02T00:00:00,4483.0,0,
3153,4796,1999-09-02T00:00:00,11647.0,0,
14531,8977,1999-10-03T00:00:00,9610.0,0,
826,2093,1999-09-02T00:00:00,2609.0,0,
11453,5784,1999-10-03T00:00:00,9998.0,0,
2786,4410,1999-09-02T00:00:00,1109.0,0,
11324,5633,1999-10-03T00:00:00,6586.0,0,
15441,9887,1999-10-03T00:00:00,19158.0,0,
8373,669,1999-10-03T00:00:00,2758.0,0,
6080,7761,1999-09-02T00:00:00,26046.0,0,
6712,8393,1999-09-02T00:00:00,22139.0,0,
4656,6333,1999-09-02T00:00:00,11639.0,0,
14580,9026,1999-10-03T00:00:00,3539.0,0,
5259,6937,1999-09-02T00:00:00,12239.0,0,
13438,7874,1999-10-03T00:00:00,6337.0,0,
6601,8282,1999-09-02T00:00:00,21755.0,0,
5071,6749,1999-09-02T00:00:00,24875.0,0,
5524,7204,1999-09-02T00:00:00,29652.0,0,
14079,8522,1999-10-03T00:00:00,21700.0,0,
7923,9604,1999-09-02T00:00:00,36884.0,0,
1916,3472,1999-09-02T00:00:00,1374.0,0,
6534,8215,1999-09-02T00:00:00,16172.0,0,
5837,7517,1999-09-02T00:00:00,9651.0,0,
2083,3656,1999-09-02T00:00:00,8798.0,0,
11852,6218,1999-10-03T00:00:00,890.0,0,
2378,3978,1999-09-02T00:00:00,9045.0,0,
1751,3281,1999-09-02T00:00:00,4048.0,0,
12027,6406,1999-10-03T00:00:00,9831.0,0,
7003,8684,1999-09-02T00:00:00,31609.0,0,
9962,3956,1999-10-03T00:00:00,3227.0,0,
13295,7729,1999-10-03T00:00:00,11959.0,0,
2647,4263,1999-09-02T00:00:00,7706.0,0,
12612,7024,1999-10-03T00:00:00,191.0,0,
11902,6273,1999-10-03T00:00:00,3498.0,0,
14154,8597,1999-10-03T00:00:00,14103.0,0,
15388,9834,1999-10-03T00:00:00,52282.0,0,
2969,4605,1999-09-02T00:00:00,4599.0,0,
4569,6244,1999-09-02T00:00:00,4065.0,0,
11442,5773,1999-10-03T00:00:00,2001.0,0,
4721,6398,1999-09-02T00:00:00,18357.0,0,
11471,5805,1999-10-03T00:00:00,6356.0,0,
632,1805,1999-09-02T00:00:00,2940.0,0,
9616,3456,1999-10-03T00:00:00,380.0,0,
13701,8140,1999-10-03T00:00:00,12457.0,0,
7864,9545,1999-09-02T00:00:00,39632.0,0,
12656,7074,1999-10-03T00:00:00,8205.0,0,
11000,5255,1999-10-03T00:00:00,42.0,0,
3380,5032,1999-09-02T00:00:00,17435.0,0,
7989,9670,1999-09-02T00:00:00,31154.0,0,
8578,1466,1999-10-03T00:00:00,474.0,0,
1168,2571,1999-09-02T00:00:00,8835.0,0,
3652,5310,1999-09-02T00:00:00,8937.0,0,
13318,7752,1999-10-03T00:00:00,1288.0,0,
1522,3012,1999-09-02T00:00:00,3709.0,0,
10668,4865,1999-10-03T00:00:00,3941.0,0,
9461,3229,1999-10-03T00:00:00,1978.0,0,
9852,3798,1999-10-03T00:00:00,3163.0,0,
968,2299,1999-09-02T00:00:00,6353.0,0,
8830,2108,1999-10-03T00:00:00,1172.0,0,
14328,8772,1999-10-03T00:00:00,15299.0,0,
2837,4467,1999-09-02T00:00:00,13298.0,0,
14117,8560,1999-10-03T00:00:00,9850.0,0,
10068,4092,1999-10-03T00:00:00,597.0,0,
7583,9264,1999-09-02T00:00:00,27637.0,0,
11772,6132,1999-10-03T00:00:00,5151.0,0,
1324,2766,1999-09-02T00:00:00,2577.0,0,
4809,6486,1999-09-02T00:00:00,23576.0,0,
9853,3799,1999-10-03T00:00:00,6655.0,0,
11505,5843,1999-10-03T00:00:00,1508.0,0,
2309,3904,1999-09-02T00:00:00,19427.0,0,
3785,5447,1999-09-02T00:00:00,14519.0,0,
7592,9273,1999-09-02T00:00:00,27701.0,0,
3331,4977,1999-09-02T00:00:00,21415.0,0,
