statement_no,member_no,statement_dt,due_dt,statement_amt,statement_code
739,739,1999-08-13T00:00:00,1999-09-02T00:00:00,3909.0,
2078,2078,1999-08-13T00:00:00,1999-09-02T00:00:00,6573.0,
3091,3091,1999-08-13T00:00:00,1999-09-02T00:00:00,6856.0,
3635,3635,1999-08-13T00:00:00,1999-09-02T00:00:00,11939.0,
4242,4242,1999-08-13T00:00:00,1999-09-02T00:00:00,9245.0,
4384,4384,1999-08-13T00:00:00,1999-09-02T00:00:00,4884.0,
4584,4584,1999-08-13T00:00:00,1999-09-02T00:00:00,13335.0,
4785,4785,1999-08-13T00:00:00,1999-09-02T00:00:00,7926.0,
4906,4906,1999-08-13T00:00:00,1999-09-02T00:00:00,3610.0,
4957,4957,1999-08-13T00:00:00,1999-09-02T00:00:00,6569.0,
5462,5462,1999-08-13T00:00:00,1999-09-02T00:00:00,9060.0,
5694,5694,1999-08-13T00:00:00,1999-09-02T00:00:00,16491.0,
5908,5908,1999-08-13T00:00:00,1999-09-02T00:00:00,5675.0,
5922,5922,1999-08-13T00:00:00,1999-09-02T00:00:00,16011.0,
6141,6141,1999-08-13T00:00:00,1999-09-02T00:00:00,10257.0,
6249,6249,1999-08-13T00:00:00,1999-09-02T00:00:00,11461.0,
6550,6550,1999-08-13T00:00:00,1999-09-02T00:00:00,11924.0,
6786,6786,1999-08-13T00:00:00,1999-09-02T00:00:00,7772.0,
7156,7156,1999-08-13T00:00:00,1999-09-02T00:00:00,13452.0,
7184,7184,1999-08-13T00:00:00,1999-09-02T00:00:00,5632.0,
7375,7375,1999-08-13T00:00:00,1999-09-02T00:00:00,31044.0,
7463,7463,1999-08-13T00:00:00,1999-09-02T00:00:00,10161.0,
7534,7534,1999-08-13T00:00:00,1999-09-02T00:00:00,14507.0,
7625,7625,1999-08-13T00:00:00,1999-09-02T00:00:00,25342.0,
7763,7763,1999-08-13T00:00:00,1999-09-02T00:00:00,20172.0,
8203,8203,1999-08-13T00:00:00,1999-09-02T00:00:00,23284.0,
8336,8336,1999-08-13T00:00:00,1999-09-02T00:00:00,22584.0,
8380,8380,1999-08-13T00:00:00,1999-09-02T00:00:00,13700.0,
8539,8539,1999-08-13T00:00:00,1999-09-02T00:00:00,14762.0,
8570,8570,1999-08-13T00:00:00,1999-09-02T00:00:00,32507.0,
8641,8641,1999-08-13T00:00:00,1999-09-02T00:00:00,10609.0,
8647,8647,1999-08-13T00:00:00,1999-09-02T00:00:00,56201.0,
8787,8787,1999-08-13T00:00:00,1999-09-02T00:00:00,48645.0,
8794,8794,1999-08-13T00:00:00,1999-09-02T00:00:00,27457.0,
8795,8795,1999-08-13T00:00:00,1999-09-02T00:00:00,25305.0,
8886,8886,1999-08-13T00:00:00,1999-09-02T00:00:00,29757.0,
8934,8934,1999-08-13T00:00:00,1999-09-02T00:00:00,29380.0,
9040,9040,1999-08-13T00:00:00,1999-09-02T00:00:00,29621.0,
9175,9175,1999-08-13T00:00:00,1999-09-02T00:00:00,46402.0,
9264,9264,1999-08-13T00:00:00,1999-09-02T00:00:00,27637.0,
9273,9273,1999-08-13T00:00:00,1999-09-02T00:00:00,27701.0,
9398,9398,1999-08-13T00:00:00,1999-09-02T00:00:00,29353.0,
