city_id,city,country_id,last_update
1,А Коруя (Ла-Коруна),87,2006-02-15 03:45:25
2,Абха,82,2006-02-15 03:45:25
8,Адони,44,2006-02-15 03:45:25
12,Аль-Айн,101,2006-02-15 03:45:25
15,Аль-Кадариф,89,2006-02-15 03:45:25
18,Аллепpey (Алуппа),44,2006-02-15 03:45:25
20,Адмирал Браун,6,2006-02-15 03:45:25
29,Апелдорн,67,2006-02-15 03:45:25
30,Араратоба,15,2006-02-15 03:45:25
33,Арлингтон,103,2006-02-15 03:45:25
34,Ашдод,48,2006-02-15 03:45:25
38,Афины,39,2006-02-15 03:45:25
47,Байтин,23,2006-02-15 03:45:25
49,Балайха,80,2006-02-15 03:45:25
52,Баменда,19,2006-02-15 03:45:25
53,Бандар-Сери-Бегаван,16,2006-02-15 03:45:25
57,Бат Ям,48,2006-02-15 03:45:25
58,Бэтмен,97,2006-02-15 03:45:25
70,Бергамо,49,2006-02-15 03:45:25
73,Бхованагар,44,2006-02-15 03:45:25
83,Блуменау,15,2006-02-15 03:45:25
89,Бразилия,15,2006-02-15 03:45:25
90,Брэтовиль,84,2006-02-15 03:45:25
91,Брешиа,49,2006-02-15 03:45:25
103,Кармен,60,2006-02-15 03:45:25
108,Чанхва,92,2006-02-15 03:45:25
109,Чанчжоу,23,2006-02-15 03:45:25
110,Чапра,44,2006-02-15 03:45:25
117,Цианюр,45,2006-02-15 03:45:25
120,Ситрус-Хейтс,103,2006-02-15 03:45:25
124,Коакамль-де-Берриозбал,60,2006-02-15 03:45:25
130,Куаутла,60,2006-02-15 03:45:25
135,Даллас,103,2006-02-15 03:45:25
141,Деба Хабе,69,2006-02-15 03:45:25
147,Дос-Круасада,24,2006-02-15 03:45:25
148,Дуйсбург,38,2006-02-15 03:45:25
150,Дзерзинск,80,2006-02-15 03:45:25
156,Элиста,80,2006-02-15 03:45:25
168,Фенгшань,92,2006-02-15 03:45:25
172,Фукуяма,50,2006-02-15 03:45:25
176,Гандинагар,44,2006-02-15 03:45:25
190,Красивые воды Гояс,15,2006-02-15 03:45:25
191,Гулбارجа,44,2006-02-15 03:45:25
195,Хальдия,44,2006-02-15 03:45:25
197,Халифахар,44,2006-02-15 03:45:25
201,Haиан,105,2006-02-15 03:45:25
204,Хино,50,2006-02-15 03:45:25
205,Хиросима,50,2006-02-15 03:45:25
209,Хси-Чу,92,2006-02-15 03:45:25
210,Хуаин,23,2006-02-15 03:45:25
211,Хубли-Дхарвад,44,2006-02-15 03:45:25
213,Хуйскилкан,60,2006-02-15 03:45:25
217,Если,69,2006-02-15 03:45:25
219,Илиган,75,2006-02-15 03:45:25
226,Иваки,50,2006-02-15 03:45:25
229,Изумительно,50,2006-02-15 03:45:25
231,Джайпур,44,2006-02-15 03:45:25
245,Джольет,103,2006-02-15 03:45:25
250,Юрьев,60,2006-02-15 03:45:25
253,Какамигахара,50,2006-02-15 03:45:25
261,Кончепара,44,2006-02-15 03:45:25
263,Карналь,44,2006-02-15 03:45:25
268,Кимхон,86,2006-02-15 03:45:25
273,Клеркстхуд,85,2006-02-15 03:45:25
276,Корияма,50,2006-02-15 03:45:25
278,Королев,80,2006-02-15 03:45:25
280,Крагуйевак,108,2006-02-15 03:45:25
285,Курган,80,2006-02-15 03:45:25
289,Ла-Пата,6,2006-02-15 03:45:25
291,Лайву,23,2006-02-15 03:45:25
296,Лозанна,91,2006-02-15 03:45:25
312,Лондон,102,2006-02-15 03:45:25
314,Лублин,76,2006-02-15 03:45:25
315,Любамбаши,25,2006-02-15 03:45:25
318,Мадиун,45,2006-02-15 03:45:25
319,Махаджанга,57,2006-02-15 03:45:25
328,Марин,15,2006-02-15 03:45:25
333,Мемфис,103,2006-02-15 03:45:25
334,Мерло,6,2006-02-15 03:45:25
338,Мияконоё,50,2006-02-15 03:45:25
358,Нахон-Саоун,94,2006-02-15 03:45:25
361,Нанто,92,2006-02-15 03:45:25
363,Нджамна,21,2006-02-15 03:45:25
364,Ньюкасл,85,2006-02-15 03:45:25
375,Окара,72,2006-02-15 03:45:25
385,остка,100,2006-02-15 03:45:25
396,Пан-Нган,45,2006-02-15 03:45:25
402,Павлодар,51,2006-02-15 03:45:25
404,Пейория,103,2006-02-15 03:45:25
406,Пномпень,18,2006-02-15 03:45:25
409,Плок,76,2006-02-15 03:45:25
421,Кальюб,29,2006-02-15 03:45:25
426,Раджкот,44,2006-02-15 03:45:25
427,Рампур,44,2006-02-15 03:45:25
430,Ричмонд-Хилл,20,2006-02-15 03:45:25
444,Салала,71,2006-02-15 03:45:25
445,Саламанка,60,2006-02-15 03:45:25
450,Сан-Фелипе-де-Пуэрто-Плата,27,2006-02-15 03:45:25
455,Санна,107,2006-02-15 03:45:25
459,Сантьяго-де-Компостела,87,2006-02-15 03:45:25
