playerid,award,year,lgid,note,pos
berarbr01,Калдер,1996,NHL,,
howego01,Первая команда всех звёзд,1953,NHL,,РВ
prestri01,MVP плей-офф,1978,WHA,,
giacoed01,Вторая команда всех звёзд,1968,NHL,,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод."
macouja01,Все-новобранец,1983,NHL,,Да
sloanto01,Вторая команда всех звёзд,1955,NHL,,С
thomati01,Везина,2008,NHL,,
granato01,Мастертон,1996,NHL,,
colvine01,Вторая команда всех звёзд,1947,NHL,,Да
lacroan01,Хантер,1974,WHA,Оценка,
lidstni01,Первая команда всех звёзд,2006,NHL,,Да
karlser01,Норрис,2011,NHL,,
kiprumi01,Везина,2005,NHL,,
rayro01,Король Кленси,1998,NHL,,
nedomva01,Денау,1975,WHA,Самый благородный,
pilotpi01,Норрис,1962,NHL,,
heatlda01,Калдер,2001,NHL,,
gretzwa01,Гарт,1986,NHL,,
friesje01,Все-новобранец,1994,NHL,,Ф
kennete01,Вторая команда всех звёзд,1950,NHL,узел,С
mikitst01,Вторая команда всех звёзд,1964,NHL,,С
bourqra01,Вторая команда всех звёзд,1994,NHL,,Да
hasekdo01,Первая команда всех звёзд,1994,NHL,,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод."
baileac01,Аркт Росс,1928,NHL,,
kovalil01,Вторая команда всех звёзд,2003,NHL,,ЛВ
jagrja01,Вторая команда всех звёзд,1996,NHL,,РВ
prongch01,Норрис,1999,NHL,,
jarrega01,Вторая команда всех звёзд,1972,WHA,,ЛВ
lachel01,Вторая команда всех звёзд,1945,NHL,,С
samsose01,Все-новобранец,1997,NHL,,Ф
gretzwa01,Леди Бининг,1991,NHL,,
yzermst01,Селке,1999,NHL,,
burepa01,Первая команда всех звёзд,1993,NHL,,РВ
mcfadji01,Калдер,1947,NHL,,
larocmi01,Везина,1980,NHL,общий,
lilesjo01,Все-новобранец,2003,NHL,,Да
iginlja01,Ричард,2003,NHL,общий,
blakero01,Вторая команда всех звёзд,2001,NHL,,Да
drillgo01,Аркт Росс,1937,NHL,,
hawerda01,Вторая команда всех звёзд,1984,NHL,,С
bouchbr01,Все-новобранец,1999,NHL,,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод."
lemiema01,Первая команда всех звёзд,1992,NHL,,С
bouchfr01,Первая команда всех звёзд,1933,NHL,,С
lafonpa01,Мастертон,1994,NHL,,
gainebo01,Селке,1979,NHL,,
chelich01,Вторая команда всех звёзд,1990,NHL,,Да
bournbo01,Мастертон,1987,NHL,,
bourqra01,Первая команда всех звёзд,1987,NHL,,Да
bourqra01,Норрис,1987,NHL,,
carbogu01,Селке,1987,NHL,,
duncaia01,Все-новобранец,1987,NHL,,ЛВ
fuhrgr01,Первая команда всех звёзд,1987,NHL,,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод."
fuhrgr01,Везина,1987,NHL,,
goulemi01,Вторая команда всех звёзд,1987,NHL,,ЛВ
gretzwa01,Конн Смайти,1987,NHL,,
gretzwa01,Вторая команда всех звёзд,1987,NHL,,С
haywabr01,Дженнингс,1987,NHL,общий,
johanca01,Все-новобранец,1987,NHL,,Да
lemiema01,Аркт Росс,1987,NHL,,
lemiema01,Первая команда всех звёзд,1987,NHL,,С
