playerid,coachid,hofid,firstname,lastname,namenote,namegiven,namenick,height,weight,shootcatch,legendsid,ihdbid,hrefid,firstnhl,lastnhl,firstwha,lastwha,pos,birthyear,birthmon,birthday,birthcountry,birthstate,birthcity,deathyear,deathmon,deathday,deathcountry,deathstate,deathcity
mortscl01,,,Cleland,Mortson,,Cleland Lindsay,Keke,70,165,R,,8742,mortscl01,,,1972,1977,R,1934,3,29,Canada,QC,Arnfield,,,,,,
moranam01,,,Amby,Moran,,Ambrose Jason,,72,200,L,13769,23497,moranam01,1926,1927,,,D,1895,4,3,Canada,MB,Winnipeg,1958,4,8,,,
tenkrpe01,,,Petr,Tenkrat,,,,72,183,R,19381,45052,tenkrpe01,2000,2006,,,R,1977,5,31,Czech Republic,,Kladno,,,,,,
marshbe01,marshbe01c,,Bert,Marshall,,Albert LeRoy,Moose,75,205,L,13542,3410,marshbe01,1965,1978,,,D,1943,11,22,Canada,BC,Kamloops,,,,,,
brodemi01,,,Mike,Brodeur,,,,74,190,L,,72635,brodemi01,2009,2010,,,G,1983,3,30,Canada,AB,Calgary,,,,,,
stronke01,,,Ken,Strong,,Kenneth,,71,185,L,14471,9109,stronke01,1982,1984,,,L,1963,5,9,Canada,ON,Toronto,,,,,,
keetlma01,,,Matt,Keetley,,,,73,187,R,21775,77295,keetlma01,2007,2007,,,G,1986,4,27,Canada,AB,Medicine Hat,,,,,,
niemian02,,,Antti,Niemi,,,,73,213,L,22646,94168,niemian02,2008,2011,,,G,1983,8,29,Finland,,Vantaa,,,,,,
coryro01,,,Ross,Cory,,Ross Keith,,74,195,L,12335,7543,coryro01,1979,1980,,,D,1957,2,4,Canada,AB,Calgary,,,,,,
roenije01,,,Jeremy,Roenick,,Jeremy Shaffer,J.R.,73,196,R,11396,4629,roenije01,1988,2008,,,C,1970,1,17,USA,MA,Boston,,,,,,
lewistr01,,,Trevor,Lewis,,,,73,204,R,21940,81078,lewistr01,2008,2011,,,C,1987,1,8,USA,UT,Salt Lake City,,,,,,
ciccadi01,,ciccadi01h,Dino,Ciccarelli,,Dino,,70,185,R,10262,992,ciccadi01,1980,1998,,,R,1960,2,8,Canada,ON,Sarnia,,,,,,
skardra01,,,Randy,Skarda,,Randall J.,,73,205,R,11516,4992,skardra01,1989,1991,,,D,1968,5,5,USA,MN,West St. Paul,,,,,,
,,kharlva01h,Valeri,Kharlamov,,,,68,165,L,P200501,,kharlva01,,,,,L,1948,1,14,Russia,,Moscow,1981,8,27,Russia,,Moscow
minorge01,,,Gerry,Minor,,Gerald Robert,Bucky,68,178,L,13745,3741,minorge01,1979,1983,,,C,1958,10,27,Canada,SK,Regina,,,,,,
ashbo01,,,Bob,Ash,,Robert John,Squeaky,69,170,L,,10009,ashbo01,,,1972,1974,D,1943,9,29,Canada,SK,Broadview,,,,,,
vairst01,,,Steve,Vair,,Steven,,,,,,,,,,,,,,,,,,,,,,,,
carvejo01,,,Joe,Carveth,,Joseph Gordon,Dad,70,180,R,12234,12066,carvejo01,1940,1950,,,R,1918,3,21,Canada,SK,Regina,1985,8,15,,,
champan01,,,Andre,Champagne,,Andre Joseph Orius,,72,190,L,12245,10027,champan01,1962,1962,,,L,1943,9,19,Canada,ON,Eastview,,,,,,
stuarco01,,,Colin,Stuart,,,,74,205,L,20172,54828,stuarco01,2007,2011,,,L,1982,7,8,USA,MN,Rochester,,,,,,
haworal01,,,Alan,Haworth,,Alan Joseph Gordon,,70,190,R,12878,2205,haworal01,1980,1987,,,C,1960,9,1,Canada,QC,Drummondville,,,,,,
buchabu01,,,Bucky,Buchanan,,Ralph Leonard,,69,172,R,12138,12294,buchabu01,1948,1948,,,R,1922,12,28,Canada,QC,Montreal,2005,4,24,,,
gallija01,,,Jamie,Gallimore,,James Wilfred,,72,180,R,12672,7560,gallija01,1977,1977,,,R,1957,11,28,Canada,AB,Edmonton,,,,,,
daniesc01,,,Scott,Daniels,,Scott,,75,215,L,10340,1251,daniesc01,1992,1998,,,L,1969,9,19,Canada,SK,Mistawasis,,,,,,
chipcbi01,,,Bill,Chipchase,,William Henry,,71,175,L,,,,,,,,L,1885,11,6,Canada,QC,Montreal,,,,,,
jodziri01,,,Rick,Jodzio,,Richard Joseph,,73,190,L,13104,2543,jodziri01,1977,1977,1974,1976,L,1954,6,3,Canada,AB,Edmonton,,,,,,
fatari01,,,Rico,Fata,,Rico,,72,205,L,16740,24144,fatari01,1998,2006,,,R,1980,2,12,Canada,ON,Sault Ste. Marie,,,,,,
semjovl01,,,Vladimir,Semjonov,,,,,,,,,semjovl01,,,1977,1977,L,,,,,,,,,,,,
klymkju01,,,Julian,Klymkiw,,Julian,,71,180,R,18581,11146,klymkju01,1958,1958,,,G,1933,7,16,Canada,MB,Winnipeg,,,,,,
dubiewa01,,,Wade,Dubielewicz,,,,70,185,L,21196,49778,dubiewa01,2003,2009,,,G,1978,1,30,Canada,SK,Kerrobert,,,,,,
primeke02,,,Keith,Primeau,,Keith,,77,220,L,11321,725,primeke02,1990,2005,,,C,1971,11,24,Canada,ON,Toronto,,,,,,
mathima01,,,Marquis,Mathieu,,Marquis Jean,,71,190,R,19277,3458,mathima01,1998,2000,,,C,1973,5,31,USA,CT,Hartford,,,,,,
fochtda01,,,Dan,Focht,,,,78,234,L,11690,20203,fochtda01,2001,2003,,,D,1977,12,31,Canada,SK,Regina,,,,,,
arnieja01,,,Jamie,Arniel,,,,71,183,,,,arnieja01,2010,2010,,,C,1989,11,16,Canada,ON,Kingston,,,,,,
coopeda01,,,David,Cooper,,David,,74,204,L,10290,10741,coopeda01,1996,2000,,,D,1973,11,2,Canada,ON,Ottawa,,,,,,
hamelje01,,,Jean,Hamel,,Jean P.,,71,195,L,12827,2107,hamelje01,1972,1983,,,D,1952,6,6,Canada,QC,Asbestos,,,,,,
oreewi01,,,Willie,O'Ree,,William Eldon,,70,175,L,13894,8354,oreewi01,1957,1960,,,L,1935,10,15,Canada,NB,Fredericton,,,,,,
whiteto01,,,Tony,White,,Anthony Raymond,,70,175,L,14674,5706,whiteto01,1974,1979,,,L,1954,6,16,Canada,NL,Grand Falls,,,,,,
duguaro01,,,Ron,Duguay,,Ronald,Doogie,74,200,R,10401,1470,duguaro01,1977,1988,,,C,1957,7,6,Canada,ON,Sudbury,,,,,,
kabelbo01,,,Bob,Kabel,,Robert Gerald,,72,183,R,13147,10680,kabelbo01,1959,1960,,,C,1934,11,11,Canada,MB,Dauphin,,,,,,
mcmilca01,,,Carson,McMillan,,,,73,194,,,,mcmilca01,2010,2011,,,R,1988,9,10,Canada,MB,Brandon,,,,,,
parenbe01,,parenbe01h,Bernie,Parent,,Bernard Marcel,,70,180,L,P198403,4146,parenbe01,1965,1978,1972,1972,G,1945,4,3,Canada,QC,Montreal,,,,,,
zettehe01,,,Henrik,Zetterberg,,,,71,195,L,19370,45090,zettehe01,2002,2011,,,L,1980,10,9,Sweden,,Njurunda,,,,,,
peterto01,,,Toby,Petersen,,,,70,197,L,17696,30633,peterto01,2000,2011,,,C,1978,10,27,USA,MN,Minneapolis,,,,,,
sheehne01,,,Neil,Sheehy,,Neil,,74,214,R,11490,4912,sheehne01,1983,1991,,,D,1960,2,9,Canada,ON,Fort Frances,,,,,,
dennecy01,dennecy01c,dennecy01h,Cy,Denneny,,Cyril Joseph,,67,168,L,P195902,1327,dennecy01,1917,1928,,,L,1891,12,23,Canada,ON,Farrow's Point,1970,9,10,,,
daousda01,,,Dan,Daoust,,Daniel Armand,Dangerous Dan,70,160,L,12406,1253,daousda01,1982,1989,,,C,1960,2,29,Canada,QC,Montreal,,,,,,
lemelro01,,,Roger,Lemelin,,Roger Marcel,,75,215,R,13368,6648,lemelro01,1974,1977,,,D,1954,2,6,Canada,ON,Iroquois Falls,,,,,,
,,seamado01h,Doc,Seaman,,Daryl,,,,,,,,,,,,,1922,4,28,Canada,SK,Rouleau,2009,1,11,Canada,AB,Calgary
kyteji01,,,Jim,Kyte,,James G.,,77,210,L,10864,2867,kyteji01,1982,1995,,,D,1964,3,21,Canada,ON,Ottawa,,,,,,
hartmmi01,,,Mike,Hartman,,Michael Jay,,72,190,L,10615,2176,hartmmi01,1986,1994,,,L,1967,2,7,USA,MI,Detroit,,,,,,
radunna01,,,Nate,Raduns,,,,75,210,R,22884,67807,radunna01,2008,2008,,,C,1984,5,17,USA,MN,Sauk Rapids,,,,,,
ferguto01,,,Tom,Fergus,,Thomas Joseph,Fergie,75,210,L,10461,1646,ferguto01,1981,1992,,,C,1962,6,16,USA,IL,Chicago,,,,,,
mikape01,,,Petr,Mika,,Petr,,76,194,R,11368,31196,mikape01,1999,1999,,,R,1979,2,12,Czech Republic,,Praque,,,,,,
karpada01,,,Dave,Karpa,,David James,,73,210,R,10758,2647,karpada01,1991,2002,,,D,1971,5,7,Canada,SK,Regina,,,,,,
thomper01,,,Errol,Thompson,,Loran Errol,Spud,69,185,L,14534,5383,thomper01,1970,1980,,,L,1950,5,28,Canada,PE,Summerside,,,,,,
vanalsh01,,,Shaun,Van Allen,,Shaun Kelly,,73,205,L,11687,5886,vanalsh01,1990,2003,,,C,1967,8,29,Canada,AB,Calgary,,,,,,
