playerid,award,year,lgid,note,pos
prongch01,Plus-Minus,1999,NHL,,
leyri01,First Team All-Star,1978,WHA,,D
malkiev01,Lindsay,2011,NHL,,
lidstni01,Norris,2010,NHL,,
richahe01,Second Team All-Star,1962,NHL,,C
longba01,Second Team All-Star,1974,WHA,,D
blincru01,Calder,1933,NHL,,
brodema01,First Team All-Star,2002,NHL,,G
parenbe01,Conn Smythe,1974,NHL,,
roypa01,Jennings,1986,NHL,shared,
stlouma01,Second Team All-Star,2010,NHL,,RW
brodema01,Vezina,2003,NHL,,
juneajo01,All-Rookie,1992,NHL,,LW
ratelje01,Lady Byng,1975,NHL,,
chelich01,All-Rookie,1984,NHL,,D
brimsfr01,Second Team All-Star,1946,NHL,,G
reardke01,First Team All-Star,1946,NHL,,D
delveal01,Second Team All-Star,1952,NHL,,C
mosiebi01,Second Team All-Star,1945,NHL,,RW
karlser01,Norris,2011,NHL,,
stevesc01,Plus-Minus,1993,NHL,,
bowerjo01,First Team All-Star,1960,NHL,,G
shoreed01,Hart,1935,NHL,,
gardich01,First Team All-Star,1933,NHL,,G
liutmi01,Pearson,1980,NHL,,
bourqra01,First Team All-Star,1984,NHL,,D
barbebi01,Second Team All-Star,1978,NHL,,LW
bauerbo01,Second Team All-Star,1946,NHL,,RW
pilotpi01,Second Team All-Star,1960,NHL,,D
sedinda01,Second Team All-Star,2009,NHL,,LW
yzermst01,Masterton,2002,NHL,,
phanedi01,All-Rookie,2005,NHL,,D
smithno01,First Team All-Star,1936,NHL,,G
cookbu01,Second Team All-Star,1930,NHL,,LW
mikitst01,Second Team All-Star,1969,NHL,,C
jagrja01,First Team All-Star,1998,NHL,,RW
bernise01,Playoff MVP,1976,WHA,,
messima01,Hart,1989,NHL,,
wentwcy01,Second Team All-Star,1934,NHL,,D
lemiema01,Pearson,1987,NHL,,
henryca01,Lady Byng,1957,NHL,,
sheppra01,All-Rookie,1987,NHL,,RW
plantja01,Vezina,1968,NHL,shared,
stanlal01,Second Team All-Star,1965,NHL,,D
wharrke01,First Team All-Star,1966,NHL,,RW
chapmar01,Second Team All-Star,1936,NHL,,C
brodema01,First Team All-Star,2003,NHL,,G
tardima01,Howe,1975,WHA,MVP,
johnsch01,Second Team All-Star,1933,NHL,,D
niedesc01,Conn Smythe,2006,NHL,,
northba01,First Team All-Star,1932,NHL,,LW
oconnbu01,Lady Byng,1947,NHL,,
howego01,Second Team All-Star,1949,NHL,,RW
vernomi01,Jennings,1995,NHL,shared,
hallgl01,First Team All-Star,1965,NHL,,G
geoffbe01,Hart,1960,NHL,,
stewaga01,First Team All-Star,1945,NHL,,LW
robinla01,Norris,1976,NHL,,
belivje01,First Team All-Star,1955,NHL,,C
lidstni01,Norris,2007,NHL,,
rydermi01,All-Rookie,2003,NHL,,F
helleot01,Second Team All-Star,1940,NHL,,D
hollefl01,First Team All-Star,1944,NHL,,D
zhamnal01,Second Team All-Star,1994,NHL,,C
howelha01,First Team All-Star,1966,NHL,,D
