payment_no,member_no,payment_dt,payment_amt,statement_no,payment_code
13316,7750,1999-10-03T00:00:00,14664.0,0,
5545,7225,1999-09-02T00:00:00,18011.0,0,
14861,9307,1999-10-03T00:00:00,13317.0,0,
13616,8055,1999-10-03T00:00:00,6010.0,0,
8838,2118,1999-10-03T00:00:00,3969.0,0,
8975,2409,1999-10-03T00:00:00,11078.0,0,
11716,6073,1999-10-03T00:00:00,4932.0,0,
12130,6518,1999-10-03T00:00:00,12146.0,0,
9213,2842,1999-10-03T00:00:00,286.0,0,
3452,5105,1999-09-02T00:00:00,21983.0,0,
8405,836,1999-10-03T00:00:00,2832.0,0,
2753,4377,1999-09-02T00:00:00,11559.0,0,
14399,8843,1999-10-03T00:00:00,5987.0,0,
2617,4230,1999-09-02T00:00:00,12457.0,0,
14757,9203,1999-10-03T00:00:00,12847.0,0,
6089,7770,1999-09-02T00:00:00,25077.0,0,
4840,6517,1999-09-02T00:00:00,17072.0,0,
12734,7154,1999-10-03T00:00:00,3724.0,0,
5657,7337,1999-09-02T00:00:00,16461.0,0,
4620,6296,1999-09-02T00:00:00,27196.0,0,
9076,2602,1999-10-03T00:00:00,7998.0,0,
11320,5629,1999-10-03T00:00:00,5992.0,0,
10263,4359,1999-10-03T00:00:00,4724.0,0,
13493,7930,1999-10-03T00:00:00,15952.0,0,
15038,9484,1999-10-03T00:00:00,13562.0,0,
870,2157,1999-09-02T00:00:00,4940.0,0,
4024,5692,1999-09-02T00:00:00,15150.0,0,
11964,6337,1999-10-03T00:00:00,4060.0,0,
4000,5668,1999-09-02T00:00:00,3364.0,0,
4193,5864,1999-09-02T00:00:00,6631.0,0,
4624,6300,1999-09-02T00:00:00,14121.0,0,
10934,5175,1999-10-03T00:00:00,3627.0,0,
2681,4300,1999-09-02T00:00:00,5472.0,0,
3820,5483,1999-09-02T00:00:00,16949.0,0,
8604,1546,1999-10-03T00:00:00,1639.0,0,
8941,2337,1999-10-03T00:00:00,854.0,0,
1052,2404,1999-09-02T00:00:00,3263.0,0,
12961,7389,1999-10-03T00:00:00,12531.0,0,
2244,3833,1999-09-02T00:00:00,6695.0,0,
12515,6924,1999-10-03T00:00:00,8408.0,0,
13599,8038,1999-10-03T00:00:00,13961.0,0,
13190,7622,1999-10-03T00:00:00,133.0,0,
6503,8184,1999-09-02T00:00:00,28804.0,0,
7187,8868,1999-09-02T00:00:00,22458.0,0,
212,978,1999-09-02T00:00:00,6227.0,0,
6400,8081,1999-09-02T00:00:00,26463.0,0,
10402,4536,1999-10-03T00:00:00,3891.0,0,
2963,4599,1999-09-02T00:00:00,9252.0,0,
11527,5869,1999-10-03T00:00:00,4622.0,0,
14577,9023,1999-10-03T00:00:00,19389.0,0,
5549,7229,1999-09-02T00:00:00,15383.0,0,
4652,6329,1999-09-02T00:00:00,15869.0,0,
14465,8909,1999-10-03T00:00:00,22723.0,0,
14795,9241,1999-10-03T00:00:00,20545.0,0,
13325,7760,1999-10-03T00:00:00,148.0,0,
597,1754,1999-09-02T00:00:00,8231.0,0,
8878,2204,1999-10-03T00:00:00,1390.0,0,
9864,3814,1999-10-03T00:00:00,3678.0,0,
12882,7306,1999-10-03T00:00:00,4122.0,0,
12467,6874,1999-10-03T00:00:00,3524.0,0,
12549,6958,1999-10-03T00:00:00,8291.0,0,
5758,7438,1999-09-02T00:00:00,25372.0,0,
2589,4199,1999-09-02T00:00:00,2803.0,0,
5519,7198,1999-09-02T00:00:00,18598.0,0,
10607,4799,1999-10-03T00:00:00,6710.0,0,
7655,9336,1999-09-02T00:00:00,39722.0,0,
11610,5957,1999-10-03T00:00:00,6864.0,0,
92,653,1999-09-02T00:00:00,2434.0,0,
13674,8113,1999-10-03T00:00:00,9595.0,0,
2438,4040,1999-09-02T00:00:00,1797.0,0,
379,1356,1999-09-02T00:00:00,10911.0,0,
