corp_no,corp_name,street,city,state_prov,country,mail_code,phone_no,expr_dt,region_no,corp_code
72,Corp. Humble LightingInc., , ,,,,,2004-10-12T10:41:26,4,
194,Corp. Just NeedleworkCo., , ,,,,,2004-10-12T10:41:26,4,
196,Corp. Just PetroleumCo., , ,,,,,2004-10-12T10:41:26,8,
200,Corp. Just TransitCo., , ,,,,,2004-10-12T10:41:26,4,
209,Corp. Apex Sail MakersCorp., , ,,,,,2004-10-12T10:41:26,1,
212,Corp. Boston LightingCorp., , ,,,,,2004-10-12T10:41:26,1,
214,Corp. Boston NeedleworkCorp., , ,,,,,2004-10-12T10:41:26,2,
246,Corp. Expert PetroleumCorp., , ,,,,,2004-10-12T10:41:26,4,
293,Corp. Just MachineryCorp., , ,,,,,2004-10-12T10:41:26,8,
319,Corp. Boston Sail MakersLtd., , ,,,,,2004-10-12T10:41:26,3,
322,Corp. Computer LightingLtd., , ,,,,,2004-10-12T10:41:26,6,
340,Corp. Driven TransitLtd., , ,,,,,2004-10-12T10:41:26,4,
355,Corp. Famous OperaLtd., , ,,,,,2004-10-12T10:41:26,8,
356,Corp. Famous PetroleumLtd., , ,,,,,2004-10-12T10:41:26,2,
359,Corp. Famous Sail MakersLtd., , ,,,,,2004-10-12T10:41:26,3,
384,Corp. Imperial NeedleworkLtd., , ,,,,,2004-10-12T10:41:26,5,
419,Corp. Boston Sail MakersAg., , ,,,,,2004-10-12T10:41:26,1,
420,Corp. Boston TransitAg., , ,,,,,2004-10-12T10:41:26,7,
450,Corp. Expert TransitAg., , ,,,,,2004-10-12T10:41:26,2,
458,Corp. Famous RestaurantsAg., , ,,,,,2004-10-12T10:41:26,4,
461,Corp. Giant Key StonesAg., , ,,,,,2004-10-12T10:41:26,7,
462,Corp. Giant LightingAg., , ,,,,,2004-10-12T10:41:26,7,
481,Corp. Imperial Key StonesAg., , ,,,,,2004-10-12T10:41:26,7,
181,Corp. Imperial Key StonesCo., , ,,,,,2004-10-12T10:41:26,4,
232,Corp. Driven LightingCorp., , ,,,,,2004-10-12T10:41:26,8,
324,Corp. Computer NeedleworkLtd., , ,,,,,2004-10-12T10:41:26,8,
342,Corp. Expert LightingLtd., , ,,,,,2004-10-12T10:41:26,5,
362,Corp. Giant LightingLtd., , ,,,,,2004-10-12T10:41:26,8,
397,Corp. Just QuestsLtd., , ,,,,,2004-10-12T10:41:26,8,
439,Corp. Driven Sail MakersAg., , ,,,,,2004-10-12T10:41:26,1,
124,Corp. Computer NeedleworkCo., , ,,,,,2004-10-12T10:41:26,4,
258,Corp. Famous RestaurantsCorp., , ,,,,,2004-10-12T10:41:26,6,
312,Corp. Boston LightingLtd., , ,,,,,2004-10-12T10:41:26,4,
332,Corp. Driven LightingLtd., , ,,,,,2004-10-12T10:41:26,7,
337,Corp. Driven QuestsLtd., , ,,,,,2004-10-12T10:41:26,7,
370,Corp. Giant TransitLtd., , ,,,,,2004-10-12T10:41:26,4,
372,Corp. Humble LightingLtd., , ,,,,,2004-10-12T10:41:26,4,
389,Corp. Imperial Sail MakersLtd., , ,,,,,2004-10-12T10:41:26,7,
402,Corp. Apex LightingAg., , ,,,,,2004-10-12T10:41:26,6,
416,Corp. Boston PetroleumAg., , ,,,,,2004-10-12T10:41:26,7,
437,Corp. Driven QuestsAg., , ,,,,,2004-10-12T10:41:26,6,
485,Corp. Imperial OperaAg., , ,,,,,2004-10-12T10:41:26,1,
498,Corp. Just RestaurantsAg., , ,,,,,2004-10-12T10:41:26,5,
441,Corp. Expert Key StonesAg., , ,,,,,2004-10-12T10:41:26,8,
408,Corp. Apex RestaurantsAg., , ,,,,,2004-10-12T10:41:26,8,
343,Corp. Expert MachineryLtd., , ,,,,,2004-10-12T10:41:26,7,
218,Corp. Boston RestaurantsCorp., , ,,,,,2004-10-12T10:41:26,1,
