payment_no,member_no,payment_dt,payment_amt,statement_no,payment_code
12458,6865,1999-10-03T00:00:00,10659.0,0,
1078,2442,1999-09-02T00:00:00,265.0,0,
15553,9999,1999-10-03T00:00:00,44156.0,0,
6994,8675,1999-09-02T00:00:00,48685.0,0,
13583,8021,1999-10-03T00:00:00,13653.0,0,
7620,9301,1999-09-02T00:00:00,28072.0,0,
13903,8345,1999-10-03T00:00:00,6550.0,0,
12941,7368,1999-10-03T00:00:00,10427.0,0,
1524,3018,1999-09-02T00:00:00,1540.0,0,
10441,4593,1999-10-03T00:00:00,7401.0,0,
12429,6836,1999-10-03T00:00:00,3531.0,0,
12137,6525,1999-10-03T00:00:00,7195.0,0,
4877,6554,1999-09-02T00:00:00,9872.0,0,
8931,2312,1999-10-03T00:00:00,2882.0,0,
8443,1017,1999-10-03T00:00:00,1621.0,0,
7797,9478,1999-09-02T00:00:00,25930.0,0,
12556,6966,1999-10-03T00:00:00,9705.0,0,
7119,8800,1999-09-02T00:00:00,29699.0,0,
1039,2389,1999-09-02T00:00:00,4933.0,0,
3645,5303,1999-09-02T00:00:00,12738.0,0,
4622,6298,1999-09-02T00:00:00,10793.0,0,
9705,3591,1999-10-03T00:00:00,8753.0,0,
10360,4483,1999-10-03T00:00:00,427.0,0,
2039,3608,1999-09-02T00:00:00,9778.0,0,
12686,7105,1999-10-03T00:00:00,7384.0,0,
10191,4262,1999-10-03T00:00:00,1434.0,0,
12074,6457,1999-10-03T00:00:00,7684.0,0,
10278,4382,1999-10-03T00:00:00,4827.0,0,
448,1489,1999-09-02T00:00:00,2979.0,0,
2145,3721,1999-09-02T00:00:00,1844.0,0,
1149,2540,1999-09-02T00:00:00,4260.0,0,
11063,5329,1999-10-03T00:00:00,5159.0,0,
12720,7139,1999-10-03T00:00:00,5120.0,0,
14038,8481,1999-10-03T00:00:00,8201.0,0,
895,2197,1999-09-02T00:00:00,2903.0,0,
3688,5347,1999-09-02T00:00:00,7006.0,0,
10944,5187,1999-10-03T00:00:00,12623.0,0,
2050,3621,1999-09-02T00:00:00,4683.0,0,
8976,2410,1999-10-03T00:00:00,1140.0,0,
10451,4607,1999-10-03T00:00:00,3515.0,0,
10753,4963,1999-10-03T00:00:00,8804.0,0,
2718,4341,1999-09-02T00:00:00,11935.0,0,
4654,6331,1999-09-02T00:00:00,2203.0,0,
8980,2418,1999-10-03T00:00:00,2088.0,0,
9325,3023,1999-10-03T00:00:00,4196.0,0,
9660,3525,1999-10-03T00:00:00,7357.0,0,
11764,6124,1999-10-03T00:00:00,4612.0,0,
5709,7389,1999-09-02T00:00:00,12888.0,0,
10985,5237,1999-10-03T00:00:00,5449.0,0,
4357,6030,1999-09-02T00:00:00,12037.0,0,
10762,4973,1999-10-03T00:00:00,11421.0,0,
700,1907,1999-09-02T00:00:00,2360.0,0,
8271,9952,1999-09-02T00:00:00,70756.0,0,
13792,8233,1999-10-03T00:00:00,8428.0,0,
12769,7191,1999-10-03T00:00:00,1856.0,0,
8607,1555,1999-10-03T00:00:00,114.0,0,
9333,3033,1999-10-03T00:00:00,6973.0,0,
9112,2667,1999-10-03T00:00:00,4419.0,0,
11915,6286,1999-10-03T00:00:00,3609.0,0,
11170,5450,1999-10-03T00:00:00,2333.0,0,
4004,5672,1999-09-02T00:00:00,3723.0,0,
12807,7230,1999-10-03T00:00:00,5329.0,0,
7102,8783,1999-09-02T00:00:00,27028.0,0,
15551,9997,1999-10-03T00:00:00,52810.0,0,
2829,4457,1999-09-02T00:00:00,5253.0,0,
9716,3611,1999-10-03T00:00:00,4832.0,0,
10633,4829,1999-10-03T00:00:00,525.0,0,
8226,9907,1999-09-02T00:00:00,72866.0,0,
5882,7562,1999-09-02T00:00:00,9385.0,0,
5749,7429,1999-09-02T00:00:00,16903.0,0,
8129,9810,1999-09-02T00:00:00,35184.0,0,
13994,8437,1999-10-03T00:00:00,11047.0,0,
10485,4652,1999-10-03T00:00:00,1764.0,0,
7123,8804,1999-09-02T00:00:00,27002.0,0,
13146,7578,1999-10-03T00:00:00,14321.0,0,
1453,2922,1999-09-02T00:00:00,5725.0,0,
3028,4667,1999-09-02T00:00:00,8255.0,0,
14435,8879,1999-10-03T00:00:00,8146.0,0,
1855,3401,1999-09-02T00:00:00,1421.0,0,
5813,7493,1999-09-02T00:00:00,15689.0,0,
