statement_no,member_no,statement_dt,due_dt,statement_amt,statement_code
448,448,1999-08-13T00:00:00,1999-09-02T00:00:00,2205.0,
1356,1356,1999-08-13T00:00:00,1999-09-02T00:00:00,10911.0,
2727,2727,1999-08-13T00:00:00,1999-09-02T00:00:00,8418.0,
2934,2934,1999-08-13T00:00:00,1999-09-02T00:00:00,4526.0,
3740,3740,1999-08-13T00:00:00,1999-09-02T00:00:00,9549.0,
3816,3816,1999-08-13T00:00:00,1999-09-02T00:00:00,4039.0,
3823,3823,1999-08-13T00:00:00,1999-09-02T00:00:00,21525.0,
3975,3975,1999-08-13T00:00:00,1999-09-02T00:00:00,8442.0,
4249,4249,1999-08-13T00:00:00,1999-09-02T00:00:00,5427.0,
4294,4294,1999-08-13T00:00:00,1999-09-02T00:00:00,13022.0,
4579,4579,1999-08-13T00:00:00,1999-09-02T00:00:00,3704.0,
4788,4788,1999-08-13T00:00:00,1999-09-02T00:00:00,12650.0,
5035,5035,1999-08-13T00:00:00,1999-09-02T00:00:00,8877.0,
5059,5059,1999-08-13T00:00:00,1999-09-02T00:00:00,4348.0,
5433,5433,1999-08-13T00:00:00,1999-09-02T00:00:00,4320.0,
5437,5437,1999-08-13T00:00:00,1999-09-02T00:00:00,10553.0,
5528,5528,1999-08-13T00:00:00,1999-09-02T00:00:00,25939.0,
5707,5707,1999-08-13T00:00:00,1999-09-02T00:00:00,5195.0,
5763,5763,1999-08-13T00:00:00,1999-09-02T00:00:00,4264.0,
5773,5773,1999-08-13T00:00:00,1999-09-02T00:00:00,5931.0,
6011,6011,1999-08-13T00:00:00,1999-09-02T00:00:00,16771.0,
6388,6388,1999-08-13T00:00:00,1999-09-02T00:00:00,14075.0,
6779,6779,1999-08-13T00:00:00,1999-09-02T00:00:00,20955.0,
6887,6887,1999-08-13T00:00:00,1999-09-02T00:00:00,17888.0,
7438,7438,1999-08-13T00:00:00,1999-09-02T00:00:00,25372.0,
7595,7595,1999-08-13T00:00:00,1999-09-02T00:00:00,11516.0,
7815,7815,1999-08-13T00:00:00,1999-09-02T00:00:00,29672.0,
7838,7838,1999-08-13T00:00:00,1999-09-02T00:00:00,17807.0,
7889,7889,1999-08-13T00:00:00,1999-09-02T00:00:00,17813.0,
7894,7894,1999-08-13T00:00:00,1999-09-02T00:00:00,28280.0,
8156,8156,1999-08-13T00:00:00,1999-09-02T00:00:00,23538.0,
8286,8286,1999-08-13T00:00:00,1999-09-02T00:00:00,22023.0,
8320,8320,1999-08-13T00:00:00,1999-09-02T00:00:00,26632.0,
8339,8339,1999-08-13T00:00:00,1999-09-02T00:00:00,19958.0,
8414,8414,1999-08-13T00:00:00,1999-09-02T00:00:00,25556.0,
8545,8545,1999-08-13T00:00:00,1999-09-02T00:00:00,24839.0,
8644,8644,1999-08-13T00:00:00,1999-09-02T00:00:00,17692.0,
8712,8712,1999-08-13T00:00:00,1999-09-02T00:00:00,40651.0,
8792,8792,1999-08-13T00:00:00,1999-09-02T00:00:00,25612.0,
9112,9112,1999-08-13T00:00:00,1999-09-02T00:00:00,29088.0,
9145,9145,1999-08-13T00:00:00,1999-09-02T00:00:00,26177.0,
9184,9184,1999-08-13T00:00:00,1999-09-02T00:00:00,26026.0,
9396,9396,1999-08-13T00:00:00,1999-09-02T00:00:00,39553.0,
9477,9477,1999-08-13T00:00:00,1999-09-02T00:00:00,20930.0,
9483,9483,1999-08-13T00:00:00,1999-09-02T00:00:00,61923.0,
9565,9565,1999-08-13T00:00:00,1999-09-02T00:00:00,28206.0,
9577,9577,1999-08-13T00:00:00,1999-09-02T00:00:00,23145.0,
9615,9615,1999-08-13T00:00:00,1999-09-02T00:00:00,49691.0,
9629,9629,1999-08-13T00:00:00,1999-09-02T00:00:00,49158.0,
9632,9632,1999-08-13T00:00:00,1999-09-02T00:00:00,39177.0,
9856,9856,1999-08-13T00:00:00,1999-09-02T00:00:00,72036.0,
9955,9955,1999-08-13T00:00:00,1999-09-02T00:00:00,74933.0,
9957,9957,1999-08-13T00:00:00,1999-09-02T00:00:00,79447.0,
12588,2588,1999-09-13T00:00:00,1999-10-03T00:00:00,3393.0,
14135,4135,1999-09-13T00:00:00,1999-10-03T00:00:00,1683.0,
14210,4210,1999-09-13T00:00:00,1999-10-03T00:00:00,4432.0,
14489,4489,1999-09-13T00:00:00,1999-10-03T00:00:00,6132.0,
14988,4988,1999-09-13T00:00:00,1999-10-03T00:00:00,4679.0,
15198,5198,1999-09-13T00:00:00,1999-10-03T00:00:00,9917.0,
15343,5343,1999-09-13T00:00:00,1999-10-03T00:00:00,5345.0,
16013,6013,1999-09-13T00:00:00,1999-10-03T00:00:00,9801.0,
16560,6560,1999-09-13T00:00:00,1999-10-03T00:00:00,6102.0,
17013,7013,1999-09-13T00:00:00,1999-10-03T00:00:00,3528.0,
17902,7902,1999-09-13T00:00:00,1999-10-03T00:00:00,20912.0,
18038,8038,1999-09-13T00:00:00,1999-10-03T00:00:00,13961.0,
18429,8429,1999-09-13T00:00:00,1999-10-03T00:00:00,14791.0,
18735,8735,1999-09-13T00:00:00,1999-10-03T00:00:00,7464.0,
18898,8898,1999-09-13T00:00:00,1999-10-03T00:00:00,8312.0,
18918,8918,1999-09-13T00:00:00,1999-10-03T00:00:00,25878.0,
19043,9043,1999-09-13T00:00:00,1999-10-03T00:00:00,19399.0,
19352,9352,1999-09-13T00:00:00,1999-10-03T00:00:00,25862.0,
19436,9436,1999-09-13T00:00:00,1999-10-03T00:00:00,18074.0,
19452,9452,1999-09-13T00:00:00,1999-10-03T00:00:00,12843.0,
19681,9681,1999-09-13T00:00:00,1999-10-03T00:00:00,28481.0,
19692,9692,1999-09-13T00:00:00,1999-10-03T00:00:00,12895.0,
19810,9810,1999-09-13T00:00:00,1999-10-03T00:00:00,19205.0,
19842,9842,1999-09-13T00:00:00,1999-10-03T00:00:00,28708.0,
19888,9888,1999-09-13T00:00:00,1999-10-03T00:00:00,30886.0,
15509,5509,1999-09-13T00:00:00,1999-10-03T00:00:00,6571.0,
12477,2477,1999-09-13T00:00:00,1999-10-03T00:00:00,0.0,
3237,3237,1999-08-13T00:00:00,1999-09-02T00:00:00,9384.0,
986,986,1999-08-13T00:00:00,1999-09-02T00:00:00,0.0,
653,653,1999-08-13T00:00:00,1999-09-02T00:00:00,2434.0,
10475,475,1999-09-13T00:00:00,1999-10-03T00:00:00,0.0,
13249,3249,1999-09-13T00:00:00,1999-10-03T00:00:00,0.0,
