corp_no,corp_name,street,city,state_prov,country,mail_code,phone_no,expr_dt,region_no,corp_code
132,Corp. Driven LightingCo., , ,,,,,2004-10-12T10:41:26,8,
197,Corp. Just QuestsCo., , ,,,,,2004-10-12T10:41:26,6,
306,Corp. Apex PetroleumLtd., , ,,,,,2004-10-12T10:41:26,8,
318,Corp. Boston RestaurantsLtd., , ,,,,,2004-10-12T10:41:26,4,
320,Corp. Boston TransitLtd., , ,,,,,2004-10-12T10:41:26,3,
321,Corp. Computer Key StonesLtd., , ,,,,,2004-10-12T10:41:26,4,
327,Corp. Computer QuestsLtd., , ,,,,,2004-10-12T10:41:26,7,
335,Corp. Driven OperaLtd., , ,,,,,2004-10-12T10:41:26,4,
348,Corp. Expert RestaurantsLtd., , ,,,,,2004-10-12T10:41:26,6,
397,Corp. Just QuestsLtd., , ,,,,,2004-10-12T10:41:26,8,
410,Corp. Apex TransitAg., , ,,,,,2004-10-12T10:41:26,3,
426,Corp. Computer PetroleumAg., , ,,,,,2004-10-12T10:41:26,3,
429,Corp. Computer Sail MakersAg., , ,,,,,2004-10-12T10:41:26,1,
435,Corp. Driven OperaAg., , ,,,,,2004-10-12T10:41:26,3,
444,Corp. Expert NeedleworkAg., , ,,,,,2004-10-12T10:41:26,7,
456,Corp. Famous PetroleumAg., , ,,,,,2004-10-12T10:41:26,5,
462,Corp. Giant LightingAg., , ,,,,,2004-10-12T10:41:26,7,
496,Corp. Just PetroleumAg., , ,,,,,2004-10-12T10:41:26,3,
500,Corp. Just TransitAg., , ,,,,,2004-10-12T10:41:26,3,
157,Corp. Famous QuestsCo., , ,,,,,2004-10-12T10:41:26,3,
204,Corp. Apex NeedleworkCorp., , ,,,,,2004-10-12T10:41:26,2,
246,Corp. Expert PetroleumCorp., , ,,,,,2004-10-12T10:41:26,4,
292,Corp. Just LightingCorp., , ,,,,,2004-10-12T10:41:26,4,
400,Corp. Just TransitLtd., , ,,,,,2004-10-12T10:41:26,8,
413,Corp. Boston MachineryAg., , ,,,,,2004-10-12T10:41:26,3,
460,Corp. Famous TransitAg., , ,,,,,2004-10-12T10:41:26,4,
498,Corp. Just RestaurantsAg., , ,,,,,2004-10-12T10:41:26,5,
13,Corp. Boston MachineryInc., , ,,,,,2004-10-12T10:41:26,5,
239,Corp. Driven Sail MakersCorp., , ,,,,,2004-10-12T10:41:26,1,
336,Corp. Driven PetroleumLtd., , ,,,,,2004-10-12T10:41:26,3,
341,Corp. Expert Key StonesLtd., , ,,,,,2004-10-12T10:41:26,8,
