payment_no,member_no,payment_dt,payment_amt,statement_no,payment_code
3552,5210,1999-09-02T00:00:00,5018.0,0,
3116,4759,1999-09-02T00:00:00,14689.0,0,
3950,5618,1999-09-02T00:00:00,6671.0,0,
9316,3006,1999-10-03T00:00:00,8933.0,0,
75,586,1999-09-02T00:00:00,2522.0,0,
1025,2372,1999-09-02T00:00:00,696.0,0,
14935,9381,1999-10-03T00:00:00,20941.0,0,
12019,6397,1999-10-03T00:00:00,1653.0,0,
461,1507,1999-09-02T00:00:00,6047.0,0,
837,2105,1999-09-02T00:00:00,918.0,0,
12194,6586,1999-10-03T00:00:00,5697.0,0,
13551,7989,1999-10-03T00:00:00,4997.0,0,
3450,5103,1999-09-02T00:00:00,10938.0,0,
7980,9661,1999-09-02T00:00:00,16825.0,0,
6829,8510,1999-09-02T00:00:00,26198.0,0,
3691,5350,1999-09-02T00:00:00,5617.0,0,
9688,3568,1999-10-03T00:00:00,1644.0,0,
955,2284,1999-09-02T00:00:00,10619.0,0,
6999,8680,1999-09-02T00:00:00,13781.0,0,
5598,7278,1999-09-02T00:00:00,18167.0,0,
1487,2965,1999-09-02T00:00:00,2128.0,0,
15423,9869,1999-10-03T00:00:00,22542.0,0,
10057,4079,1999-10-03T00:00:00,72.0,0,
14104,8547,1999-10-03T00:00:00,11467.0,0,
722,1937,1999-09-02T00:00:00,180.0,0,
11948,6321,1999-10-03T00:00:00,12105.0,0,
997,2337,1999-09-02T00:00:00,3250.0,0,
2933,4569,1999-09-02T00:00:00,3929.0,0,
6399,8080,1999-09-02T00:00:00,12593.0,0,
11921,6292,1999-10-03T00:00:00,5940.0,0,
12768,7190,1999-10-03T00:00:00,23819.0,0,
3523,5181,1999-09-02T00:00:00,22045.0,0,
13100,7531,1999-10-03T00:00:00,14776.0,0,
8127,9808,1999-09-02T00:00:00,36592.0,0,
15346,9792,1999-10-03T00:00:00,17684.0,0,
9008,2479,1999-10-03T00:00:00,7678.0,0,
3172,4815,1999-09-02T00:00:00,6516.0,0,
13201,7633,1999-10-03T00:00:00,6098.0,0,
704,1912,1999-09-02T00:00:00,2421.0,0,
668,1857,1999-09-02T00:00:00,62.0,0,
5470,7149,1999-09-02T00:00:00,14874.0,0,
13494,7931,1999-10-03T00:00:00,3819.0,0,
6050,7731,1999-09-02T00:00:00,20547.0,0,
12617,7029,1999-10-03T00:00:00,3289.0,0,
14397,8841,1999-10-03T00:00:00,9145.0,0,
1839,3383,1999-09-02T00:00:00,742.0,0,
15418,9864,1999-10-03T00:00:00,32060.0,0,
13569,8007,1999-10-03T00:00:00,12037.0,0,
8385,732,1999-10-03T00:00:00,16.0,0,
7901,9582,1999-09-02T00:00:00,30783.0,0,
12477,6884,1999-10-03T00:00:00,4178.0,0,
4022,5690,1999-09-02T00:00:00,4370.0,0,
10042,4058,1999-10-03T00:00:00,2092.0,0,
10971,5220,1999-10-03T00:00:00,3992.0,0,
10213,4290,1999-10-03T00:00:00,6745.0,0,
2614,4226,1999-09-02T00:00:00,13172.0,0,
11802,6164,1999-10-03T00:00:00,11550.0,0,
5020,6698,1999-09-02T00:00:00,7306.0,0,
8084,9765,1999-09-02T00:00:00,42222.0,0,
2149,3727,1999-09-02T00:00:00,5993.0,0,
3060,4700,1999-09-02T00:00:00,4360.0,0,
2030,3599,1999-09-02T00:00:00,1144.0,0,
14051,8494,1999-10-03T00:00:00,14613.0,0,
14195,8638,1999-10-03T00:00:00,11607.0,0,
8435,978,1999-10-03T00:00:00,1037.0,0,
2976,4612,1999-09-02T00:00:00,10994.0,0,
756,1988,1999-09-02T00:00:00,4233.0,0,
5569,7249,1999-09-02T00:00:00,5883.0,0,
7454,9135,1999-09-02T00:00:00,24544.0,0,
9490,3272,1999-10-03T00:00:00,4073.0,0,
8887,2224,1999-10-03T00:00:00,1447.0,0,
1084,2449,1999-09-02T00:00:00,7227.0,0,
2954,4590,1999-09-02T00:00:00,9645.0,0,
5253,6931,1999-09-02T00:00:00,7271.0,0,
15547,9993,1999-10-03T00:00:00,50712.0,0,
14215,8659,1999-10-03T00:00:00,12312.0,0,
11229,5522,1999-10-03T00:00:00,4895.0,0,
14419,8863,1999-10-03T00:00:00,5900.0,0,
8551,1394,1999-10-03T00:00:00,2804.0,0,
7604,9285,1999-09-02T00:00:00,25760.0,0,
10480,4647,1999-10-03T00:00:00,567.0,0,
10429,4579,1999-10-03T00:00:00,19509.0,0,
15536,9982,1999-10-03T00:00:00,51312.0,0,
10241,4327,1999-10-03T00:00:00,299.0,0,
564,1685,1999-09-02T00:00:00,936.0,0,
9043,2539,1999-10-03T00:00:00,2575.0,0,
1913,3468,1999-09-02T00:00:00,10542.0,0,
8302,9983,1999-09-02T00:00:00,47259.0,0,
12095,6478,1999-10-03T00:00:00,4120.0,0,
366,1327,1999-09-02T00:00:00,3478.0,0,
13250,7684,1999-10-03T00:00:00,3608.0,0,
12054,6437,1999-10-03T00:00:00,12407.0,0,
6967,8648,1999-09-02T00:00:00,14794.0,0,
511,1593,1999-09-02T00:00:00,12414.0,0,
6311,7992,1999-09-02T00:00:00,41543.0,0,
8019,9700,1999-09-02T00:00:00,40446.0,0,
