corp_no,corp_name,street,city,state_prov,country,mail_code,phone_no,expr_dt,region_no,corp_code
106,Corp. Apex PetroleumCo., , ,,,,,2004-10-12T10:41:26,2,
200,Corp. Just TransitCo., , ,,,,,2004-10-12T10:41:26,4,
204,Corp. Apex NeedleworkCorp., , ,,,,,2004-10-12T10:41:26,2,
234,Corp. Driven NeedleworkCorp., , ,,,,,2004-10-12T10:41:26,7,
293,Corp. Just MachineryCorp., , ,,,,,2004-10-12T10:41:26,8,
301,Corp. Apex Key StonesLtd., , ,,,,,2004-10-12T10:41:26,5,
325,Corp. Computer OperaLtd., , ,,,,,2004-10-12T10:41:26,2,
345,Corp. Expert OperaLtd., , ,,,,,2004-10-12T10:41:26,1,
363,Corp. Giant MachineryLtd., , ,,,,,2004-10-12T10:41:26,6,
371,Corp. Humble Key StonesLtd., , ,,,,,2004-10-12T10:41:26,3,
403,Corp. Apex MachineryAg., , ,,,,,2004-10-12T10:41:26,3,
414,Corp. Boston NeedleworkAg., , ,,,,,2004-10-12T10:41:26,6,
442,Corp. Expert LightingAg., , ,,,,,2004-10-12T10:41:26,1,
462,Corp. Giant LightingAg., , ,,,,,2004-10-12T10:41:26,7,
488,Corp. Imperial RestaurantsAg., , ,,,,,2004-10-12T10:41:26,2,
201,Corp. Apex Key StonesCorp., , ,,,,,2004-10-12T10:41:26,7,
239,Corp. Driven Sail MakersCorp., , ,,,,,2004-10-12T10:41:26,1,
295,Corp. Just OperaCorp., , ,,,,,2004-10-12T10:41:26,6,
302,Corp. Apex LightingLtd., , ,,,,,2004-10-12T10:41:26,1,
339,Corp. Driven Sail MakersLtd., , ,,,,,2004-10-12T10:41:26,5,
466,Corp. Giant PetroleumAg., , ,,,,,2004-10-12T10:41:26,6,
467,Corp. Giant QuestsAg., , ,,,,,2004-10-12T10:41:26,7,
473,Corp. Humble MachineryAg., , ,,,,,2004-10-12T10:41:26,4,
480,Corp. Humble TransitAg., , ,,,,,2004-10-12T10:41:26,1,
482,Corp. Imperial LightingAg., , ,,,,,2004-10-12T10:41:26,1,
145,Corp. Expert OperaCo., , ,,,,,2004-10-12T10:41:26,2,
162,Corp. Giant LightingCo., , ,,,,,2004-10-12T10:41:26,8,
260,Corp. Famous TransitCorp., , ,,,,,2004-10-12T10:41:26,7,
281,Corp. Imperial Key StonesCorp., , ,,,,,2004-10-12T10:41:26,1,
324,Corp. Computer NeedleworkLtd., , ,,,,,2004-10-12T10:41:26,8,
333,Corp. Driven MachineryLtd., , ,,,,,2004-10-12T10:41:26,6,
336,Corp. Driven PetroleumLtd., , ,,,,,2004-10-12T10:41:26,3,
410,Corp. Apex TransitAg., , ,,,,,2004-10-12T10:41:26,3,
418,Corp. Boston RestaurantsAg., , ,,,,,2004-10-12T10:41:26,6,
420,Corp. Boston TransitAg., , ,,,,,2004-10-12T10:41:26,7,
460,Corp. Famous TransitAg., , ,,,,,2004-10-12T10:41:26,4,
461,Corp. Giant Key StonesAg., , ,,,,,2004-10-12T10:41:26,7,
494,Corp. Just NeedleworkAg., , ,,,,,2004-10-12T10:41:26,2,
496,Corp. Just PetroleumAg., , ,,,,,2004-10-12T10:41:26,3,
474,Corp. Humble NeedleworkAg., , ,,,,,2004-10-12T10:41:26,2,
141,Corp. Expert Key StonesCo., , ,,,,,2004-10-12T10:41:26,4,
291,Corp. Just Key StonesCorp., , ,,,,,2004-10-12T10:41:26,3,
19,Corp. Boston Sail MakersInc., , ,,,,,2004-10-12T10:41:26,3,
13,Corp. Boston MachineryInc., , ,,,,,2004-10-12T10:41:26,5,
189,Corp. Imperial Sail MakersCo., , ,,,,,2004-10-12T10:41:26,8,
207,Corp. Apex QuestsCorp., , ,,,,,2004-10-12T10:41:26,3,
286,Corp. Imperial PetroleumCorp., , ,,,,,2004-10-12T10:41:26,5,
398,Corp. Just RestaurantsLtd., , ,,,,,2004-10-12T10:41:26,3,
297,Corp. Just QuestsCorp., , ,,,,,2004-10-12T10:41:26,7,
357,Corp. Famous QuestsLtd., , ,,,,,2004-10-12T10:41:26,6,
111,Corp. Boston Key StonesCo., , ,,,,,2004-10-12T10:41:26,2,
246,Corp. Expert PetroleumCorp., , ,,,,,2004-10-12T10:41:26,4,
182,Corp. Imperial LightingCo., , ,,,,,2004-10-12T10:41:26,4,
94,Corp. Just NeedleworkInc., , ,,,,,2004-10-12T10:41:26,4,
360,Corp. Famous TransitLtd., , ,,,,,2004-10-12T10:41:26,8,
22,Corp. Computer LightingInc., , ,,,,,2004-10-12T10:41:26,1,
46,Corp. Expert PetroleumInc., , ,,,,,2004-10-12T10:41:26,8,
340,Corp. Driven TransitLtd., , ,,,,,2004-10-12T10:41:26,4,
181,Corp. Imperial Key StonesCo., , ,,,,,2004-10-12T10:41:26,4,
133,Corp. Driven MachineryCo., , ,,,,,2004-10-12T10:41:26,6,
28,Corp. Computer RestaurantsInc., , ,,,,,2004-10-12T10:41:26,8,
183,Corp. Imperial MachineryCo., , ,,,,,2004-10-12T10:41:26,7,
257,Corp. Famous QuestsCorp., , ,,,,,2004-10-12T10:41:26,3,
157,Corp. Famous QuestsCo., , ,,,,,2004-10-12T10:41:26,3,
215,Corp. Boston OperaCorp., , ,,,,,2004-10-12T10:41:26,1,
129,Corp. Computer Sail MakersCo., , ,,,,,2004-10-12T10:41:26,4,
390,Corp. Imperial TransitLtd., , ,,,,,2004-10-12T10:41:26,3,
84,Corp. Imperial NeedleworkInc., , ,,,,,2004-10-12T10:41:26,5,
441,Corp. Expert Key StonesAg., , ,,,,,2004-10-12T10:41:26,8,
225,Corp. Computer OperaCorp., , ,,,,,2004-10-12T10:41:26,7,
458,Corp. Famous RestaurantsAg., , ,,,,,2004-10-12T10:41:26,4,
68,Corp. Giant RestaurantsInc., , ,,,,,2004-10-12T10:41:26,7,
208,Corp. Apex RestaurantsCorp., , ,,,,,2004-10-12T10:41:26,4,
2,Corp. Apex LightingInc., , ,,,,,2004-10-12T10:41:26,8,
73,Corp. Humble MachineryInc., , ,,,,,2004-10-12T10:41:26,3,
