charge_no,member_no,provider_no,category_no,charge_dt,charge_amt,statement_no,charge_code
1331132,9929,496,8,1999-08-16T10:46:00,4177.0,19929,
571736,3707,469,7,1999-09-13T10:49:08,4746.0,23707,
1836,4719,465,9,1999-08-30T10:43:46,3335.0,14719,
1104918,2677,493,8,1999-08-11T10:43:59,120.0,2677,
1760293,9263,482,3,1999-08-10T10:48:15,2975.0,9263,
603221,9475,335,10,1999-09-20T10:43:52,272.0,29475,
1601125,9905,471,8,1999-07-15T10:43:43,3368.0,9905,
743738,8877,309,3,1999-09-30T10:46:59,4778.0,28877,
636166,3417,491,9,1999-08-12T10:46:24,2198.0,3417,
504035,6611,455,2,1999-07-03T10:43:56,3584.0,6611,
1424559,9853,498,2,1999-10-10T10:45:30,1801.0,29853,
606627,6398,376,8,1999-07-11T10:44:07,180.0,6398,
703587,4896,499,2,1999-09-27T10:43:53,841.0,24896,
1779265,9973,494,7,1999-08-13T10:49:43,694.0,19973,
1915428,8685,482,2,1999-06-30T10:44:46,1547.0,8685,
1824228,4267,498,3,1999-08-24T10:45:28,1389.0,14267,
1532080,4660,430,5,1999-10-13T10:46:06,3964.0,0,
1158532,9708,498,5,1999-10-05T10:48:06,3636.0,29708,
1764005,3133,477,7,1999-09-09T10:48:32,4659.0,13133,
1496586,7461,500,4,1999-10-06T10:51:05,2437.0,27461,
1219742,8576,500,5,1999-09-11T10:45:06,3583.0,18576,
1884457,9429,424,10,1999-10-03T10:50:08,830.0,29429,
1606725,9381,463,7,1999-08-04T10:44:07,2525.0,9381,
995795,7983,426,10,1999-09-25T10:51:00,1292.0,27983,
1998995,6352,438,2,1999-07-20T10:51:15,2014.0,6352,
1048830,9803,469,10,1999-07-16T10:47:23,4550.0,9803,
1557659,9870,485,7,1999-07-28T10:48:03,1157.0,9870,
1036480,1742,478,8,1999-08-25T10:46:26,1757.0,11742,
1147947,6205,492,2,1999-08-12T10:47:18,948.0,6205,
746879,7980,498,8,1999-07-26T10:47:14,1444.0,7980,
615647,4264,493,5,1999-09-11T10:44:47,1011.0,14264,
675966,4234,437,9,1999-09-13T10:49:28,4405.0,24234,
803595,8464,500,2,1999-06-30T10:43:53,3586.0,8464,
1866882,4406,453,10,1999-08-26T10:48:45,3239.0,14406,
1270361,6777,354,8,1999-07-22T10:49:02,4347.0,6777,
839660,5375,469,6,1999-06-21T10:46:40,3418.0,5375,
710572,8747,495,5,1999-08-01T10:44:24,2822.0,8747,
1266240,8744,498,7,1999-07-24T10:48:42,3324.0,8744,
1504465,5996,402,7,1999-08-25T10:43:57,4634.0,15996,
1229752,5861,481,5,1999-06-16T10:45:54,4109.0,5861,
1743309,4430,496,3,1999-08-06T10:46:57,1493.0,4430,
866829,5902,226,8,1999-07-18T10:48:45,2165.0,5902,
1662241,9651,454,10,1999-10-07T10:48:23,2001.0,29651,
1992047,9937,493,2,1999-07-21T10:50:43,1827.0,9937,
959572,9588,500,3,1999-06-26T10:48:11,958.0,9588,
1768622,9752,417,9,1999-07-14T10:48:54,3355.0,9752,
670832,8578,431,2,1999-06-24T10:49:04,2380.0,8578,
1251786,9085,321,2,1999-10-01T10:47:36,2619.0,29085,
962474,9713,351,7,1999-07-28T10:48:25,305.0,9713,
1521142,3592,139,10,1999-09-15T10:45:13,4820.0,23592,
583988,8663,405,5,1999-06-29T10:50:05,2778.0,8663,
718426,9201,485,2,1999-07-26T10:45:00,111.0,9201,
996063,9975,450,10,1999-08-31T10:51:02,753.0,19975,
62253,9877,466,7,1999-08-29T10:48:23,3333.0,19877,
652058,4309,362,8,1999-07-30T10:47:38,3217.0,4309,
536941,7089,314,3,1999-09-27T10:46:28,2198.0,27089,
1248947,8609,281,9,1999-07-13T10:47:23,3153.0,8609,
640891,8789,313,3,1999-09-04T10:46:46,1100.0,18789,
1592924,3134,372,3,1999-10-12T10:50:47,1367.0,23134,
827629,9598,489,2,1999-07-26T10:45:44,2966.0,9598,
1349174,4632,500,7,1999-08-01T10:47:24,845.0,4632,
1733153,7926,498,6,1999-08-20T10:46:10,730.0,17926,
561061,6116,332,8,1999-08-08T10:48:18,1501.0,6116,
1927938,9968,391,10,1999-07-28T10:45:45,3514.0,9968,
44365,8465,496,10,1999-06-28T10:47:02,2872.0,8465,
879851,7219,455,10,1999-08-03T10:49:46,1924.0,7219,
757212,7169,353,2,1999-08-31T10:48:01,665.0,17169,
1595808,9509,474,6,1999-10-08T10:51:00,2179.0,29509,
1758750,7655,493,5,1999-09-24T10:48:07,2829.0,27655,
1214067,2569,333,7,1999-09-27T10:44:40,1917.0,22569,
1093768,8415,500,5,1999-07-03T10:50:51,4546.0,8415,
1959685,9267,468,7,1999-06-22T10:48:11,2998.0,9267,
1636064,6736,499,4,1999-09-23T10:46:24,4800.0,26736,
1209514,8603,408,4,1999-08-23T10:44:20,299.0,18603,
811692,9559,260,3,1999-07-30T10:44:29,4838.0,9559,
1688161,9827,287,3,1999-07-03T10:50:25,510.0,9827,
905595,965,404,8,1999-09-29T10:44:02,4314.0,20965,
1832955,7247,384,4,1999-08-18T10:46:10,1619.0,17247,
1285755,9756,450,8,1999-06-29T10:50:14,3524.0,9756,
1240076,809,426,3,1999-07-28T10:46:42,3629.0,809,
879979,4344,362,3,1999-07-31T10:49:46,3808.0,4344,
