statement_no,member_no,statement_dt,due_dt,statement_amt,statement_code
809,809,1999-08-13T00:00:00,1999-09-02T00:00:00,3629.0,
2677,2677,1999-08-13T00:00:00,1999-09-02T00:00:00,120.0,
3417,3417,1999-08-13T00:00:00,1999-09-02T00:00:00,4403.0,
4309,4309,1999-08-13T00:00:00,1999-09-02T00:00:00,10610.0,
4344,4344,1999-08-13T00:00:00,1999-09-02T00:00:00,8573.0,
4430,4430,1999-08-13T00:00:00,1999-09-02T00:00:00,1493.0,
4632,4632,1999-08-13T00:00:00,1999-09-02T00:00:00,13460.0,
5375,5375,1999-08-13T00:00:00,1999-09-02T00:00:00,10370.0,
5861,5861,1999-08-13T00:00:00,1999-09-02T00:00:00,13393.0,
5902,5902,1999-08-13T00:00:00,1999-09-02T00:00:00,12792.0,
6116,6116,1999-08-13T00:00:00,1999-09-02T00:00:00,9169.0,
6205,6205,1999-08-13T00:00:00,1999-09-02T00:00:00,9256.0,
6352,6352,1999-08-13T00:00:00,1999-09-02T00:00:00,8375.0,
6398,6398,1999-08-13T00:00:00,1999-09-02T00:00:00,18357.0,
6611,6611,1999-08-13T00:00:00,1999-09-02T00:00:00,13637.0,
6777,6777,1999-08-13T00:00:00,1999-09-02T00:00:00,20660.0,
7219,7219,1999-08-13T00:00:00,1999-09-02T00:00:00,17910.0,
7980,7980,1999-08-13T00:00:00,1999-09-02T00:00:00,27852.0,
8415,8415,1999-08-13T00:00:00,1999-09-02T00:00:00,22362.0,
8464,8464,1999-08-13T00:00:00,1999-09-02T00:00:00,34842.0,
8465,8465,1999-08-13T00:00:00,1999-09-02T00:00:00,23822.0,
8578,8578,1999-08-13T00:00:00,1999-09-02T00:00:00,36846.0,
8609,8609,1999-08-13T00:00:00,1999-09-02T00:00:00,27027.0,
8663,8663,1999-08-13T00:00:00,1999-09-02T00:00:00,26738.0,
8685,8685,1999-08-13T00:00:00,1999-09-02T00:00:00,21969.0,
8744,8744,1999-08-13T00:00:00,1999-09-02T00:00:00,27778.0,
8747,8747,1999-08-13T00:00:00,1999-09-02T00:00:00,18324.0,
9201,9201,1999-08-13T00:00:00,1999-09-02T00:00:00,27369.0,
9263,9263,1999-08-13T00:00:00,1999-09-02T00:00:00,39041.0,
9267,9267,1999-08-13T00:00:00,1999-09-02T00:00:00,50237.0,
9381,9381,1999-08-13T00:00:00,1999-09-02T00:00:00,31409.0,
9559,9559,1999-08-13T00:00:00,1999-09-02T00:00:00,44274.0,
9588,9588,1999-08-13T00:00:00,1999-09-02T00:00:00,35297.0,
9598,9598,1999-08-13T00:00:00,1999-09-02T00:00:00,50251.0,
9713,9713,1999-08-13T00:00:00,1999-09-02T00:00:00,37075.0,
9752,9752,1999-08-13T00:00:00,1999-09-02T00:00:00,53841.0,
9756,9756,1999-08-13T00:00:00,1999-09-02T00:00:00,51229.0,
9803,9803,1999-08-13T00:00:00,1999-09-02T00:00:00,51532.0,
9827,9827,1999-08-13T00:00:00,1999-09-02T00:00:00,80602.0,
9870,9870,1999-08-13T00:00:00,1999-09-02T00:00:00,60838.0,
9905,9905,1999-08-13T00:00:00,1999-09-02T00:00:00,52704.0,
9937,9937,1999-08-13T00:00:00,1999-09-02T00:00:00,52583.0,
9968,9968,1999-08-13T00:00:00,1999-09-02T00:00:00,61084.0,
11742,1742,1999-09-13T00:00:00,1999-10-03T00:00:00,8426.0,
13133,3133,1999-09-13T00:00:00,1999-10-03T00:00:00,9161.0,
14264,4264,1999-09-13T00:00:00,1999-10-03T00:00:00,14271.0,
14267,4267,1999-09-13T00:00:00,1999-10-03T00:00:00,5256.0,
14406,4406,1999-09-13T00:00:00,1999-10-03T00:00:00,11442.0,
14719,4719,1999-09-13T00:00:00,1999-10-03T00:00:00,7569.0,
15996,5996,1999-09-13T00:00:00,1999-10-03T00:00:00,15900.0,
17169,7169,1999-09-13T00:00:00,1999-10-03T00:00:00,8996.0,
17247,7247,1999-09-13T00:00:00,1999-10-03T00:00:00,4255.0,
17926,7926,1999-09-13T00:00:00,1999-10-03T00:00:00,16487.0,
18576,8576,1999-09-13T00:00:00,1999-10-03T00:00:00,8612.0,
18603,8603,1999-09-13T00:00:00,1999-10-03T00:00:00,18020.0,
18789,8789,1999-09-13T00:00:00,1999-10-03T00:00:00,13501.0,
19877,9877,1999-09-13T00:00:00,1999-10-03T00:00:00,31091.0,
19929,9929,1999-09-13T00:00:00,1999-10-03T00:00:00,35855.0,
19973,9973,1999-09-13T00:00:00,1999-10-03T00:00:00,36847.0,
19975,9975,1999-09-13T00:00:00,1999-10-03T00:00:00,45298.0,
10744,744,1999-09-13T00:00:00,1999-10-03T00:00:00,0.0,
1711,1711,1999-08-13T00:00:00,1999-09-02T00:00:00,0.0,
14310,4310,1999-09-13T00:00:00,1999-10-03T00:00:00,4742.0,
5172,5172,1999-08-13T00:00:00,1999-09-02T00:00:00,9930.0,
12859,2859,1999-09-13T00:00:00,1999-10-03T00:00:00,0.0,
8039,8039,1999-08-13T00:00:00,1999-09-02T00:00:00,15986.0,
1,1,1999-08-13T00:00:00,1999-09-02T00:00:00,0.0,
2154,2154,1999-08-13T00:00:00,1999-09-02T00:00:00,0.0,
14850,4850,1999-09-13T00:00:00,1999-10-03T00:00:00,1363.0,
12679,2679,1999-09-13T00:00:00,1999-10-03T00:00:00,3950.0,
