statement_no,member_no,statement_dt,due_dt,statement_amt,statement_code
2053,2053,1999-08-13T00:00:00,1999-09-02T00:00:00,9560.0,
2276,2276,1999-08-13T00:00:00,1999-09-02T00:00:00,8347.0,
2277,2277,1999-08-13T00:00:00,1999-09-02T00:00:00,6764.0,
3297,3297,1999-08-13T00:00:00,1999-09-02T00:00:00,3961.0,
3406,3406,1999-08-13T00:00:00,1999-09-02T00:00:00,402.0,
3555,3555,1999-08-13T00:00:00,1999-09-02T00:00:00,9015.0,
3895,3895,1999-08-13T00:00:00,1999-09-02T00:00:00,9691.0,
4135,4135,1999-08-13T00:00:00,1999-09-02T00:00:00,16298.0,
4168,4168,1999-08-13T00:00:00,1999-09-02T00:00:00,11047.0,
4582,4582,1999-08-13T00:00:00,1999-09-02T00:00:00,2982.0,
4625,4625,1999-08-13T00:00:00,1999-09-02T00:00:00,7543.0,
4883,4883,1999-08-13T00:00:00,1999-09-02T00:00:00,9048.0,
5002,5002,1999-08-13T00:00:00,1999-09-02T00:00:00,10427.0,
5776,5776,1999-08-13T00:00:00,1999-09-02T00:00:00,5562.0,
6209,6209,1999-08-13T00:00:00,1999-09-02T00:00:00,18110.0,
6694,6694,1999-08-13T00:00:00,1999-09-02T00:00:00,11180.0,
6739,6739,1999-08-13T00:00:00,1999-09-02T00:00:00,23567.0,
7134,7134,1999-08-13T00:00:00,1999-09-02T00:00:00,22678.0,
7513,7513,1999-08-13T00:00:00,1999-09-02T00:00:00,29084.0,
7551,7551,1999-08-13T00:00:00,1999-09-02T00:00:00,9080.0,
7558,7558,1999-08-13T00:00:00,1999-09-02T00:00:00,18590.0,
7621,7621,1999-08-13T00:00:00,1999-09-02T00:00:00,5535.0,
7966,7966,1999-08-13T00:00:00,1999-09-02T00:00:00,11436.0,
8453,8453,1999-08-13T00:00:00,1999-09-02T00:00:00,5237.0,
8686,8686,1999-08-13T00:00:00,1999-09-02T00:00:00,22500.0,
8799,8799,1999-08-13T00:00:00,1999-09-02T00:00:00,30366.0,
8864,8864,1999-08-13T00:00:00,1999-09-02T00:00:00,33977.0,
8917,8917,1999-08-13T00:00:00,1999-09-02T00:00:00,14440.0,
9272,9272,1999-08-13T00:00:00,1999-09-02T00:00:00,36403.0,
9357,9357,1999-08-13T00:00:00,1999-09-02T00:00:00,44728.0,
9387,9387,1999-08-13T00:00:00,1999-09-02T00:00:00,40091.0,
9482,9482,1999-08-13T00:00:00,1999-09-02T00:00:00,55096.0,
9523,9523,1999-08-13T00:00:00,1999-09-02T00:00:00,48936.0,
9547,9547,1999-08-13T00:00:00,1999-09-02T00:00:00,24700.0,
9585,9585,1999-08-13T00:00:00,1999-09-02T00:00:00,37480.0,
9734,9734,1999-08-13T00:00:00,1999-09-02T00:00:00,38688.0,
9858,9858,1999-08-13T00:00:00,1999-09-02T00:00:00,42941.0,
9865,9865,1999-08-13T00:00:00,1999-09-02T00:00:00,33566.0,
9886,9886,1999-08-13T00:00:00,1999-09-02T00:00:00,37477.0,
9924,9924,1999-08-13T00:00:00,1999-09-02T00:00:00,66045.0,
9941,9941,1999-08-13T00:00:00,1999-09-02T00:00:00,43955.0,
9978,9978,1999-08-13T00:00:00,1999-09-02T00:00:00,77525.0,
9991,9991,1999-08-13T00:00:00,1999-09-02T00:00:00,112917.0,
11269,1269,1999-09-13T00:00:00,1999-10-03T00:00:00,2765.0,
12738,2738,1999-09-13T00:00:00,1999-10-03T00:00:00,5741.0,
12855,2855,1999-09-13T00:00:00,1999-10-03T00:00:00,4945.0,
13394,3394,1999-09-13T00:00:00,1999-10-03T00:00:00,8931.0,
14077,4077,1999-09-13T00:00:00,1999-10-03T00:00:00,4820.0,
14953,4953,1999-09-13T00:00:00,1999-10-03T00:00:00,10019.0,
15043,5043,1999-09-13T00:00:00,1999-10-03T00:00:00,6109.0,
15068,5068,1999-09-13T00:00:00,1999-10-03T00:00:00,9470.0,
15091,5091,1999-09-13T00:00:00,1999-10-03T00:00:00,11756.0,
15755,5755,1999-09-13T00:00:00,1999-10-03T00:00:00,9794.0,
15881,5881,1999-09-13T00:00:00,1999-10-03T00:00:00,5454.0,
16261,6261,1999-09-13T00:00:00,1999-10-03T00:00:00,5729.0,
17068,7068,1999-09-13T00:00:00,1999-10-03T00:00:00,17322.0,
17199,7199,1999-09-13T00:00:00,1999-10-03T00:00:00,4580.0,
18127,8127,1999-09-13T00:00:00,1999-10-03T00:00:00,8633.0,
18218,8218,1999-09-13T00:00:00,1999-10-03T00:00:00,8111.0,
18262,8262,1999-09-13T00:00:00,1999-10-03T00:00:00,14138.0,
18324,8324,1999-09-13T00:00:00,1999-10-03T00:00:00,17652.0,
18458,8458,1999-09-13T00:00:00,1999-10-03T00:00:00,14555.0,
18472,8472,1999-09-13T00:00:00,1999-10-03T00:00:00,8521.0,
18683,8683,1999-09-13T00:00:00,1999-10-03T00:00:00,18124.0,
18981,8981,1999-09-13T00:00:00,1999-10-03T00:00:00,25649.0,
19228,9228,1999-09-13T00:00:00,1999-10-03T00:00:00,19151.0,
19806,9806,1999-09-13T00:00:00,1999-10-03T00:00:00,35505.0,
19870,9870,1999-09-13T00:00:00,1999-10-03T00:00:00,45198.0,
