provider_no,provider_name,street,city,state_prov,mail_code,country,phone_no,issue_dt,expr_dt,region_no,provider_code
148,Prov. Expert Re, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,6,
182,Prov. Imperial, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,8,
233,Prov. Driven Ma, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,9,
249,Prov. Expert Sa, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,9,
271,Prov. Humble Ke, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,9,
284,Prov. Imperial, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,9,
298,Prov. Just Rest, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,9,
314,Prov. Boston Ne, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,8,
319,Prov. Boston Sa, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,5,
339,Prov. Driven Sa, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,8,
346,Prov. Expert Pe, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
349,Prov. Expert Sa, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,8,
361,Prov. Giant Key, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,4,
369,Prov. Giant Sai, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
373,Prov. Humble Ma, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
375,Prov. Humble Op, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
378,Prov. Humble Re, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,4,
379,Prov. Humble Sa, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
381,Prov. Imperial, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,7,
383,Prov. Imperial, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,6,
385,Prov. Imperial, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,8,
386,Prov. Imperial, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
390,Prov. Imperial, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
396,Prov. Just Petr, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,6,
402,Prov. Apex Ligh, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
403,Prov. Apex Mach, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,6,
406,Prov. Apex Petr, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
410,Prov. Apex Tran, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,7,
413,Prov. Boston Ma, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,3,
423,Prov. Computer, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,6,
424,Prov. Computer, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,4,
426,Prov. Computer, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,7,
433,Prov. Driven Ma, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,8,
437,Prov. Driven Qu, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,6,
439,Prov. Driven Sa, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,5,
441,Prov. Expert Ke, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
445,Prov. Expert Op, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,8,
449,Prov. Expert Sa, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,7,
