corp_no,corp_name,street,city,state_prov,country,mail_code,phone_no,expr_dt,region_no,corp_code
128,Corp. Computer RestaurantsCo., , ,,,,,2004-10-12T10:41:26,2,
210,Corp. Apex TransitCorp., , ,,,,,2004-10-12T10:41:26,3,
219,Corp. Boston Sail MakersCorp., , ,,,,,2004-10-12T10:41:26,4,
252,Corp. Famous LightingCorp., , ,,,,,2004-10-12T10:41:26,5,
305,Corp. Apex OperaLtd., , ,,,,,2004-10-12T10:41:26,6,
369,Corp. Giant Sail MakersLtd., , ,,,,,2004-10-12T10:41:26,6,
439,Corp. Driven Sail MakersAg., , ,,,,,2004-10-12T10:41:26,1,
470,Corp. Giant TransitAg., , ,,,,,2004-10-12T10:41:26,8,
471,Corp. Humble Key StonesAg., , ,,,,,2004-10-12T10:41:26,2,
473,Corp. Humble MachineryAg., , ,,,,,2004-10-12T10:41:26,4,
260,Corp. Famous TransitCorp., , ,,,,,2004-10-12T10:41:26,7,
267,Corp. Giant QuestsCorp., , ,,,,,2004-10-12T10:41:26,7,
277,Corp. Humble QuestsCorp., , ,,,,,2004-10-12T10:41:26,4,
317,Corp. Boston QuestsLtd., , ,,,,,2004-10-12T10:41:26,7,
323,Corp. Computer MachineryLtd., , ,,,,,2004-10-12T10:41:26,5,
376,Corp. Humble PetroleumLtd., , ,,,,,2004-10-12T10:41:26,2,
434,Corp. Driven NeedleworkAg., , ,,,,,2004-10-12T10:41:26,3,
462,Corp. Giant LightingAg., , ,,,,,2004-10-12T10:41:26,7,
480,Corp. Humble TransitAg., , ,,,,,2004-10-12T10:41:26,1,
132,Corp. Driven LightingCo., , ,,,,,2004-10-12T10:41:26,8,
194,Corp. Just NeedleworkCo., , ,,,,,2004-10-12T10:41:26,4,
275,Corp. Humble OperaCorp., , ,,,,,2004-10-12T10:41:26,6,
285,Corp. Imperial OperaCorp., , ,,,,,2004-10-12T10:41:26,5,
304,Corp. Apex NeedleworkLtd., , ,,,,,2004-10-12T10:41:26,4,
325,Corp. Computer OperaLtd., , ,,,,,2004-10-12T10:41:26,2,
332,Corp. Driven LightingLtd., , ,,,,,2004-10-12T10:41:26,7,
346,Corp. Expert PetroleumLtd., , ,,,,,2004-10-12T10:41:26,5,
403,Corp. Apex MachineryAg., , ,,,,,2004-10-12T10:41:26,3,
431,Corp. Driven Key StonesAg., , ,,,,,2004-10-12T10:41:26,6,
433,Corp. Driven MachineryAg., , ,,,,,2004-10-12T10:41:26,4,
444,Corp. Expert NeedleworkAg., , ,,,,,2004-10-12T10:41:26,7,
39,Corp. Driven Sail MakersInc., , ,,,,,2004-10-12T10:41:26,7,
124,Corp. Computer NeedleworkCo., , ,,,,,2004-10-12T10:41:26,4,
442,Corp. Expert LightingAg., , ,,,,,2004-10-12T10:41:26,1,
243,Corp. Expert MachineryCorp., , ,,,,,2004-10-12T10:41:26,6,
13,Corp. Boston MachineryInc., , ,,,,,2004-10-12T10:41:26,5,
1,Corp. Apex Key StonesInc., , ,,,,,2004-10-12T10:41:26,3,
135,Corp. Driven OperaCo., , ,,,,,2004-10-12T10:41:26,3,
415,Corp. Boston OperaAg., , ,,,,,2004-10-12T10:41:26,2,
457,Corp. Famous QuestsAg., , ,,,,,2004-10-12T10:41:26,1,
55,Corp. Famous OperaInc., , ,,,,,2004-10-12T10:41:26,7,
364,Corp. Giant NeedleworkLtd., , ,,,,,2004-10-12T10:41:26,5,
361,Corp. Giant Key StonesLtd., , ,,,,,2004-10-12T10:41:26,2,
193,Corp. Just MachineryCo., , ,,,,,2004-10-12T10:41:26,3,
329,Corp. Computer Sail MakersLtd., , ,,,,,2004-10-12T10:41:26,5,
42,Corp. Expert LightingInc., , ,,,,,2004-10-12T10:41:26,6,
339,Corp. Driven Sail MakersLtd., , ,,,,,2004-10-12T10:41:26,5,
147,Corp. Expert QuestsCo., , ,,,,,2004-10-12T10:41:26,3,
214,Corp. Boston NeedleworkCorp., , ,,,,,2004-10-12T10:41:26,2,
390,Corp. Imperial TransitLtd., , ,,,,,2004-10-12T10:41:26,3,
86,Corp. Imperial PetroleumInc., , ,,,,,2004-10-12T10:41:26,2,
335,Corp. Driven OperaLtd., , ,,,,,2004-10-12T10:41:26,4,
494,Corp. Just NeedleworkAg., , ,,,,,2004-10-12T10:41:26,2,
229,Corp. Computer Sail MakersCorp., , ,,,,,2004-10-12T10:41:26,8,
60,Corp. Famous TransitInc., , ,,,,,2004-10-12T10:41:26,4,
204,Corp. Apex NeedleworkCorp., , ,,,,,2004-10-12T10:41:26,2,
362,Corp. Giant LightingLtd., , ,,,,,2004-10-12T10:41:26,8,
157,Corp. Famous QuestsCo., , ,,,,,2004-10-12T10:41:26,3,
269,Corp. Giant Sail MakersCorp., , ,,,,,2004-10-12T10:41:26,2,
161,Corp. Giant Key StonesCo., , ,,,,,2004-10-12T10:41:26,3,
491,Corp. Just Key StonesAg., , ,,,,,2004-10-12T10:41:26,8,
259,Corp. Famous Sail MakersCorp., , ,,,,,2004-10-12T10:41:26,6,
66,Corp. Giant PetroleumInc., , ,,,,,2004-10-12T10:41:26,8,
308,Corp. Apex RestaurantsLtd., , ,,,,,2004-10-12T10:41:26,8,
33,Corp. Driven MachineryInc., , ,,,,,2004-10-12T10:41:26,1,
284,Corp. Imperial NeedleworkCorp., , ,,,,,2004-10-12T10:41:26,3,
426,Corp. Computer PetroleumAg., , ,,,,,2004-10-12T10:41:26,3,
395,Corp. Just OperaLtd., , ,,,,,2004-10-12T10:41:26,1,
411,Corp. Boston Key StonesAg., , ,,,,,2004-10-12T10:41:26,7,
