statement_no,member_no,statement_dt,due_dt,statement_amt,statement_code
1027,1027,1999-08-13T00:00:00,1999-09-02T00:00:00,14764.0,
1828,1828,1999-08-13T00:00:00,1999-09-02T00:00:00,1751.0,
2439,2439,1999-08-13T00:00:00,1999-09-02T00:00:00,8940.0,
2637,2637,1999-08-13T00:00:00,1999-09-02T00:00:00,7324.0,
3243,3243,1999-08-13T00:00:00,1999-09-02T00:00:00,752.0,
3658,3658,1999-08-13T00:00:00,1999-09-02T00:00:00,9539.0,
4021,4021,1999-08-13T00:00:00,1999-09-02T00:00:00,4220.0,
4515,4515,1999-08-13T00:00:00,1999-09-02T00:00:00,13480.0,
4677,4677,1999-08-13T00:00:00,1999-09-02T00:00:00,4992.0,
4861,4861,1999-08-13T00:00:00,1999-09-02T00:00:00,5726.0,
6206,6206,1999-08-13T00:00:00,1999-09-02T00:00:00,13901.0,
6474,6474,1999-08-13T00:00:00,1999-09-02T00:00:00,12864.0,
7023,7023,1999-08-13T00:00:00,1999-09-02T00:00:00,2827.0,
7231,7231,1999-08-13T00:00:00,1999-09-02T00:00:00,11353.0,
7245,7245,1999-08-13T00:00:00,1999-09-02T00:00:00,21972.0,
7428,7428,1999-08-13T00:00:00,1999-09-02T00:00:00,31706.0,
7556,7556,1999-08-13T00:00:00,1999-09-02T00:00:00,10810.0,
7792,7792,1999-08-13T00:00:00,1999-09-02T00:00:00,11162.0,
7808,7808,1999-08-13T00:00:00,1999-09-02T00:00:00,13492.0,
7852,7852,1999-08-13T00:00:00,1999-09-02T00:00:00,28126.0,
7959,7959,1999-08-13T00:00:00,1999-09-02T00:00:00,22642.0,
8012,8012,1999-08-13T00:00:00,1999-09-02T00:00:00,20469.0,
8037,8037,1999-08-13T00:00:00,1999-09-02T00:00:00,21396.0,
8168,8168,1999-08-13T00:00:00,1999-09-02T00:00:00,27066.0,
8456,8456,1999-08-13T00:00:00,1999-09-02T00:00:00,19722.0,
8539,8539,1999-08-13T00:00:00,1999-09-02T00:00:00,14762.0,
8551,8551,1999-08-13T00:00:00,1999-09-02T00:00:00,36729.0,
8849,8849,1999-08-13T00:00:00,1999-09-02T00:00:00,23886.0,
8865,8865,1999-08-13T00:00:00,1999-09-02T00:00:00,30654.0,
8878,8878,1999-08-13T00:00:00,1999-09-02T00:00:00,36701.0,
9076,9076,1999-08-13T00:00:00,1999-09-02T00:00:00,15132.0,
9138,9138,1999-08-13T00:00:00,1999-09-02T00:00:00,21788.0,
9271,9271,1999-08-13T00:00:00,1999-09-02T00:00:00,35544.0,
9283,9283,1999-08-13T00:00:00,1999-09-02T00:00:00,25400.0,
9367,9367,1999-08-13T00:00:00,1999-09-02T00:00:00,22966.0,
9480,9480,1999-08-13T00:00:00,1999-09-02T00:00:00,26225.0,
9496,9496,1999-08-13T00:00:00,1999-09-02T00:00:00,25397.0,
9527,9527,1999-08-13T00:00:00,1999-09-02T00:00:00,40872.0,
9533,9533,1999-08-13T00:00:00,1999-09-02T00:00:00,26994.0,
9596,9596,1999-08-13T00:00:00,1999-09-02T00:00:00,44928.0,
9614,9614,1999-08-13T00:00:00,1999-09-02T00:00:00,18684.0,
9668,9668,1999-08-13T00:00:00,1999-09-02T00:00:00,57087.0,
9697,9697,1999-08-13T00:00:00,1999-09-02T00:00:00,50102.0,
9814,9814,1999-08-13T00:00:00,1999-09-02T00:00:00,65337.0,
9907,9907,1999-08-13T00:00:00,1999-09-02T00:00:00,72866.0,
9940,9940,1999-08-13T00:00:00,1999-09-02T00:00:00,98664.0,
9983,9983,1999-08-13T00:00:00,1999-09-02T00:00:00,47259.0,
9984,9984,1999-08-13T00:00:00,1999-09-02T00:00:00,67051.0,
9987,9987,1999-08-13T00:00:00,1999-09-02T00:00:00,102645.0,
12705,2705,1999-09-13T00:00:00,1999-10-03T00:00:00,5600.0,
13014,3014,1999-09-13T00:00:00,1999-10-03T00:00:00,4771.0,
13538,3538,1999-09-13T00:00:00,1999-10-03T00:00:00,2313.0,
13906,3906,1999-09-13T00:00:00,1999-10-03T00:00:00,10553.0,
14165,4165,1999-09-13T00:00:00,1999-10-03T00:00:00,1326.0,
14801,4801,1999-09-13T00:00:00,1999-10-03T00:00:00,8069.0,
14991,4991,1999-09-13T00:00:00,1999-10-03T00:00:00,6452.0,
15632,5632,1999-09-13T00:00:00,1999-10-03T00:00:00,7015.0,
15787,5787,1999-09-13T00:00:00,1999-10-03T00:00:00,11444.0,
16567,6567,1999-09-13T00:00:00,1999-10-03T00:00:00,2231.0,
16760,6760,1999-09-13T00:00:00,1999-10-03T00:00:00,15984.0,
17043,7043,1999-09-13T00:00:00,1999-10-03T00:00:00,9068.0,
17104,7104,1999-09-13T00:00:00,1999-10-03T00:00:00,5761.0,
17522,7522,1999-09-13T00:00:00,1999-10-03T00:00:00,6821.0,
17591,7591,1999-09-13T00:00:00,1999-10-03T00:00:00,5441.0,
17676,7676,1999-09-13T00:00:00,1999-10-03T00:00:00,9020.0,
18034,8034,1999-09-13T00:00:00,1999-10-03T00:00:00,12331.0,
18257,8257,1999-09-13T00:00:00,1999-10-03T00:00:00,11840.0,
18373,8373,1999-09-13T00:00:00,1999-10-03T00:00:00,5439.0,
