provider_no,provider_name,street,city,state_prov,mail_code,country,phone_no,issue_dt,expr_dt,region_no,provider_code
213,Prov. Boston Ma, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,3,
225,Prov. Computer, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,4,
242,Prov. Expert Li, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,5,
244,Prov. Expert Ne, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,4,
311,Prov. Boston Ke, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,5,
315,Prov. Boston Op, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
320,Prov. Boston Tr, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
324,Prov. Computer, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,7,
336,Prov. Driven Pe, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,6,
360,Prov. Famous Tr, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,7,
361,Prov. Giant Key, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,4,
363,Prov. Giant Mac, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,8,
364,Prov. Giant Nee, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
373,Prov. Humble Ma, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
376,Prov. Humble Pe, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,8,
381,Prov. Imperial, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,7,
390,Prov. Imperial, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
397,Prov. Just Ques, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,7,
400,Prov. Just Tran, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
405,Prov. Apex Oper, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,6,
410,Prov. Apex Tran, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,7,
412,Prov. Boston Li, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,8,
415,Prov. Boston Op, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
418,Prov. Boston Re, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
419,Prov. Boston Sa, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,8,
420,Prov. Boston Tr, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
424,Prov. Computer, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,4,
427,Prov. Computer, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
431,Prov. Driven Ke, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,8,
435,Prov. Driven Op, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
443,Prov. Expert Ma, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,6,
445,Prov. Expert Op, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,8,
447,Prov. Expert Qu, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,8,
450,Prov. Expert Tr, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
452,Prov. Famous Li, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
453,Prov. Famous Ma, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
454,Prov. Famous Ne, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,8,
455,Prov. Famous Op, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
456,Prov. Famous Pe, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
458,Prov. Famous Re, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,5,
459,Prov. Famous Sa, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
461,Prov. Giant Key, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,6,
463,Prov. Giant Mac, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
464,Prov. Giant Nee, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
465,Prov. Giant Ope, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,6,
466,Prov. Giant Pet, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,8,
467,Prov. Giant Que, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,8,
469,Prov. Giant Sai, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,9,
470,Prov. Giant Tra, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,7,
471,Prov. Humble Ke, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,5,
472,Prov. Humble Li, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,7,
474,Prov. Humble Ne, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,9,
475,Prov. Humble Op, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,9,
477,Prov. Humble Qu, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,9,
480,Prov. Humble Tr, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,7,
481,Prov. Imperial, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,9,
482,Prov. Imperial, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,8,
484,Prov. Imperial, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,7,
485,Prov. Imperial, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,8,
486,Prov. Imperial, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,7,
