charge_no,member_no,provider_no,category_no,charge_dt,charge_amt,statement_no,charge_code
1050791,5038,472,5,1999-09-05T10:47:32,952.0,15038,
794311,6242,479,8,1999-07-26T10:50:54,3906.0,6242,
784358,6761,444,3,1999-09-29T10:50:07,2372.0,26761,
1754425,6942,476,2,1999-10-10T10:47:48,2913.0,26942,
1603389,7751,439,9,1999-09-18T10:43:52,1560.0,27751,
1929363,6946,281,9,1999-07-22T10:45:52,1173.0,6946,
1939691,9267,456,10,1999-08-27T10:46:40,4607.0,19267,
1460298,8620,314,7,1999-06-24T10:48:15,4568.0,8620,
1375668,6182,500,4,1999-09-27T10:49:26,2068.0,26182,
1692634,8143,480,4,1999-06-18T10:50:46,656.0,8143,
1554207,9730,334,4,1999-09-18T10:47:47,516.0,29730,
2248,9012,317,9,1999-08-04T10:43:47,4986.0,9012,
1129744,2985,489,10,1999-07-11T10:45:54,4755.0,2985,
1014438,8850,252,10,1999-06-24T10:44:42,2426.0,8850,
754784,8683,382,7,1999-07-28T10:47:50,2532.0,8683,
948684,8957,133,4,1999-07-29T10:47:22,4388.0,8957,
1036535,6358,428,3,1999-08-30T10:46:26,4542.0,16358,
1260487,9940,477,7,1999-09-03T10:48:15,4955.0,19940,
50140,8555,481,10,1999-10-05T10:47:29,3038.0,28555,
1139198,9263,441,3,1999-09-20T10:46:38,421.0,29263,
1874526,8886,447,5,1999-07-11T10:49:21,3600.0,8886,
1635622,9318,464,10,1999-07-17T10:46:21,866.0,9318,
1261815,6318,483,3,1999-07-07T10:48:21,4430.0,6318,
1052085,9618,476,9,1999-08-24T10:47:38,1526.0,19618,
1741531,8450,430,8,1999-07-14T10:46:49,2576.0,8450,
1916143,9058,483,5,1999-10-12T10:44:50,1312.0,29058,
1332318,7218,443,4,1999-10-02T10:46:07,3369.0,27218,
808855,7848,440,6,1999-07-09T10:44:17,2276.0,7848,
1036090,3196,459,6,1999-07-14T10:46:24,4014.0,3196,
1067491,6333,473,8,1999-08-21T10:48:48,2777.0,16333,
767687,8937,437,3,1999-07-04T10:48:49,198.0,8937,
1290406,5726,494,2,1999-10-03T10:50:35,823.0,25726,
1655206,9884,342,6,1999-07-25T10:47:52,2604.0,9884,
1722476,9264,349,5,1999-06-27T10:45:19,4944.0,9264,
1090683,9178,458,2,1999-07-23T10:50:37,812.0,9178,
628486,9690,446,8,1999-06-30T10:45:48,2496.0,9690,
1158172,3188,324,10,1999-10-05T10:48:05,248.0,23188,
1405227,3306,494,2,1999-10-06T10:44:01,2829.0,23306,
561281,6738,397,6,1999-10-13T10:48:19,4227.0,0,
1718336,4880,399,8,1999-06-28T10:45:00,2095.0,4880,
1647296,9961,419,4,1999-10-01T10:47:15,861.0,29961,
849163,8127,500,4,1999-06-22T10:47:24,4338.0,8127,
666733,6627,487,3,1999-06-29T10:48:45,1713.0,6627,
1225993,9308,451,3,1999-09-26T10:45:36,1752.0,29308,
1407335,8771,489,6,1999-07-25T10:44:10,3605.0,8771,
1563022,7519,395,2,1999-07-10T10:48:27,910.0,7519,
1776508,9743,333,5,1999-08-15T10:49:31,2736.0,19743,
1827273,3739,335,4,1999-08-29T10:45:42,2536.0,13739,
883788,7832,500,8,1999-10-06T10:50:04,4773.0,27832,
684281,7406,467,9,1999-07-10T10:50:07,4639.0,7406,
1368945,4061,438,2,1999-08-02T10:48:55,2902.0,4061,
985945,4991,492,6,1999-09-05T10:50:15,162.0,14991,
733677,5132,500,3,1999-09-27T10:46:13,4220.0,25132,
1049778,6977,396,10,1999-09-08T10:47:27,2212.0,16977,
1505778,2966,499,3,1999-08-28T10:44:03,2732.0,12966,
523381,9833,469,8,1999-07-29T10:45:23,1604.0,9833,
1810517,8750,481,10,1999-07-11T10:44:24,2936.0,8750,
986416,9451,458,8,1999-10-09T10:50:17,739.0,29451,
584574,2413,282,10,1999-10-13T10:50:08,580.0,0,
1555182,9053,479,7,1999-06-30T10:47:52,1074.0,9053,
949374,1973,265,9,1999-10-08T10:47:25,2376.0,21973,
1247803,7036,402,2,1999-10-12T10:47:18,4485.0,27036,
1445947,9417,499,2,1999-07-09T10:47:09,4387.0,9417,
1707370,5402,377,9,1999-10-09T10:44:10,616.0,25402,
63656,6908,436,4,1999-06-27T10:48:30,3563.0,6908,
1729765,9588,474,6,1999-07-16T10:45:54,1281.0,9588,
942285,9838,477,2,1999-08-26T10:46:52,4092.0,19838,
1918814,7518,442,7,1999-07-19T10:45:02,2382.0,7518,
1554014,8082,500,8,1999-08-15T10:47:47,847.0,18082,
1788745,9604,472,6,1999-06-29T10:50:28,3794.0,9604,
1145465,7444,492,6,1999-10-13T10:47:07,749.0,0,
753418,322,364,10,1999-07-25T10:47:44,580.0,322,
1611305,8877,434,10,1999-08-15T10:44:27,1853.0,18877,
764313,8068,485,8,1999-07-07T10:48:34,4195.0,8068,
628097,9214,498,7,1999-09-26T10:45:46,763.0,29214,
564295,9816,470,10,1999-07-07T10:48:33,4484.0,9816,
1752013,4476,449,9,1999-09-21T10:47:38,1823.0,24476,
1811859,7105,499,6,1999-07-09T10:44:30,4972.0,7105,
1710130,9824,429,4,1999-09-17T10:44:22,4534.0,29824,
1519318,8588,308,5,1999-09-05T10:45:04,3140.0,18588,
1075723,8540,495,4,1999-09-24T10:49:27,871.0,28540,
