payment_no,member_no,payment_dt,payment_amt,statement_no,payment_code
8341,385,1999-10-03T00:00:00,3460.0,0,
12646,7063,1999-10-03T00:00:00,12472.0,0,
14467,8911,1999-10-03T00:00:00,6555.0,0,
11849,6215,1999-10-03T00:00:00,4184.0,0,
7135,8816,1999-09-02T00:00:00,25287.0,0,
14386,8830,1999-10-03T00:00:00,12612.0,0,
569,1694,1999-09-02T00:00:00,2560.0,0,
12748,7168,1999-10-03T00:00:00,8764.0,0,
7779,9460,1999-09-02T00:00:00,40730.0,0,
5570,7250,1999-09-02T00:00:00,8141.0,0,
10916,5150,1999-10-03T00:00:00,5588.0,0,
2264,3854,1999-09-02T00:00:00,16991.0,0,
10720,4925,1999-10-03T00:00:00,8897.0,0,
5451,7130,1999-09-02T00:00:00,19714.0,0,
2173,3754,1999-09-02T00:00:00,4916.0,0,
8596,1517,1999-10-03T00:00:00,4532.0,0,
875,2163,1999-09-02T00:00:00,3461.0,0,
12214,6608,1999-10-03T00:00:00,27975.0,0,
427,1455,1999-09-02T00:00:00,1832.0,0,
12442,6849,1999-10-03T00:00:00,1592.0,0,
4054,5722,1999-09-02T00:00:00,13123.0,0,
2538,4147,1999-09-02T00:00:00,3308.0,0,
2331,3927,1999-09-02T00:00:00,14255.0,0,
13752,8193,1999-10-03T00:00:00,29372.0,0,
775,2023,1999-09-02T00:00:00,1221.0,0,
4599,6274,1999-09-02T00:00:00,19045.0,0,
15542,9988,1999-10-03T00:00:00,57137.0,0,
13861,8302,1999-10-03T00:00:00,9551.0,0,
726,1942,1999-09-02T00:00:00,2834.0,0,
2001,3566,1999-09-02T00:00:00,2017.0,0,
10448,4603,1999-10-03T00:00:00,10356.0,0,
9464,3235,1999-10-03T00:00:00,7699.0,0,
9748,3650,1999-10-03T00:00:00,2875.0,0,
9414,3160,1999-10-03T00:00:00,2667.0,0,
191,927,1999-09-02T00:00:00,4272.0,0,
11324,5633,1999-10-03T00:00:00,6586.0,0,
12523,6932,1999-10-03T00:00:00,4173.0,0,
3422,5074,1999-09-02T00:00:00,8477.0,0,
14841,9287,1999-10-03T00:00:00,14817.0,0,
14164,8607,1999-10-03T00:00:00,10455.0,0,
13908,8350,1999-10-03T00:00:00,820.0,0,
3279,4924,1999-09-02T00:00:00,17371.0,0,
13860,8301,1999-10-03T00:00:00,5168.0,0,
4631,6308,1999-09-02T00:00:00,8535.0,0,
9623,3463,1999-10-03T00:00:00,1788.0,0,
9393,3129,1999-10-03T00:00:00,4619.0,0,
14259,8703,1999-10-03T00:00:00,13656.0,0,
11748,6108,1999-10-03T00:00:00,4119.0,0,
12829,7252,1999-10-03T00:00:00,7859.0,0,
3289,4934,1999-09-02T00:00:00,13485.0,0,
1292,2729,1999-09-02T00:00:00,12513.0,0,
3445,5098,1999-09-02T00:00:00,13576.0,0,
2767,4391,1999-09-02T00:00:00,1913.0,0,
4431,6105,1999-09-02T00:00:00,9285.0,0,
4280,5951,1999-09-02T00:00:00,18182.0,0,
485,1543,1999-09-02T00:00:00,4216.0,0,
4855,6532,1999-09-02T00:00:00,20664.0,0,
11686,6040,1999-10-03T00:00:00,4078.0,0,
9447,3211,1999-10-03T00:00:00,3451.0,0,
3803,5466,1999-09-02T00:00:00,1709.0,0,
4132,5800,1999-09-02T00:00:00,2160.0,0,
5863,7543,1999-09-02T00:00:00,26712.0,0,
14915,9361,1999-10-03T00:00:00,18061.0,0,
2984,4621,1999-09-02T00:00:00,7776.0,0,
2942,4578,1999-09-02T00:00:00,4325.0,0,
13859,8300,1999-10-03T00:00:00,19741.0,0,
11907,6278,1999-10-03T00:00:00,4168.0,0,
3771,5431,1999-09-02T00:00:00,9184.0,0,
5602,7282,1999-09-02T00:00:00,12788.0,0,
8745,1928,1999-10-03T00:00:00,1206.0,0,
3316,4961,1999-09-02T00:00:00,6804.0,0,
8428,933,1999-10-03T00:00:00,1611.0,0,
745,1975,1999-09-02T00:00:00,2393.0,0,
7533,9214,1999-09-02T00:00:00,33306.0,0,
11896,6266,1999-10-03T00:00:00,15978.0,0,
13607,8046,1999-10-03T00:00:00,4785.0,0,
9794,3716,1999-10-03T00:00:00,2655.0,0,
9662,3528,1999-10-03T00:00:00,1094.0,0,
8875,2200,1999-10-03T00:00:00,4755.0,0,
1198,2612,1999-09-02T00:00:00,450.0,0,
14624,9070,1999-10-03T00:00:00,12108.0,0,
9215,2844,1999-10-03T00:00:00,7566.0,0,
13352,7788,1999-10-03T00:00:00,8812.0,0,
