corp_no,corp_name,street,city,state_prov,country,mail_code,phone_no,expr_dt,region_no,corp_code
37,Corp. Driven QuestsInc., , ,,,,,2004-10-12T10:41:26,1,
109,Corp. Apex Sail MakersCo., , ,,,,,2004-10-12T10:41:26,1,
135,Corp. Driven OperaCo., , ,,,,,2004-10-12T10:41:26,3,
160,Corp. Famous TransitCo., , ,,,,,2004-10-12T10:41:26,8,
165,Corp. Giant OperaCo., , ,,,,,2004-10-12T10:41:26,1,
210,Corp. Apex TransitCorp., , ,,,,,2004-10-12T10:41:26,3,
216,Corp. Boston PetroleumCorp., , ,,,,,2004-10-12T10:41:26,5,
249,Corp. Expert Sail MakersCorp., , ,,,,,2004-10-12T10:41:26,1,
297,Corp. Just QuestsCorp., , ,,,,,2004-10-12T10:41:26,7,
343,Corp. Expert MachineryLtd., , ,,,,,2004-10-12T10:41:26,7,
372,Corp. Humble LightingLtd., , ,,,,,2004-10-12T10:41:26,4,
376,Corp. Humble PetroleumLtd., , ,,,,,2004-10-12T10:41:26,2,
402,Corp. Apex LightingAg., , ,,,,,2004-10-12T10:41:26,6,
419,Corp. Boston Sail MakersAg., , ,,,,,2004-10-12T10:41:26,1,
426,Corp. Computer PetroleumAg., , ,,,,,2004-10-12T10:41:26,3,
449,Corp. Expert Sail MakersAg., , ,,,,,2004-10-12T10:41:26,5,
450,Corp. Expert TransitAg., , ,,,,,2004-10-12T10:41:26,2,
471,Corp. Humble Key StonesAg., , ,,,,,2004-10-12T10:41:26,2,
484,Corp. Imperial NeedleworkAg., , ,,,,,2004-10-12T10:41:26,2,
491,Corp. Just Key StonesAg., , ,,,,,2004-10-12T10:41:26,8,
492,Corp. Just LightingAg., , ,,,,,2004-10-12T10:41:26,3,
499,Corp. Just Sail MakersAg., , ,,,,,2004-10-12T10:41:26,4,
190,Corp. Imperial TransitCo., , ,,,,,2004-10-12T10:41:26,5,
237,Corp. Driven QuestsCorp., , ,,,,,2004-10-12T10:41:26,8,
241,Corp. Expert Key StonesCorp., , ,,,,,2004-10-12T10:41:26,1,
323,Corp. Computer MachineryLtd., , ,,,,,2004-10-12T10:41:26,5,
324,Corp. Computer NeedleworkLtd., , ,,,,,2004-10-12T10:41:26,8,
351,Corp. Famous Key StonesLtd., , ,,,,,2004-10-12T10:41:26,3,
382,Corp. Imperial LightingLtd., , ,,,,,2004-10-12T10:41:26,3,
434,Corp. Driven NeedleworkAg., , ,,,,,2004-10-12T10:41:26,3,
439,Corp. Driven Sail MakersAg., , ,,,,,2004-10-12T10:41:26,1,
459,Corp. Famous Sail MakersAg., , ,,,,,2004-10-12T10:41:26,2,
472,Corp. Humble LightingAg., , ,,,,,2004-10-12T10:41:26,4,
483,Corp. Imperial MachineryAg., , ,,,,,2004-10-12T10:41:26,6,
36,Corp. Driven PetroleumInc., , ,,,,,2004-10-12T10:41:26,7,
76,Corp. Humble PetroleumInc., , ,,,,,2004-10-12T10:41:26,4,
100,Corp. Just TransitInc., , ,,,,,2004-10-12T10:41:26,1,
130,Corp. Computer TransitCo., , ,,,,,2004-10-12T10:41:26,6,
202,Corp. Apex LightingCorp., , ,,,,,2004-10-12T10:41:26,7,
250,Corp. Expert TransitCorp., , ,,,,,2004-10-12T10:41:26,2,
256,Corp. Famous PetroleumCorp., , ,,,,,2004-10-12T10:41:26,2,
260,Corp. Famous TransitCorp., , ,,,,,2004-10-12T10:41:26,7,
276,Corp. Humble PetroleumCorp., , ,,,,,2004-10-12T10:41:26,8,
325,Corp. Computer OperaLtd., , ,,,,,2004-10-12T10:41:26,2,
344,Corp. Expert NeedleworkLtd., , ,,,,,2004-10-12T10:41:26,4,
352,Corp. Famous LightingLtd., , ,,,,,2004-10-12T10:41:26,1,
363,Corp. Giant MachineryLtd., , ,,,,,2004-10-12T10:41:26,6,
387,Corp. Imperial QuestsLtd., , ,,,,,2004-10-12T10:41:26,8,
393,Corp. Just MachineryLtd., , ,,,,,2004-10-12T10:41:26,1,
441,Corp. Expert Key StonesAg., , ,,,,,2004-10-12T10:41:26,8,
442,Corp. Expert LightingAg., , ,,,,,2004-10-12T10:41:26,1,
485,Corp. Imperial OperaAg., , ,,,,,2004-10-12T10:41:26,1,
445,Corp. Expert OperaAg., , ,,,,,2004-10-12T10:41:26,2,
489,Corp. Imperial Sail MakersAg., , ,,,,,2004-10-12T10:41:26,5,
357,Corp. Famous QuestsLtd., , ,,,,,2004-10-12T10:41:26,6,
220,Corp. Boston TransitCorp., , ,,,,,2004-10-12T10:41:26,7,
213,Corp. Boston MachineryCorp., , ,,,,,2004-10-12T10:41:26,4,
174,Corp. Humble NeedleworkCo., , ,,,,,2004-10-12T10:41:26,4,
162,Corp. Giant LightingCo., , ,,,,,2004-10-12T10:41:26,8,
92,Corp. Just LightingInc., , ,,,,,2004-10-12T10:41:26,8,
1,Corp. Apex Key StonesInc., , ,,,,,2004-10-12T10:41:26,3,
421,Corp. Computer Key StonesAg., , ,,,,,2004-10-12T10:41:26,2,
147,Corp. Expert QuestsCo., , ,,,,,2004-10-12T10:41:26,3,
203,Corp. Apex MachineryCorp., , ,,,,,2004-10-12T10:41:26,8,
341,Corp. Expert Key StonesLtd., , ,,,,,2004-10-12T10:41:26,8,
429,Corp. Computer Sail MakersAg., , ,,,,,2004-10-12T10:41:26,1,
349,Corp. Expert Sail MakersLtd., , ,,,,,2004-10-12T10:41:26,3,
183,Corp. Imperial MachineryCo., , ,,,,,2004-10-12T10:41:26,7,
253,Corp. Famous MachineryCorp., , ,,,,,2004-10-12T10:41:26,7,
79,Corp. Humble Sail MakersInc., , ,,,,,2004-10-12T10:41:26,8,
201,Corp. Apex Key StonesCorp., , ,,,,,2004-10-12T10:41:26,7,
265,Corp. Giant OperaCorp., , ,,,,,2004-10-12T10:41:26,5,
427,Corp. Computer QuestsAg., , ,,,,,2004-10-12T10:41:26,4,
65,Corp. Giant OperaInc., , ,,,,,2004-10-12T10:41:26,8,
347,Corp. Expert QuestsLtd., , ,,,,,2004-10-12T10:41:26,1,
370,Corp. Giant TransitLtd., , ,,,,,2004-10-12T10:41:26,4,
399,Corp. Just Sail MakersLtd., , ,,,,,2004-10-12T10:41:26,8,
432,Corp. Driven LightingAg., , ,,,,,2004-10-12T10:41:26,1,
115,Corp. Boston OperaCo., , ,,,,,2004-10-12T10:41:26,7,
126,Corp. Computer PetroleumCo., , ,,,,,2004-10-12T10:41:26,6,
141,Corp. Expert Key StonesCo., , ,,,,,2004-10-12T10:41:26,4,
403,Corp. Apex MachineryAg., , ,,,,,2004-10-12T10:41:26,3,
322,Corp. Computer LightingLtd., , ,,,,,2004-10-12T10:41:26,6,
228,Corp. Computer RestaurantsCorp., , ,,,,,2004-10-12T10:41:26,2,
397,Corp. Just QuestsLtd., , ,,,,,2004-10-12T10:41:26,8,
13,Corp. Boston MachineryInc., , ,,,,,2004-10-12T10:41:26,5,
307,Corp. Apex QuestsLtd., , ,,,,,2004-10-12T10:41:26,5,
