orderid,productid,unitprice,quantity,discount
10785,75,7.75,10,0.0
10262,56,30.4,2,0.0
10642,21,10.0,30,0.0
10789,18,62.5,30,0.0
10329,30,20.7,8,0.0
10275,59,44.0,6,0.0
10484,21,8.0,14,0.0
10861,17,39.0,42,0.0
10637,56,38.0,60,0.0
10482,40,14.7,10,0.0
10653,16,17.45,30,0.0
10502,45,9.5,21,0.0
10711,19,9.2,12,0.0
10493,69,28.8,10,0.0
10814,43,46.0,20,0.0
10701,71,21.5,20,0.0
10633,26,31.23,35,0.0
10398,35,14.4,30,0.0
10927,20,81.0,5,0.0
10728,60,34.0,15,0.0
10719,54,7.45,40,0.0
10716,51,53.0,7,0.0
10430,17,31.2,45,0.0
10779,62,49.3,20,0.0
10911,17,39.0,12,0.0
10893,24,4.5,10,0.0
10616,71,21.5,15,0.0
10417,46,9.6,2,0.0
10987,72,34.8,20,0.0
10879,65,21.05,10,0.0
10895,60,34.0,100,0.0
10986,77,13.0,15,0.0
10910,61,28.5,5,0.0
10264,41,7.7,25,0.0
10935,18,62.5,4,0.0
10875,19,9.2,25,0.0
10691,43,46.0,40,0.0
10501,54,7.45,20,0.0
10291,13,4.8,20,0.0
10984,16,17.45,55,0.0
10367,65,16.8,15,0.0
10341,33,2.0,8,0.0
10804,28,45.6,24,0.0
10510,75,7.75,36,0.0
10675,14,23.25,30,0.0
10281,24,3.6,6,0.0
10267,59,44.0,70,0.0
10513,32,32.0,50,0.0
10320,71,17.2,30,0.0
10401,56,30.4,70,0.0
10734,30,25.89,15,0.0
10890,34,14.0,10,0.0
10558,47,9.5,25,0.0
10431,40,14.7,50,0.0
10597,24,4.5,35,0.0
10964,69,36.0,10,0.0
10879,76,18.0,10,0.0
10539,13,6.0,8,0.0
10962,76,18.0,44,0.0
10931,13,6.0,42,0.0
10822,62,49.3,3,0.0
11003,1,18.0,4,0.0
10999,77,13.0,21,0.0
10852,17,39.0,6,0.0
10841,56,38.0,30,0.0
11007,42,14.0,14,0.0
10975,75,7.75,10,0.0
11025,13,6.0,20,0.0
10455,39,14.4,20,0.0
10554,16,17.45,30,0.0
10294,75,6.2,6,0.0
10456,49,16.0,21,0.0
10729,50,16.25,40,0.0
10419,60,27.2,60,0.0
11038,71,21.5,30,0.0
10928,47,9.5,5,0.0
10756,68,12.5,6,0.0
10687,9,97.0,50,0.0
10260,41,7.7,16,0.0
10492,42,11.2,20,0.0
10486,11,16.8,5,0.0
10371,36,15.2,6,0.0
10388,52,5.6,20,0.0
10484,40,14.7,10,0.0
10580,65,21.05,30,0.0
10654,39,18.0,20,0.0
10401,65,16.8,20,0.0
