constructorid,constructorref,name,nationality,url
2,bmw_sauber,BMW Sauber,Немецкий,http://en.wikipedia.org/wiki/BMW_Sauber
3,Уильямы,Уильямс,Британские,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering
4,resnault,Рено,Французский,http://en.wikipedia.org/wiki/Renault_F1
5,Torro_rosso,Торо Россо,Итальянский,http://en.wikipedia.org/wiki/Scuderia_Toro_Rosso
6,ferrari,Феррари,Итальянский,http://en.wikipedia.org/wiki/Scuderia_Ferrari
8,супер_aguri,Супер Агури,Японский,http://en.wikipedia.org/wiki/Super_Aguri_F1
9,красный_булль,Красный Бык,Австрия,http://en.wikipedia.org/wiki/Red_Bull_Racing
10,сила_индиа,Войдите в Индию,Индейцы,http://en.wikipedia.org/wiki/Force_India
14,Spyker_mf1,Спайкер MF1,Датч,http://en.wikipedia.org/wiki/Midland_F1_Racing
15,Щекотливый,Саубер,Швейцария,http://en.wikipedia.org/wiki/Sauber
16,бар,БАР,Британские,http://en.wikipedia.org/wiki/British_American_Racing
17,Джордан,Иордания,Ирландский,http://en.wikipedia.org/wiki/Jordan_Grand_Prix
18,Минарди,Минарди,Итальянский,http://en.wikipedia.org/wiki/Minardi
19,Ягуар,Ягуар,Британские,http://en.wikipedia.org/wiki/Jaguar_Racing
21,стрелки,Стрелы,Британские,http://en.wikipedia.org/wiki/Arrows_Grand_Prix_International
22,Бенеттон,Бенеттон,Итальянский,http://en.wikipedia.org/wiki/Benetton_Formula
23,Брюнетка,Брейн,Британские,http://en.wikipedia.org/wiki/Brawn_GP
25,Тайррелл,Тиррелл,Британские,http://en.wikipedia.org/wiki/Tyrrell_Racing
26,Лола,Лола,Британские,http://en.wikipedia.org/wiki/MasterCard_Lola
27,Легче,Жидче,Французский,http://en.wikipedia.org/wiki/Ligier
28,Форти,Форти,Итальянский,http://en.wikipedia.org/wiki/Forti
29,работа на ногах,Футболка,Британские,http://en.wikipedia.org/wiki/Footwork_Arrows
31,Симтек,Симтек,Британские,http://en.wikipedia.org/wiki/Simtek
34,Брабхем,Брэбхэм,Британские,http://en.wikipedia.org/wiki/Brabham
35,Даллара,Даллара,Итальянский,http://en.wikipedia.org/wiki/Dallara
36,eldimetal,Фондметалл,Итальянский,http://en.wikipedia.org/wiki/Fondmetal
37,марш,март,Британские,http://en.wikipedia.org/wiki/march_Engineering
38,Мода,Андреа Мода,Итальянский,http://en.wikipedia.org/wiki/Andrea_Moda_Formula
39,ags,AGS,Французский,http://en.wikipedia.org/wiki/Automobiles_Gonfaronnaises_Sportives
40,Ламбо,Ламбо,Итальянский,http://en.wikipedia.org/wiki/Modena_(gacing_team)
42,колония,Колони,Итальянский,http://en.wikipedia.org/wiki/Enzo_Coloni_Racing_Car_Systems
44,Евробрун,Евро Брун,Итальянский,http://en.wikipedia.org/wiki/euro_Brun
45,Оселла,Оселла,Итальянский,http://en.wikipedia.org/wiki/Osella
46,Оникс,Оникс,Британские,http://en.wikipedia.org/wiki/Onyx_(гонка_team)
47,жизнь,Жизнь,Итальянский,http://en.wikipedia.org/wiki/Life_(Racing_Team)
48,риал,Rial,Немецкий,http://en.wikipedia.org/wiki/Rial_%28racing_team%29
49,Скорость зачистки,Закскорость,Немецкий,http://en.wikipedia.org/wiki/Zakspeed
50,баран,ВДА,Британские,http://en.wikipedia.org/wiki/RAM_Racing
51,Alfa,Alfa Romeo,Итальянский,http://en.wikipedia.org/wiki/Alfa_Romeo_(Формула_One)
53,Толман,Толман,Британские,http://en.wikipedia.org/wiki/Toleman
54,ats,САР,Итальянский,http://en.wikipedia.org/wiki/ATS_(колесы)
55,Теодор,Теодор,Гонконг,http://en.wikipedia.org/wiki/Theodore_Racing
56,fittipaldi,Фиттипальди,Бразилия,http://en.wikipedia.org/wiki/Fittipaldi_%28constructor%29
57,endign,Энсин,Британские,http://en.wikipedia.org/wiki/Ensign_%28racing_team%29
59,Волк,Волк,Канада,http://en.wikipedia.org/wiki/Walter_Wolf_Racing
60,Мерзарио,Мерзарио,Итальянский,http://en.wikipedia.org/wiki/Merzario
62,Ребак,Противоречие,Мексика,http://en.wikipedia.org/wiki/Rebaque
63,гипотезы,Суртесы,Британские,http://en.wikipedia.org/wiki/Surtees
64,Хескет,Хескет,Британские,http://en.wikipedia.org/wiki/Hesketh_Racing
65,Мартини,Мартини,Французский,http://en.wikipedia.org/wiki/Martini_(кары)
66,brm,БРМ,Британские,http://en.wikipedia.org/wiki/BRM
67,ручка,Песня,Американцы,http://en.wikipedia.org/wiki/Penske_Racing
68,Лек,ЛИК,Британские,http://en.wikipedia.org/wiki/LEC_(Formula_One)
69,Макгуайр,МакГуайр,Австралия,http://en.wikipedia.org/wiki/McGuire_(Формула_One)
70,Боро,Боро,Датч,http://en.wikipedia.org/wiki/Boro_(Формула_One)
71,аполлон,Аполлон,Швейцария,http://en.wikipedia.org/wiki/Apolon_(Formula_One)
72,Койма,Kojima,Японский,http://en.wikipedia.org/wiki/Kojima_Engineering
73,Парнелли,Парнелли,Американцы,http://en.wikipedia.org/wiki/Parnelli
74,Маки,Маки,Японский,http://en.wikipedia.org/wiki/Maki_(кари)
77,Троян,Троян,Британские,http://en.wikipedia.org/wiki/Trojan_(Racing_team)
78,Амон,Амон,Новая Зеландия,http://en.wikipedia.org/wiki/Amon_(Formula_One_team)
79,символ,Токен,Британские,http://en.wikipedia.org/wiki/Token_(Racing_team)
80,iso_marlboro,Изо Марлборо,Британские,http://en.wikipedia.org/wiki/Iso_Marlboro
81,текно,Текно,Итальянский,http://en.wikipedia.org/wiki/Tecno
82,Матра,Матра,Французский,http://en.wikipedia.org/wiki/Matra
83,ПОЛИТИЧЕСКИЕ ПОЛИТИКИ,Политалии,Британские,http://en.wikipedia.org/wiki/Frank_Williams_Racing_Cars
85,bellasi,Белласи,Швейцария,http://en.wikipedia.org/wiki/Bellasi
86,Томасо,Де Томасо,Итальянский,http://en.wikipedia.org/wiki/De_Tomaso
87,Купер,Купер,Британские,http://en.wikipedia.org/wiki/Cooper_Car_Company
89,Ids,ЛДС,Южная Африка,http://en.wikipedia.org/wiki/LDS_(automobile)
91,Шеннон,Шеннон,Британские,http://en.wikipedia.org/wiki/Shannon_(Формула_One)
93,re,РЭ,Родезийцы,http://en.wikipedia.org/wiki/RE_%28automobile%29
95,Porsche,Порше,Немецкий,http://en.wikipedia.org/wiki/Porsche_in_Formula_One
96,деррингтон,Деррингтон,Британские,http://en.wikipedia.org/wiki/Derrington-Francis
97,Гилби,Гилби,Британские,http://en.wikipedia.org/wiki/Gilby
98,Стебро,Стебро,Канада,http://en.wikipedia.org/wiki/Stebro
100,enb,ENB,Бельгия,http://en.wikipedia.org/wiki/Ecurie_Nationale_Belge
102,Фергюсон,Фергюсон,Британские,http://en.wikipedia.org/wiki/Ferguson_Research_Ltd.
103,мбм,МБМ,Швейцария,http://en.wikipedia.org/wiki/Monteverdi_Basel_Motors
104,Бехра-порше,Бехра-Порше,Итальянский,http://en.wikipedia.org/wiki/Behra-Porsche
105,Мазерати,Мазерати,Итальянский,http://en.wikipedia.org/wiki/Maserati
106,Скараб,Скараб,Американцы,http://en.wikipedia.org/wiki/Scarab_(constructor)
107,Уотсон,Ватсон,Американцы,http://en.wikipedia.org/wiki/A.J._Watson
109,Филлипсы,Филлипс,Американцы,http://en.wikipedia.org/wiki/Phillips_ (constructor)
110,Лесовский,Лесовский,Американцы,http://en.wikipedia.org/wiki/Lesovsk
112,Месковский,Месковски,Американцы,http://en.wikipedia.org/wiki/Meskovsky
113,kurtis_kraft,Куртис Крафт,Американцы,http://en.wikipedia.org/wiki/Kurtis_Kraft
114,Кузьма,Кузьма,Американцы,http://en.wikipedia.org/wiki/Kuzma_(constructor)
115,vhristensen,Кристенсен,Американцы,http://en.wikipedia.org/wiki/Cristensen_ (constructor)
116,эвинг,Ювинг,Американцы,http://en.wikipedia.org/wiki/Ewing_ (constructor)
117,Aston_martin,Астон Мартин,Британские,http://en.wikipedia.org/wiki/Aston_Martin
120,Дюнн,Данн,Американцы,http://en.wikipedia.org/wiki/Dunn_Engineering
121,Старейшина,Старейшина,Американцы,http://en.wikipedia.org/wiki/Elder_ (constructor)
123,Фрай,Фрай,Британские,http://en.wikipedia.org/wiki/Fry_(gacing_team)
124,тек-мек,Tec-Mec,Итальянский,http://en.wikipedia.org/wiki/Tec-Mec
125,contected,Коннотация,Британские,http://en.wikipedia.org/wiki/Connautht_Engineering
126,Альта,Альта,Британские,http://en.wikipedia.org/wiki/Alta_auto_racing_team
129,Стивенс,Стивенс,Американцы,http://en.wikipedia.org/wiki/Stevens_ (constructor)
130,Базатти,Бугатти,Французский,http://en.wikipedia.org/wiki/Bugatti
132,Лансия,Лансия,Итальянский,http://en.wikipedia.org/wiki/Lancia_in_Formula_One
133,хм,HWM,Британские,http://en.wikipedia.org/wiki/Hersham_and_Walton_Motors
134,Шредер,Шредер,Американцы,http://en.wikipedia.org/wiki/Schroeder_ (constructor)
135,Паулы,Пауль,Американцы,http://en.wikipedia.org/wiki/Pawl_(constructor)
137,arzani-volpini,Арзани-Вольпини,Итальянский,http://en.wikipedia.org/wiki/Arzani-Volpini
138,ниша,Ничего.,Американцы,http://en.wikipedia.org/wiki/Nichels
139,Бром,Бромм,Американцы,http://en.wikipedia.org/wiki/Bromme
141,Симка,Симка,Французский,http://en.wikipedia.org/wiki/Simca
142,Черт побери.,Тёрнер,Американцы,http://en.wikipedia.org/wiki/Turner_ (конструктор)
143,Дель_рой,Дель Рой,Американцы,http://en.wikipedia.org/wiki/Del_Roy
144,veritas,Веритас,Немецкий,http://en.wikipedia.org/wiki/Veritas_ (constructor)
145,БМВ,БМВ,Немецкий,http://en.wikipedia.org/wiki/BMW
146,emw,ЭМВ,Восточный немецкий,http://en.wikipedia.org/wiki/Eisenacher_Motorenwerk
148,Frazer_nash,Фрейзер Нэш,Британские,http://en.wikipedia.org/wiki/Frazer_Nash
149,Шерман,Шерман,Американцы,http://en.wikipedia.org/wiki/Sherman_ (constructor)
151,Эпоха,ЭРА,Британские,http://en.wikipedia.org/wiki/English_Racing_Automobiles
152,сливочное масло,Aston Butterworth,Британские,http://en.wikipedia.org/wiki/Aston_Butterworth
153,Цыгане,Цизиталия,Итальянский,http://en.wikipedia.org/wiki/Cisitalia
154,Лаго,Талбот-Лаго,Французский,http://en.wikipedia.org/wiki/Talbot-Lago
155,зал,Зал,Американцы,http://en.wikipedia.org/wiki/Hall_(constructor)
157,Лэнгли,Лэнгли,Американцы,http://en.wikipedia.org/wiki/Langley_ (конструктор)
158,Рэй,Рэй,Американцы,http://en.wikipedia.org/wiki/Rae_(моторспорт)
159,Олсон,Олсон,Американцы,http://en.wikipedia.org/wiki/Olson_ (constructor)
161,Адамс,Адамс,Американцы,http://en.wikipedia.org/wiki/Adams_(constructor)
162,Снегбергер,Снегбергер,Американцы,http://en.wikipedia.org/wiki/Snowberger
163,Милано,Милано,Итальянский,http://en.wikipedia.org/wiki/Scuderia_Milano
164,хрт,ГДР,Испанский,http://en.wikipedia.org/wiki/Histopania_Racing
166,Девственница,Девственница,Британские,http://en.wikipedia.org/wiki/Virgin_Racing
167,Копер-мазерати,Купер-Мазерати,Британские,http://en.wikipedia.org/wiki/Cooper_Car_Company
168,Купер-оска,Купер-ОСКА,Британские,http://en.wikipedia.org/wiki/Cooper_Car_Company
169,Купер-боргворд,Купер-Боргворд,Британские,http://en.wikipedia.org/wiki/Cooper_Car_Company
170,Копер-климакс,Купер-Климакс,Британские,http://en.wikipedia.org/wiki/Cooper_Car_Company
171,Купер-кабеллотти,Купер-Кастеллотти,Британские,http://en.wikipedia.org/wiki/Cooper_Car_Company
173,Лотос-мазерати,Лотус-Масерати,Британские,http://en.wikipedia.org/wiki/Team_Lotus
174,Де-томасо-оска,Де Томасо-Оска,Итальянский,http://en.wikipedia.org/wiki/De_Tomaso
