city_id,city,country_id,last_update
25,Angra dos Reis,15,2006-02-15T03:45:25
40,Atlixco,60,2006-02-15T03:45:25
55,Барселона,104,2006-02-15T03:45:25
82,Бислиг,75,2006-02-15T03:45:25
87,Ботшабело,85,2006-02-15T03:45:25
98,Кабуяо,75,2006-02-15T03:45:25
106,Селайя,60,2006-02-15T03:45:25
109,Чанчжоу,23,2006-02-15T03:45:25
120,Цитрусовые высоты,103,2006-02-15T03:45:25
129,Cuauhtmoc,60,2006-02-15T03:45:25
136,Датонг,23,2006-02-15T03:45:25
140,Дейтон,103,2006-02-15T03:45:25
143,Дакка,12,2006-02-15T03:45:25
144,Дхуле (Дулия),44,2006-02-15T03:45:25
159,Энши,23,2006-02-15T03:45:25
173,Фунафути,99,2006-02-15T03:45:25
203,Хигашиосака,50,2006-02-15T03:45:25
206,Ходейда,107,2006-02-15T03:45:25
216,Идфу,29,2006-02-15T03:45:25
238,Джелеты,80,2006-02-15T03:45:25
244,Йоханнесбург,85,2006-02-15T03:45:25
268,Кимчон,86,2006-02-15T03:45:25
282,Крючок,59,2006-02-15T03:45:25
288,Ла-Пас,60,2006-02-15T03:45:25
299,Лесан,23,2006-02-15T03:45:25
308,Липетск,80,2006-02-15T03:45:25
333,Мемфис,103,2006-02-15T03:45:25
344,Мосул,47,2006-02-15T03:45:25
360,Намибе,4,2006-02-15T03:45:25
380,Омия,50,2006-02-15T03:45:25
392,Паарл,85,2006-02-15T03:45:25
400,&lt; &lt; Патиала &gt; &gt;,44,2006-02-15T03:45:25
408,Пьятигорск,80,2006-02-15T03:45:25
409,Плоскость,76,2006-02-15T03:45:25
414,Портовьехо,28,2006-02-15T03:45:25
428,Ранкагуа,22,2006-02-15T03:45:25
434,Робамба,28,2006-02-15T03:45:25
441,Сент-Луис,103,2006-02-15T03:45:25
442,Сент-Денис,79,2006-02-15T03:45:25
451,Сан Фелипе дель Прогресо,60,2006-02-15T03:45:25
471,Шэньчжэнь,23,2006-02-15T03:45:25
475,Шивапури,44,2006-02-15T03:45:25
487,Согамозо,24,2006-02-15T03:45:25
504,Султанбейли,97,2006-02-15T03:45:25
518,Тизз,107,2006-02-15T03:45:25
535,Тяньцзин,23,2006-02-15T03:45:25
539,Тонгхэ,86,2006-02-15T03:45:25
543,Тулон,34,2006-02-15T03:45:25
544,Тулуза,34,2006-02-15T03:45:25
552,Уэда,50,2006-02-15T03:45:25
555,Урава,50,2006-02-15T03:45:25
563,Валье де Сантьяго,60,2006-02-15T03:45:25
579,Сянтан,23,2006-02-15T03:45:25
594,Заоян,23,2006-02-15T03:45:25
