orderid,customerid,employeeid,orderdate,requireddate,shippeddate,shipvia,freight,shipname,shipaddress,shipcity,shipregion,shippostalcode,shipcountry
10257,HILAA,4,1996-07-16T00:00:00,1996-08-13T00:00:00,1996-07-22T00:00:00,3,81.91,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristbal,Tchira,5022,Venezuela
10271,SPLIR,6,1996-08-01T00:00:00,1996-08-29T00:00:00,1996-08-30T00:00:00,2,4.54,Split Rail Beer & Ale,P.O. Box 555,Lander,WY,82520,USA
10275,MAGAA,1,1996-08-07T00:00:00,1996-09-04T00:00:00,1996-08-09T00:00:00,1,26.93,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy
10281,ROMEY,4,1996-08-14T00:00:00,1996-08-28T00:00:00,1996-08-21T00:00:00,1,2.94,Romero y tomillo,"Gran Va, 1",Madrid,,28001,Spain
10282,ROMEY,4,1996-08-15T00:00:00,1996-09-12T00:00:00,1996-08-21T00:00:00,1,12.69,Romero y tomillo,"Gran Va, 1",Madrid,,28001,Spain
10319,TORTU,7,1996-10-02T00:00:00,1996-10-30T00:00:00,1996-10-11T00:00:00,3,64.5,Tortuga Restaurante,Avda. Azteca 123,Mxico D.F.,,5033,Mexico
10325,KOENE,1,1996-10-09T00:00:00,1996-10-23T00:00:00,1996-10-14T00:00:00,3,64.86,Kniglich Essen,Maubelstr. 90,Brandenburg,,14776,Germany
10328,FURIB,4,1996-10-14T00:00:00,1996-11-11T00:00:00,1996-10-17T00:00:00,3,87.03,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,,1675,Portugal
10335,HUNGO,7,1996-10-22T00:00:00,1996-11-19T00:00:00,1996-10-24T00:00:00,2,42.11,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
10348,WANDK,4,1996-11-07T00:00:00,1996-12-05T00:00:00,1996-11-15T00:00:00,2,0.78,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany
10358,LAMAI,5,1996-11-20T00:00:00,1996-12-18T00:00:00,1996-11-27T00:00:00,1,19.64,La maison d-Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France
