city_id,city,country_id,last_update
38,Athenai,39,2006-02-15T03:45:25
71,Berhampore (Baharampur),44,2006-02-15T03:45:25
89,Braslia,15,2006-02-15T03:45:25
108,Changhwa,92,2006-02-15T03:45:25
115,Chisinau,61,2006-02-15T03:45:25
119,Ciparay,45,2006-02-15T03:45:25
128,Crdoba,6,2006-02-15T03:45:25
152,Effon-Alaiye,69,2006-02-15T03:45:25
155,El Monte,103,2006-02-15T03:45:25
157,Emeishan,23,2006-02-15T03:45:25
170,Florencia,24,2006-02-15T03:45:25
184,Gorontalo,45,2006-02-15T03:45:25
198,Halle/Saale,38,2006-02-15T03:45:25
209,Hsichuh,92,2006-02-15T03:45:25
231,Jaipur,44,2006-02-15T03:45:25
250,Jurez,60,2006-02-15T03:45:25
260,Kanazawa,50,2006-02-15T03:45:25
270,Kirovo-Tepetsk,80,2006-02-15T03:45:25
287,Kuwana,50,2006-02-15T03:45:25
292,Lancaster,103,2006-02-15T03:45:25
307,Linz,9,2006-02-15T03:45:25
317,Luzinia,15,2006-02-15T03:45:25
326,Maracabo,104,2006-02-15T03:45:25
329,Masqat,71,2006-02-15T03:45:25
351,Naala-Porto,63,2006-02-15T03:45:25
363,NDjamna,21,2006-02-15T03:45:25
441,Saint Louis,103,2006-02-15T03:45:25
463,Sasebo,50,2006-02-15T03:45:25
464,Satna,44,2006-02-15T03:45:25
481,Sirjan,46,2006-02-15T03:45:25
503,Sullana,74,2006-02-15T03:45:25
531,Teboksary,80,2006-02-15T03:45:25
