playerid,year,stint,tmid,lgid,pos,gp,g,a,pts,pim,+/-,ppg,ppa,shg,sha,gwg,gtg,sog,postgp,postg,posta,postpts,postpim,post+/-,postppg,postppa,postshg,postsha,postgwg,postsog
vlasima01,2008,1,SJS,NHL,D,82,6,30,36,42,15,3,18,0,1,1,,104,6,0,1,1,0,-6,0,0,0,0,0,5
cartije01,1972,1,QUN,WHA,D,15,0,3,3,8,,0,,0,,,,,,,,,,,,,,,,
tomlami01,1993,1,HAR,NHL,C,1,0,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,
riccimi01,1999,1,SJS,NHL,C,82,20,24,44,60,14,10,4,0,2,5,0,134,12,5,1,6,2,-3,3,1,0,0,1,20
linseke01,1988,1,BOS,NHL,C,78,27,45,72,164,15,13,19,1,3,2,1,159,,,,,,,,,,,,
henryca01,1957,1,NYR,NHL,L,70,32,24,56,2,,,,,,,,,6,1,4,5,5,,,,,,,
rucchst01,1997,1,ANA,NHL,C,72,17,36,53,13,8,8,8,1,4,3,0,131,,,,,,,,,,,,
chicoda01,1978,1,MNS,NHL,R,1,0,0,0,0,0,0,,0,,0,0,0,,,,,,,,,,,,
lynnvi01,1953,1,CHI,NHL,L,11,1,0,1,2,,,,,,,,,,,,,,,,,,,,
lindsjo01,2008,1,PHO,NHL,C,44,9,11,20,28,-6,3,6,0,0,2,,77,,,,,,,,,,,,
mckenji02,1993,3,PIT,NHL,L,11,0,0,0,16,-5,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0
currito01,1977,1,STL,NHL,R,22,4,5,9,4,-10,1,,0,,0,1,35,,,,,,,,,,,,
dipenjo01,2005,1,ANA,NHL,D,72,2,6,8,46,8,0,0,0,0,0,,27,16,0,0,0,13,1,0,0,0,0,0,5
huddych01,1984,1,EDM,NHL,D,80,7,44,51,46,50,3,,0,,1,1,146,18,3,17,20,17,20,1,,0,,0,50
randake01,1916,2,MOW,NHA,,5,3,0,3,39,,,,,,,,,,,,,,,,,,,,
krejcda01,2008,1,BOS,NHL,C,82,22,51,73,26,37,5,14,2,2,6,,146,11,2,6,8,2,6,0,0,0,0,1,26
martipa01,2008,1,NJD,NHL,D,73,5,28,33,36,21,2,16,0,1,1,,107,7,0,4,4,2,0,0,1,0,0,0,9
boyleda01,2002,1,TBL,NHL,D,77,13,40,53,44,9,8,19,0,0,1,1,136,11,0,7,7,6,0,0,3,0,0,0,26
sabouos01,1922,1,SAC,WCHL,D,12,1,0,1,4,,,,,,,,,,,,,,,,,,,,
bourqra01,1990,1,BOS,NHL,D,76,21,73,94,75,33,7,38,0,0,3,1,323,19,7,18,25,12,-4,3,14,0,0,0,84
martito02,1988,1,MNS,NHL,L,4,1,1,2,4,1,0,0,0,0,0,0,6,,,,,,,,,,,,
frogrjo01,2008,1,TOR,NHL,D,41,1,6,7,28,0,0,0,0,1,0,,12,,,,,,,,,,,,
ballte01,1975,1,CLC,WHA,D,23,2,15,17,18,-21,2,,0,,0,,62,,,,,,,,,,,,
crawfru01,1923,1,CAT,WCHL,L,26,4,4,8,21,,,,,,,,,5,1,1,2,6,,,,,,,
kurrija01,1993,1,LAK,NHL,R,81,31,46,77,48,-24,14,25,4,3,3,1,198,,,,,,,,,,,,
geoffbe01,1950,1,MTL,NHL,R,18,8,6,14,9,,,,,,,,,11,1,1,2,6,,,,,,,
emmsha01,1926,1,MTM,NHL,L/D,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,
murzyda01,1990,2,VAN,NHL,D,10,1,0,1,8,-3,0,0,0,0,0,0,15,6,0,1,1,8,-1,0,0,0,0,0,8
duffdi01,1959,1,TOR,NHL,L,67,19,22,41,51,,,,,,,,,10,2,4,6,6,,,,,,,
lauspa01,2000,1,FLO,NHL,R,25,1,2,3,66,5,0,0,0,0,0,0,18,,,,,,,,,,,,
lilesjo01,2010,1,COL,NHL,D,76,6,40,46,35,-9,3,15,0,0,0,,163,,,,,,,,,,,,
trembma02,1983,1,MTL,NHL,R,67,14,25,39,112,2,3,,0,,3,0,133,15,6,3,9,31,3,0,,0,,1,32
crawfru01,1915,1,QU1,NHA,,22,18,5,23,54,,,,,,,,,,,,,,,,,,,,
duforan01,1913,1,OT1,NHA,,14,1,1,2,37,,,,,,,,,,,,,,,,,,,,
delorva01,1948,1,NYR,NHL,L,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,
holtra01,1978,2,LAK,NHL,D,36,0,6,6,202,-2,0,,0,,0,0,21,2,0,0,0,4,,0,,0,,0,
venasvi01,1973,1,LAK,NHL,C,32,6,5,11,12,-1,1,,0,,1,0,45,,,,,,,,,,,,
howelha01,1955,1,NYR,NHL,D,70,3,15,18,77,,,,,,,,,5,0,1,1,4,,,,,,,
creigda01,1951,1,BOS,NHL,C,49,20,17,37,18,,,,,,,,,7,2,1,3,2,,,,,,,
wardaa01,2009,1,CAR,NHL,D,60,1,10,11,54,-17,0,0,0,1,0,,32,,,,,,,,,,,,
manthmo01,1984,1,PIT,NHL,D,71,11,40,51,54,-35,3,,0,,1,0,204,,,,,,,,,,,,
kingdj01,2008,1,STL,NHL,L,1,0,1,1,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
lidstdo01,1984,1,VAN,NHL,D,78,6,24,30,55,-11,2,,0,,0,0,125,,,,,,,,,,,,
michami01,2005,1,SJS,NHL,R,81,17,18,35,45,1,4,7,0,0,2,,159,9,1,4,5,8,4,1,0,0,0,0,23
watsoph01,1945,1,NYR,NHL,C,49,12,14,26,43,,,,,,,,,,,,,,,,,,,,
richtmi01,1999,1,NYR,NHL,G,61,0,0,0,4,0,0,0,0,0,0,0,0,,,,,,,,,,,,
bernije01,1975,1,QUN,WHA,D,80,4,26,30,10,25,0,,0,,0,,111,4,0,1,1,0,-5,,,,,,
raglahe01,1992,1,TBL,NHL,R,2,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,
mirondm01,1993,1,TOR,NHL,D,76,9,27,36,78,5,3,15,0,0,0,2,147,18,6,9,15,6,-3,6,8,0,0,0,29
burtad01,1989,1,HAR,NHL,D,63,4,8,12,105,3,1,1,0,0,0,1,83,2,0,0,0,0,-2,0,0,0,0,0,1
whitnra01,1993,1,SJS,NHL,C,61,14,26,40,14,2,1,8,0,0,0,1,82,14,0,4,4,8,-4,0,1,0,0,0,16
redmodi01,1970,2,CLF,NHL,D,11,2,4,6,12,-6,1,,0,,0,0,35,,,,,,,,,,,,
goldtbi01,1975,1,SDM,WHA,L,14,1,0,1,30,0,0,,0,,0,,12,,,,,,,,,,,,
olivemu01,1959,1,DET,NHL,C,54,20,19,39,16,,,,,,,,,6,1,0,1,4,,,,,,,
